spec,basis,window,det_tag,p,r,m,T_window,T_eff_common,logLik,k_total,k_longrun,k_rank,k_other,xi_val,IC_xi_eta
Q3,ortho,fordism,SR_none__LR_const,4,0,6,49,43,607.980082764519,108,0,0,108,1,-809.7505530341333
Q3,ortho,fordism,SR_none__LR_const,4,1,6,49,43,662.1377062369903,120,11,11,109,1.2,-790.9372360686335
Q3,ortho,fordism,SR_none__LR_const,4,2,6,49,43,693.4008803176575,130,20,20,110,1.5,-690.9797392320061
Q3,ortho,fordism,SR_none__LR_const,4,3,6,49,43,715.826844866221,138,27,27,111,2,-495.1148609247449
Q3,ortho,fordism,SR_none__LR_const,4,4,6,49,43,734.5339626200052,144,32,32,112,3,-84.94628266477957
Q3,ortho,fordism,SR_none__LR_const,4,5,6,49,43,743.7254862052037,148,35,35,113,6,1194.2847100791028
Q3,ortho,fordism,SR_none__LR_const,5,0,6,49,43,671.1460399772443,144,0,0,144,1,-800.6792632946156
Q3,ortho,fordism,SR_none__LR_const,5,1,6,49,43,804.6766131293825,156,11,11,145,1.2,-913.531204855456
Q3,ortho,fordism,SR_none__LR_const,5,2,6,49,43,872.4845405807237,166,20,20,146,1.5,-846.0422535106859
Q3,ortho,fordism,SR_none__LR_const,5,3,6,49,43,902.0119244981416,174,27,27,147,2,-596.6786118586497
Q3,ortho,fordism,SR_none__LR_const,5,4,6,49,43,921.4951960780048,180,32,32,148,3,-52.65913708587391
Q3,ortho,fordism,SR_none__LR_const,5,5,6,49,43,939.86070704263,184,35,35,149,6,1614.4334933940593
Q3,ortho,fordism,SR_none__LR_const,6,0,6,49,43,897.4735279534373,180,0,0,180,1,-1117.9310350820333
Q3,ortho,fordism,SR_none__LR_none,1,0,6,49,43,478.0970944333664,0,0,0,0,1,-956.1941888667328
Q3,ortho,fordism,SR_none__LR_none,1,1,6,49,43,508.1492271037241,11,11,11,0,1.2,-974.925252934819
Q3,ortho,fordism,SR_none__LR_none,1,2,6,49,43,527.3025985571737,20,20,20,0,1.5,-979.3811948004762
Q3,ortho,fordism,SR_none__LR_none,1,3,6,49,43,535.3723044457645,27,27,27,0,2,-969.1922057678028
Q3,ortho,fordism,SR_none__LR_none,1,4,6,49,43,540.6180923167224,32,32,32,0,3,-960.8777809312508
Q3,ortho,fordism,SR_none__LR_none,1,5,6,49,43,542.8494073132453,35,35,35,0,6,-954.0568105772159
Q3,ortho,fordism,SR_none__LR_none,2,0,6,49,43,529.0297437068311,36,0,0,36,1,-922.6562832486941
Q3,ortho,fordism,SR_none__LR_none,2,1,6,49,43,548.4619891414515,47,11,11,36,1.2,-893.0669320123118
Q3,ortho,fordism,SR_none__LR_none,2,2,6,49,43,563.5702216363308,56,20,20,36,1.5,-848.8116347113379
Q3,ortho,fordism,SR_none__LR_none,2,3,6,49,43,576.1239241170414,63,27,27,36,2,-779.8890367804202
Q3,ortho,fordism,SR_none__LR_none,2,4,6,49,43,579.4834559423679,68,32,32,36,3,-632.398895687637
Q3,ortho,fordism,SR_none__LR_none,2,5,6,49,43,582.0934330386076,71,35,35,36,6,-220.125637038131
Q3,ortho,fordism,SR_none__LR_none,3,0,6,49,43,550.8732892625235,72,0,0,72,1,-830.9401701951105
Q3,ortho,fordism,SR_none__LR_none,3,1,6,49,43,591.5631689306862,83,11,11,72,1.2,-816.7854465928194
Q3,ortho,fordism,SR_none__LR_none,3,2,6,49,43,618.8576415599182,92,20,20,72,1.5,-756.2816683110605
Q3,ortho,fordism,SR_none__LR_none,3,3,6,49,43,632.4725430584296,99,27,27,72,2,-621.77986633326
Q3,ortho,fordism,SR_none__LR_none,3,4,6,49,43,640.74204896013,104,32,32,72,3,-348.70646922825654
Q3,ortho,fordism,SR_none__LR_none,3,5,6,49,43,643.334354217196,107,35,35,72,6,469.81174559450164
Q3,ortho,fordism,SR_none__LR_none,4,0,6,49,43,607.980082764519,108,0,0,108,1,-809.7505530341333
Q3,ortho,fordism,SR_none__LR_none,4,1,6,49,43,639.252650675351,119,11,11,108,1.2,-749.6805650841872
Q3,ortho,fordism,SR_none__LR_none,4,2,6,49,43,665.284586415721,128,20,20,108,1.5,-646.0307517752137
Q3,ortho,fordism,SR_none__LR_none,4,3,6,49,43,687.5107276070124,135,27,27,108,2,-461.0498271004892
Q3,ortho,fordism,SR_none__LR_none,4,4,6,49,43,704.2289090186455,140,32,32,108,3,-69.47057685038271
Q3,ortho,fordism,SR_none__LR_none,4,5,6,49,43,709.213294152638,143,35,35,108,6,1150.473090713427
Q3,ortho,fordism,SR_none__LR_none,5,0,6,49,43,671.1460399772443,144,0,0,144,1,-800.6792632946156
Q3,ortho,fordism,SR_none__LR_none,5,1,6,49,43,804.2829984594973,155,11,11,144,1.2,-917.2574156545179
Q3,ortho,fordism,SR_none__LR_none,5,2,6,49,43,835.8304179351242,164,20,20,144,1.5,-784.0176085665676
Q3,ortho,fordism,SR_none__LR_none,5,3,6,49,43,858.7536337996867,171,27,27,144,2,-532.7292311559013
Q3,ortho,fordism,SR_none__LR_none,5,4,6,49,43,878.1820783498833,176,32,32,144,3,-11.167303017953827
Q3,ortho,fordism,SR_none__LR_none,5,5,6,49,43,887.5043676411888,179,35,35,144,6,1606.310168726135
Q3,ortho,fordism,SR_none__LR_none,6,0,6,49,43,897.4735279534373,180,0,0,180,1,-1117.9310350820333
Q3,ortho,fordism,SR_none__LR_none,6,1,6,49,43,1533.42033705013,191,11,11,180,1.2,-2213.0482478378212
Q3,ortho,fordism,SR_none__LR_none,6,2,6,49,43,2212.375899606597,200,20,20,180,1.5,-3334.003765662061
Q3,ortho,fordism,SR_none__LR_none,6,3,6,49,43,3012.402190236667,207,27,27,180,2,-4569.219935699925
Q3,ortho,full,SR_const__LR_none,1,0,6,99,92,913.6413426025168,6,0,0,6,1,-1800.1519537427394
Q3,ortho,full,SR_const__LR_none,1,1,6,99,92,945.7950925794458,17,11,11,6,1.2,-1809.2936330565992
Q3,ortho,full,SR_const__LR_none,1,2,6,99,92,964.734714461306,26,20,20,6,1.5,-1798.3375601881899
Q3,ortho,full,SR_const__LR_none,1,3,6,99,92,975.897761289792,33,27,27,6,2,-1775.4457680746714
Q3,ortho,full,SR_const__LR_none,1,4,6,99,92,982.8677491154924,38,32,32,6,3,-1739.6460693785327
Q3,ortho,full,SR_const__LR_none,1,5,6,99,92,985.6733285528068,41,35,35,6,6,-1650.2996681351317
Q3,ortho,full,SR_const__LR_none,2,0,6,99,92,939.036079672338,42,0,0,42,1,-1688.1570391086163
Q3,ortho,full,SR_const__LR_none,2,1,6,99,92,962.9374633666284,53,11,11,42,1.2,-1648.2371081024457
Q3,ortho,full,SR_const__LR_none,2,2,6,99,92,979.3292201855768,62,20,20,42,1.5,-1583.3499884760831
Q3,ortho,full,SR_const__LR_none,2,3,6,99,92,991.6474387403736,69,27,27,42,2,-1481.3763454283037
Q3,ortho,full,SR_const__LR_none,2,4,6,99,92,999.3277757913136,74,32,32,42,3,-1284.2129564088787
Q3,ortho,full,SR_const__LR_none,2,5,6,99,92,1001.0723305136358,77,35,35,42,6,-704.3913394141971
Q3,ortho,full,SR_const__LR_none,3,0,6,99,92,958.1844490519672,78,0,0,78,1,-1563.6693890941094
Q3,ortho,full,SR_const__LR_none,3,1,6,99,92,987.4513746502404,89,11,11,78,1.2,-1501.9236641411512
Q3,ortho,full,SR_const__LR_none,3,2,6,99,92,1003.3547225454852,98,20,20,78,1.5,-1387.2244100352518
Q3,ortho,full,SR_const__LR_none,3,3,6,99,92,1016.435765990929,105,27,27,78,2,-1205.3842223818835
Q3,ortho,full,SR_const__LR_none,3,4,6,99,92,1021.2487681407396,110,32,32,78,3,-839.7017747864343
Q3,ortho,full,SR_const__LR_none,3,5,6,99,92,1023.9781714200382,113,35,35,78,6,226.50331141559104
Q3,ortho,full,SR_const__LR_none,4,0,6,99,92,977.7887422721532,114,0,0,114,1,-1440.0935867607159
Q3,ortho,full,SR_const__LR_none,4,1,6,99,92,1009.0202244517296,125,11,11,114,1.2,-1349.720097215611
Q3,ortho,full,SR_const__LR_none,4,2,6,99,92,1032.8066953908483,134,20,20,114,1.5,-1201.95177256533
Q3,ortho,full,SR_const__LR_none,4,3,6,99,92,1045.3875074063635,141,27,27,114,2,-937.7189276652216
Q3,ortho,full,SR_const__LR_none,4,4,6,99,92,1051.7241749219463,146,32,32,114,3,-412.2994220275516
Q3,ortho,full,SR_const__LR_none,4,5,6,99,92,1054.2428126403004,149,35,35,114,6,1142.6803616176594
Q3,ortho,full,SR_const__LR_none,5,0,6,99,92,1013.1703577890148,150,0,0,150,1,-1348.0724290206736
Q3,ortho,full,SR_const__LR_none,5,1,6,99,92,1049.295585085127,161,11,11,150,1.2,-1234.9295519538873
Q3,ortho,full,SR_const__LR_none,5,2,6,99,92,1067.503822108974,170,20,20,150,1.5,-1027.169442840933
Q3,ortho,full,SR_const__LR_none,5,3,6,99,92,1077.2801467396862,177,27,27,150,2,-675.9354287843362
Q3,ortho,full,SR_const__LR_none,5,4,6,99,92,1084.170225903575,182,32,32,150,3,11.161642330487211
Q3,ortho,full,SR_const__LR_none,5,5,6,99,92,1087.1008298653355,185,35,35,150,6,2053.670659810182
Q3,ortho,full,SR_const__LR_none,6,0,6,99,92,1070.3658314400095,186,0,0,186,1,-1299.6789875488976
Q3,ortho,full,SR_const__LR_none,6,1,6,99,92,1096.5326135090395,197,11,11,186,1.2,-1134.0623422731937
Q3,ortho,full,SR_const__LR_none,6,2,6,99,92,1113.1833927956584,206,20,20,186,1.5,-874.3520010536538
Q3,ortho,full,SR_const__LR_none,6,3,6,99,92,1120.9667334294788,213,27,27,186,2,-437.7398246163905
Q3,ortho,full,SR_const__LR_none,6,4,6,99,92,1127.2695884337024,218,32,32,186,3,413.31608359152915
Q3,ortho,full,SR_const__LR_none,6,5,6,99,92,1129.660001004175,221,35,35,186,6,2945.2586501750952
Q3,ortho,full,SR_none__LR_const,1,0,6,99,92,905.657880981116,0,0,0,0,1,-1811.315761962232
Q3,ortho,full,SR_none__LR_const,1,1,6,99,92,938.203930927237,12,11,11,1,1.2,-1821.2420412144756
Q3,ortho,full,SR_none__LR_const,1,2,6,99,92,957.1716971148422,22,20,20,2,1.5,-1810.3422569575566
Q3,ortho,full,SR_none__LR_const,1,3,6,99,92,970.9450693688478,30,27,27,3,2,-1792.6711156950773
Q3,ortho,full,SR_none__LR_const,1,4,6,99,92,979.2775527665804,36,32,32,4,3,-1759.596408143003
Q3,ortho,full,SR_none__LR_const,1,5,6,99,92,983.1312242865528,40,35,35,5,6,-1672.346191064918
Q3,ortho,full,SR_none__LR_const,2,0,6,99,92,931.4930016850312,36,0,0,36,1,-1700.201614596297
Q3,ortho,full,SR_none__LR_const,2,1,6,99,92,955.9961128594324,48,11,11,37,1.2,-1661.485138550348
Q3,ortho,full,SR_none__LR_const,2,2,6,99,92,972.6728215034184,58,20,20,38,1.5,-1597.1679225740606
Q3,ortho,full,SR_none__LR_const,2,3,6,99,92,986.5785155841568,66,27,27,39,2,-1498.3692305781642
Q3,ortho,full,SR_none__LR_const,2,4,6,99,92,995.5889059497756,72,32,32,40,3,-1303.865948188097
Q3,ortho,full,SR_none__LR_const,2,5,6,99,92,999.4640554851486,76,35,35,41,6,-728.3055208195169
Q3,ortho,full,SR_none__LR_const,3,0,6,99,92,949.6843756650964,72,0,0,72,1,-1573.7999737826617
Q3,ortho,full,SR_none__LR_const,3,1,6,99,92,980.1420175660992,84,11,11,73,1.2,-1514.4356814351631
Q3,ortho,full,SR_none__LR_const,3,2,6,99,92,998.5669119108528,94,20,20,74,1.5,-1404.7795202282814
Q3,ortho,full,SR_none__LR_const,3,3,6,99,92,1011.6696511763162,102,27,27,75,2,-1222.9827242149522
Q3,ortho,full,SR_none__LR_const,3,4,6,99,92,1018.4658755858508,108,32,32,76,3,-861.266721138951
Q3,ortho,full,SR_none__LR_const,3,5,6,99,92,1022.0178365068116,112,35,35,77,6,203.2932497797501
Q3,ortho,full,SR_none__LR_const,4,0,6,99,92,972.2424820037584,108,0,0,108,1,-1456.1317976862204
Q3,ortho,full,SR_none__LR_const,4,1,6,99,92,1003.9046488499472,120,11,11,109,1.2,-1366.6196774743405
Q3,ortho,full,SR_none__LR_const,4,2,6,99,92,1027.8049110493612,130,20,20,110,1.5,-1219.0789353446498
Q3,ortho,full,SR_none__LR_const,4,3,6,99,92,1041.5051448715433,138,27,27,111,2,-957.0849340578754
Q3,ortho,full,SR_none__LR_const,4,4,6,99,92,1049.1007416604432,144,32,32,112,3,-434.18328696683943
Q3,ortho,full,SR_none__LR_const,4,5,6,99,92,1052.6471705566528,148,35,35,113,6,1118.7409143226605
Q3,ortho,full,SR_none__LR_const,5,0,6,99,92,1005.3830362299384,144,0,0,144,1,-1359.628517364815
Q3,ortho,full,SR_none__LR_const,5,1,6,99,92,1041.892803420592,156,11,11,145,1.2,-1247.2547200871113
Q3,ortho,full,SR_none__LR_const,5,2,6,99,92,1060.1354884205382,166,20,20,146,1.5,-1039.5635069263558
Q3,ortho,full,SR_none__LR_const,5,3,6,99,92,1069.9134345246189,174,27,27,147,2,-688.3327358164959
Q3,ortho,full,SR_none__LR_const,5,4,6,99,92,1078.6430824358931,180,32,32,148,3,-4.914802196442906
Q3,ortho,full,SR_none__LR_const,5,5,6,99,92,1084.7666807341143,184,35,35,149,6,2031.2082266103298
Q3,ortho,full,SR_none__LR_const,6,0,6,99,92,1056.1758715485262,180,0,0,180,1,-1298.429799228225
Q3,ortho,full,SR_none__LR_const,6,1,6,99,92,1082.8968282711912,192,11,11,181,1.2,-1133.9215032597915
Q3,ortho,full,SR_none__LR_const,6,2,6,99,92,1101.144986601509,202,20,20,182,1.5,-877.4059201276489
Q3,ortho,full,SR_none__LR_const,6,3,6,99,92,1113.737130033185,210,27,27,183,2,-450.411349286097
Q3,ortho,full,SR_none__LR_const,6,4,6,99,92,1121.4232638027268,216,32,32,184,3,397.878001391186
Q3,ortho,full,SR_none__LR_const,6,5,6,99,92,1127.6703589891372,220,35,35,185,6,2922.1072027428772
Q3,ortho,full,SR_none__LR_none,1,0,6,99,92,905.657880981116,0,0,0,0,1,-1811.315761962232
Q3,ortho,full,SR_none__LR_none,1,1,6,99,92,938.0321255972784,11,11,11,0,1.2,-1826.3245768470174
Q3,ortho,full,SR_none__LR_none,1,2,6,99,92,951.8360316748152,20,20,20,0,1.5,-1813.2362918086496
Q3,ortho,full,SR_none__LR_none,1,3,6,99,92,961.103889293339,27,27,27,0,2,-1800.119487006354
Q3,ortho,full,SR_none__LR_none,1,4,6,99,92,965.0077706023886,32,32,32,0,3,-1785.3183067392079
Q3,ortho,full,SR_none__LR_none,1,5,6,99,92,967.9363510887914,35,35,35,0,6,-1777.6101019808664
Q3,ortho,full,SR_none__LR_none,2,0,6,99,92,931.4930016850312,36,0,0,36,1,-1700.201614596297
Q3,ortho,full,SR_none__LR_none,2,1,6,99,92,955.994286804857,47,11,11,36,1.2,-1666.907632733656
Q3,ortho,full,SR_none__LR_none,2,2,6,99,92,972.6343102953888,56,20,20,36,1.5,-1610.6562658891485
Q3,ortho,full,SR_none__LR_none,2,3,6,99,92,984.6951158097183,63,27,27,36,2,-1521.7331624915817
Q3,ortho,full,SR_none__LR_none,2,4,6,99,92,988.6176408869018,68,32,32,36,3,-1344.184880986938
Q3,ortho,full,SR_none__LR_none,2,5,6,99,92,990.3617525526016,71,35,35,36,6,-845.754572265894
Q3,ortho,full,SR_none__LR_none,3,0,6,99,92,949.6843756650964,72,0,0,72,1,-1573.7999737826617
Q3,ortho,full,SR_none__LR_none,3,1,6,99,92,979.5642015751675,83,11,11,72,1.2,-1518.7061957457586
Q3,ortho,full,SR_none__LR_none,3,2,6,99,92,997.6809581371637,92,20,20,72,1.5,-1416.5729784120501
Q3,ortho,full,SR_none__LR_none,3,3,6,99,92,1005.3007959862962,99,27,27,72,2,-1237.3757452972063
Q3,ortho,full,SR_none__LR_none,3,4,6,99,92,1009.0370959517612,104,32,32,72,3,-896.6706247953605
Q3,ortho,full,SR_none__LR_none,3,5,6,99,92,1011.8576520647088,107,35,35,72,6,87.95996135248447
Q3,ortho,full,SR_none__LR_none,4,0,6,99,92,972.2424820037584,108,0,0,108,1,-1456.1317976862204
Q3,ortho,full,SR_none__LR_none,4,1,6,99,92,999.9344531851204,119,11,11,108,1.2,-1364.1054324371457
Q3,ortho,full,SR_none__LR_none,4,2,6,99,92,1017.8037809963594,128,20,20,108,1.5,-1212.6420409697935
Q3,ortho,full,SR_none__LR_none,4,3,6,99,92,1026.1720263138218,135,27,27,108,2,-953.5494284047268
Q3,ortho,full,SR_none__LR_none,4,4,6,99,92,1030.1803417919211,140,32,32,108,3,-450.60395015438394
Q3,ortho,full,SR_none__LR_none,4,5,6,99,92,1032.7201693229956,143,35,35,108,6,1022.9412594785035
Q3,ortho,full,SR_none__LR_none,5,0,6,99,92,1005.3830362299384,144,0,0,144,1,-1359.628517364815
Q3,ortho,full,SR_none__LR_none,5,1,6,99,92,1035.3146644711142,155,11,11,144,1.2,-1239.5245884806147
Q3,ortho,full,SR_none__LR_none,5,2,6,99,92,1046.4570182260263,164,20,20,144,1.5,-1025.771932268479
Q3,ortho,full,SR_none__LR_none,5,3,6,99,92,1055.32957942618,171,27,27,144,2,-686.2957570819124
Q3,ortho,full,SR_none__LR_none,5,4,6,99,92,1061.477136425566,176,32,32,144,3,-24.844373100377197
Q3,ortho,full,SR_none__LR_none,5,5,6,99,92,1064.508058424061,179,35,35,144,6,1936.0718139189657
Q3,ortho,full,SR_none__LR_none,6,0,6,99,92,1056.1758715485262,180,0,0,180,1,-1298.429799228225
Q3,ortho,full,SR_none__LR_none,6,1,6,99,92,1079.1151599424625,191,11,11,180,1.2,-1131.7843128947927
Q3,ortho,full,SR_none__LR_none,6,2,6,99,92,1092.2510130786843,200,20,20,180,1.5,-873.183338813147
Q3,ortho,full,SR_none__LR_none,6,3,6,99,92,1104.619748058283,207,27,27,180,2,-459.3073167985874
Q3,ortho,full,SR_none__LR_none,6,4,6,99,92,1110.988920357492,212,32,32,180,3,364.4852253570675
Q3,ortho,full,SR_none__LR_none,6,5,6,99,92,1113.1489953733728,215,35,35,180,6,2815.496272662934
Q3,ortho,post_fordism,SR_const__LR_none,1,0,6,50,44,521.533983215249,6,0,0,6,1,-1020.3628286269884
Q3,ortho,post_fordism,SR_const__LR_none,1,1,6,50,44,542.1683587657348,17,11,11,6,1.2,-1015.4644661941571
Q3,ortho,post_fordism,SR_const__LR_none,1,2,6,50,44,559.8393366865481,26,20,20,6,1.5,-1009.9371739894666
Q3,ortho,post_fordism,SR_const__LR_none,1,3,6,50,44,569.2881675146465,33,27,27,6,2,-990.9929393064808
Q3,ortho,post_fordism,SR_const__LR_none,1,4,6,50,44,576.8058438565973,38,32,32,6,3,-964.4022060172816
Q3,ortho,post_fordism,SR_const__LR_none,1,5,6,50,44,580.893598799771,41,35,35,6,6,-893.1097335913455
Q3,ortho,post_fordism,SR_const__LR_none,2,0,6,50,44,551.8616635114824,42,0,0,42,1,-944.7873623983979
Q3,ortho,post_fordism,SR_const__LR_none,2,1,6,50,44,576.7608964753103,53,11,11,42,1.2,-921.1725494280395
Q3,ortho,post_fordism,SR_const__LR_none,2,2,6,50,44,598.0409874879603,62,20,20,42,1.5,-881.9942353607048
Q3,ortho,post_fordism,SR_const__LR_none,2,3,6,50,44,610.6896575942864,69,27,27,42,2,-801.3342658236458
Q3,ortho,post_fordism,SR_const__LR_none,2,4,6,50,44,619.1713050595457,74,32,32,42,3,-640.4406479600062
Q3,ortho,post_fordism,SR_const__LR_none,2,5,6,50,44,622.8572815849632,77,35,35,42,6,-159.65213823538534
Q3,ortho,post_fordism,SR_const__LR_none,3,0,6,50,44,571.7410410516845,78,0,0,78,1,-848.3152906577448
Q3,ortho,post_fordism,SR_const__LR_none,3,1,6,50,44,617.7956747573221,89,11,11,78,1.2,-839.7651138067941
Q3,ortho,post_fordism,SR_const__LR_none,3,2,6,50,44,653.3826430289158,98,20,20,78,1.5,-788.3313062110299
Q3,ortho,post_fordism,SR_const__LR_none,3,3,6,50,44,676.3502805208757,105,27,27,78,2,-660.1938580347096
Q3,ortho,post_fordism,SR_const__LR_none,3,4,6,50,44,687.020861642349,110,32,32,78,3,-367.44728066244056
Q3,ortho,post_fordism,SR_const__LR_none,3,5,6,50,44,692.3224984364196,113,35,35,78,6,518.8023889880462
Q3,ortho,post_fordism,SR_const__LR_none,4,0,6,50,44,627.050549665026,114,0,0,114,1,-822.7034810633702
Q3,ortho,post_fordism,SR_const__LR_none,4,1,6,50,44,684.3955190448845,125,11,11,114,1.2,-809.4878101966501
Q3,ortho,post_fordism,SR_const__LR_none,4,2,6,50,44,710.01940653873,134,20,20,114,1.5,-697.2585929990721
Q3,ortho,post_fordism,SR_const__LR_none,4,3,6,50,44,733.9594416998382,141,27,27,114,2,-502.95052675051977
Q3,ortho,post_fordism,SR_const__LR_none,4,4,6,50,44,743.9327279203815,146,32,32,114,3,-72.5785327553333
Q3,ortho,post_fordism,SR_const__LR_none,4,5,6,50,44,749.8146634241537,149,35,35,114,6,1221.2030199389224
Q3,ortho,post_fordism,SR_const__LR_none,5,0,6,50,44,707.2117859894593,150,0,0,150,1,-846.7951268911794
Q3,ortho,post_fordism,SR_const__LR_none,5,1,6,50,44,851.6216045432484,161,11,11,150,1.2,-980.4629890081089
Q3,ortho,post_fordism,SR_const__LR_none,5,2,6,50,44,907.9471409744236,170,20,20,150,1.5,-888.7678216388733
Q3,ortho,post_fordism,SR_const__LR_none,5,3,6,50,44,946.034463506022,177,27,27,150,2,-654.6389167207726
Q3,ortho,post_fordism,SR_const__LR_none,5,4,6,50,44,972.9279112328852,182,32,32,150,3,-121.87641891716862
Q3,ortho,post_fordism,SR_const__LR_none,5,5,6,50,44,979.520866690754,185,35,35,150,6,1579.175574332066
Q3,ortho,post_fordism,SR_const__LR_none,6,0,6,50,44,966.8871989840856,186,0,0,186,1,-1229.9151260593744
Q3,ortho,post_fordism,SR_const__LR_none,6,2,6,50,44,2505.9276843365924,206,20,20,186,1.5,-3880.382668131625
Q3,ortho,post_fordism,SR_const__LR_none,6,4,6,50,44,3995.289553552659,218,32,32,186,3,-5757.9072230935435
Q3,ortho,post_fordism,SR_none__LR_const,1,0,6,50,44,513.526219459214,0,0,0,0,1,-1027.052438918428
Q3,ortho,post_fordism,SR_none__LR_const,1,1,6,50,44,536.1889099639175,12,11,11,1,1.2,-1026.210706394032
Q3,ortho,post_fordism,SR_none__LR_const,1,2,6,50,44,555.2522204805474,22,20,20,2,1.5,-1023.4680793809748
Q3,ortho,post_fordism,SR_none__LR_const,1,3,6,50,44,567.7280630459168,30,27,27,3,2,-1010.5778681725309
Q3,ortho,post_fordism,SR_none__LR_const,1,4,6,50,44,575.443192903961,36,32,32,4,3,-984.3820419155184
Q3,ortho,post_fordism,SR_none__LR_const,1,5,6,50,44,579.6055245186013,40,35,35,5,6,-913.2387228325157
Q3,ortho,post_fordism,SR_none__LR_const,2,0,6,50,44,545.3537713754547,36,0,0,36,1,-954.4767159298519
Q3,ortho,post_fordism,SR_none__LR_const,2,1,6,50,44,570.6378069162549,48,11,11,37,1.2,-931.6315081134383
Q3,ortho,post_fordism,SR_none__LR_const,2,2,6,50,44,591.923349904284,58,20,20,38,1.5,-892.4640979968619
Q3,ortho,post_fordism,SR_none__LR_const,2,3,6,50,44,606.2326139766666,66,27,27,39,2,-815.1253163919157
Q3,ortho,post_fordism,SR_none__LR_const,2,4,6,50,44,617.069072439924,72,32,32,40,3,-658.9413205242722
Q3,ortho,post_fordism,SR_none__LR_const,2,5,6,50,44,621.5234063216661,76,35,35,41,6,-179.68952551230086
Q3,ortho,post_fordism,SR_none__LR_const,3,0,6,50,44,563.4439995550026,72,0,0,72,1,-854.4263454678904
Q3,ortho,post_fordism,SR_none__LR_const,3,1,6,50,44,610.247385937431,84,11,11,73,1.2,-847.3736739705214
Q3,ortho,post_fordism,SR_none__LR_const,3,2,6,50,44,650.0750119785815,94,20,20,74,1.5,-804.4211819138709
Q3,ortho,post_fordism,SR_none__LR_const,3,3,6,50,44,673.8516291118523,102,27,27,75,2,-677.9016930201724
Q3,ortho,post_fordism,SR_none__LR_const,3,4,6,50,44,684.6137869142195,108,32,32,76,3,-385.3382690096912
Q3,ortho,post_fordism,SR_none__LR_const,3,5,6,50,44,691.2463252171966,112,35,35,77,6,498.2495976229825
Q3,ortho,post_fordism,SR_none__LR_const,4,0,6,50,44,616.254979104234,108,0,0,108,1,-823.817477745296
Q3,ortho,post_fordism,SR_none__LR_const,4,1,6,50,44,678.0029603372503,120,11,11,109,1.2,-819.4078305848913
Q3,ortho,post_fordism,SR_none__LR_const,4,2,6,50,44,703.646938901484,130,20,20,110,1.5,-707.2187955280897
Q3,ortho,post_fordism,SR_none__LR_const,4,3,6,50,44,727.644763281787,138,27,27,111,2,-513.0263077179271
Q3,ortho,post_fordism,SR_none__LR_const,4,4,6,50,44,739.9655717574295,144,32,32,112,3,-87.34935823293904
Q3,ortho,post_fordism,SR_none__LR_const,4,5,6,50,44,745.9053753846185,148,35,35,113,6,1206.3164582144832
Q3,ortho,post_fordism,SR_none__LR_const,5,0,6,50,44,696.4446630275547,144,0,0,144,1,-847.9660187708798
Q3,ortho,post_fordism,SR_none__LR_const,5,1,6,50,44,841.0110820631211,156,11,11,145,1.2,-981.9470818513639
Q3,ortho,post_fordism,SR_none__LR_const,5,2,6,50,44,899.3457543822424,166,20,20,146,1.5,-894.2701862580203
Q3,ortho,post_fordism,SR_none__LR_const,5,3,6,50,44,940.662109636902,174,27,27,147,2,-666.5993467860421
Q3,ortho,post_fordism,SR_none__LR_const,5,4,6,50,44,967.7214800642562,180,32,32,148,3,-134.1686943834202
Q3,ortho,post_fordism,SR_none__LR_const,5,5,6,50,44,975.4394213002716,184,35,35,149,6,1564.6333273095213
Q3,ortho,post_fordism,SR_none__LR_const,6,0,6,50,44,887.4244220341038,180,0,0,180,1,-1093.6947099629206
Q3,ortho,post_fordism,SR_none__LR_none,1,0,6,50,44,513.526219459214,0,0,0,0,1,-1027.052438918428
Q3,ortho,post_fordism,SR_none__LR_none,1,1,6,50,44,535.7679969958907,11,11,11,0,1.2,-1029.9099080186807
Q3,ortho,post_fordism,SR_none__LR_none,1,2,6,50,44,548.9665898768117,20,20,20,0,1.5,-1022.2493870752581
Q3,ortho,post_fordism,SR_none__LR_none,1,3,6,50,44,559.5235211236584,27,27,27,0,2,-1016.8739221315237
Q3,ortho,post_fordism,SR_none__LR_none,1,4,6,50,44,564.0424048029251,32,32,32,0,3,-1006.990741320466
Q3,ortho,post_fordism,SR_none__LR_none,1,5,6,50,44,566.0073119027503,35,35,35,0,6,-999.5679866183615
Q3,ortho,post_fordism,SR_none__LR_none,2,0,6,50,44,545.3537713754547,36,0,0,36,1,-954.4767159298519
Q3,ortho,post_fordism,SR_none__LR_none,2,1,6,50,44,570.6331167066611,47,11,11,36,1.2,-936.1631552549525
Q3,ortho,post_fordism,SR_none__LR_none,2,2,6,50,44,591.2007573197864,56,20,20,36,1.5,-902.3714817296213
Q3,ortho,post_fordism,SR_none__LR_none,2,3,6,50,44,603.9902038962828,63,27,27,36,2,-833.3456340346577
Q3,ortho,post_fordism,SR_none__LR_none,2,4,6,50,44,608.6210777877858,68,32,32,36,3,-687.455606827015
Q3,ortho,post_fordism,SR_none__LR_none,2,5,6,50,44,612.6955628880387,71,35,35,36,6,-275.55952766259384
Q3,ortho,post_fordism,SR_none__LR_none,3,0,6,50,44,563.4439995550026,72,0,0,72,1,-854.4263454678904
Q3,ortho,post_fordism,SR_none__LR_none,3,1,6,50,44,603.2717484244416,83,11,11,72,1.2,-837.9634265052447
