spec,basis,window,det_tag,p,r,k_longrun,k_total,T_window,T_eff,m,logLik,ll_source,status
Q3,ortho,full,SR_const__LR_none,6,0,0,186,99,93,6,1070.3658314400095,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,6,1,11,197,99,93,6,1096.5326135090397,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,6,2,20,206,99,93,6,1113.1833927956584,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,6,3,27,213,99,93,6,1120.9667334294788,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,6,4,32,218,99,93,6,1127.2695884337024,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,6,5,35,221,99,93,6,1129.660001004175,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,7,0,0,222,99,92,6,1116.9545721875197,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,7,1,11,233,99,92,6,1148.6211807106638,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,7,2,20,242,99,92,6,1176.1400269487585,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,7,3,27,249,99,92,6,1189.9807805556661,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,7,4,32,254,99,92,6,1200.2931186250962,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,7,5,35,257,99,92,6,1205.018738213139,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,1,0,0,0,99,98,6,905.6578809811161,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,1,1,11,12,99,98,6,938.203930927237,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,1,2,20,22,99,98,6,957.1716971148422,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,1,3,27,30,99,98,6,970.9450693688478,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,1,4,32,36,99,98,6,979.2775527665805,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,1,5,35,40,99,98,6,983.1312242865527,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,2,0,0,36,99,97,6,931.4930016850311,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,2,1,11,48,99,97,6,955.9961128594325,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,2,2,20,58,99,97,6,972.6728215034184,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,2,3,27,66,99,97,6,986.5785155841567,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,2,4,32,72,99,97,6,995.5889059497756,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,2,5,35,76,99,97,6,999.4640554851486,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,3,0,0,72,99,96,6,949.6843756650964,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,3,1,11,84,99,96,6,980.1420175660993,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,3,2,20,94,99,96,6,998.5669119108528,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,3,3,27,102,99,96,6,1011.6696511763162,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,3,4,32,108,99,96,6,1018.4658755858507,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,3,5,35,112,99,96,6,1022.0178365068115,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,4,0,0,108,99,95,6,972.2424820037583,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,4,1,11,120,99,95,6,1003.9046488499471,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,4,2,20,130,99,95,6,1027.8049110493612,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,4,3,27,138,99,95,6,1041.5051448715433,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,4,4,32,144,99,95,6,1049.1007416604432,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,4,5,35,148,99,95,6,1052.6471705566528,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,5,0,0,144,99,94,6,1005.3830362299385,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,5,1,11,156,99,94,6,1041.892803420592,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,5,2,20,166,99,94,6,1060.1354884205382,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,5,3,27,174,99,94,6,1069.9134345246187,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,5,4,32,180,99,94,6,1078.6430824358931,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,5,5,35,184,99,94,6,1084.7666807341143,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,6,0,0,180,99,93,6,1056.1758715485262,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,6,1,11,192,99,93,6,1082.8968282711912,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,6,2,20,202,99,93,6,1101.144986601509,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,6,3,27,210,99,93,6,1113.737130033185,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,6,4,32,216,99,93,6,1121.4232638027268,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,6,5,35,220,99,93,6,1127.6703589891372,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,7,0,0,216,99,92,6,1086.7047707003235,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,7,1,11,228,99,92,6,1134.4463015388462,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,7,2,20,238,99,92,6,1163.2463259166898,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,7,3,27,246,99,92,6,1186.5294888208891,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,7,4,32,252,99,92,6,1197.598181329463,stats_logLik,computed
Q3,ortho,full,SR_none__LR_const,7,5,35,256,99,92,6,1203.1692268708855,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,1,0,0,0,99,98,6,905.6578809811161,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,1,1,11,11,99,98,6,938.0321255972783,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,1,2,20,20,99,98,6,951.8360316748153,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,1,3,27,27,99,98,6,961.103889293339,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,1,4,32,32,99,98,6,965.0077706023886,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,1,5,35,35,99,98,6,967.9363510887914,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,2,0,0,36,99,97,6,931.4930016850311,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,2,1,11,47,99,97,6,955.994286804857,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,2,2,20,56,99,97,6,972.6343102953888,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,2,3,27,63,99,97,6,984.6951158097183,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,2,4,32,68,99,97,6,988.6176408869018,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,2,5,35,71,99,97,6,990.3617525526017,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,3,0,0,72,99,96,6,949.6843756650964,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,3,1,11,83,99,96,6,979.5642015751675,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,3,2,20,92,99,96,6,997.6809581371637,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,3,3,27,99,99,96,6,1005.3007959862962,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,3,4,32,104,99,96,6,1009.0370959517612,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,3,5,35,107,99,96,6,1011.8576520647088,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,4,0,0,108,99,95,6,972.2424820037583,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,4,1,11,119,99,95,6,999.9344531851204,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,4,2,20,128,99,95,6,1017.8037809963594,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,4,3,27,135,99,95,6,1026.1720263138218,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,4,4,32,140,99,95,6,1030.1803417919211,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,4,5,35,143,99,95,6,1032.7201693229956,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,5,0,0,144,99,94,6,1005.3830362299385,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,5,1,11,155,99,94,6,1035.3146644711142,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,5,2,20,164,99,94,6,1046.4570182260265,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,5,3,27,171,99,94,6,1055.32957942618,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,5,4,32,176,99,94,6,1061.477136425566,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,5,5,35,179,99,94,6,1064.508058424061,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,6,0,0,180,99,93,6,1056.1758715485262,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,6,1,11,191,99,93,6,1079.1151599424625,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,6,2,20,200,99,93,6,1092.2510130786843,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,6,3,27,207,99,93,6,1104.619748058283,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,6,4,32,212,99,93,6,1110.9889203574921,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,6,5,35,215,99,93,6,1113.1489953733728,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,7,0,0,216,99,92,6,1086.7047707003235,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,7,1,11,227,99,92,6,1133.66506700711,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,7,2,20,236,99,92,6,1157.2377517613177,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,7,3,27,243,99,92,6,1179.5482849283433,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,7,4,32,248,99,92,6,1185.549760699286,stats_logLik,computed
Q3,ortho,full,SR_none__LR_none,7,5,35,251,99,92,6,1188.9833336417596,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,1,0,0,6,50,49,6,521.533983215249,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,1,1,11,17,50,49,6,542.1683587657348,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,1,2,20,26,50,49,6,559.8393366865481,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,1,3,27,33,50,49,6,569.2881675146465,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,1,4,32,38,50,49,6,576.8058438565973,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,1,5,35,41,50,49,6,580.893598799771,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,2,0,0,42,50,48,6,551.8616635114824,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,2,1,11,53,50,48,6,576.7608964753103,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,2,2,20,62,50,48,6,598.0409874879603,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,2,3,27,69,50,48,6,610.6896575942864,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,2,4,32,74,50,48,6,619.1713050595457,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,2,5,35,77,50,48,6,622.8572815849632,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,3,0,0,78,50,47,6,571.7410410516845,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,3,1,11,89,50,47,6,617.7956747573221,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,3,2,20,98,50,47,6,653.3826430289158,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,3,3,27,105,50,47,6,676.3502805208757,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,3,4,32,110,50,47,6,687.020861642349,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,3,5,35,113,50,47,6,692.3224984364196,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,4,0,0,114,50,46,6,627.050549665026,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,4,1,11,125,50,46,6,684.3955190448845,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,4,2,20,134,50,46,6,710.01940653873,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,4,3,27,141,50,46,6,733.9594416998382,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,4,4,32,146,50,46,6,743.9327279203815,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,4,5,35,149,50,46,6,749.8146634241537,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,5,0,0,150,50,45,6,707.2117859894593,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,5,1,11,161,50,45,6,851.6216045432484,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,5,2,20,170,50,45,6,907.9471409744237,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,5,3,27,177,50,45,6,946.0344635060219,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,5,4,32,182,50,45,6,972.9279112328853,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,5,5,35,185,50,45,6,979.520866690754,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,6,0,0,186,50,44,6,966.8871989840857,stats_logLik,computed
Q3,ortho,post_fordism,SR_const__LR_none,6,1,11,197,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_const__LR_none,6,2,20,206,50,44,6,2505.9276843365924,resid_Sigma,computed
Q3,ortho,post_fordism,SR_const__LR_none,6,3,27,213,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_const__LR_none,6,4,32,218,50,44,6,3995.289553552659,resid_Sigma,computed
Q3,ortho,post_fordism,SR_const__LR_none,6,5,35,221,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_const__LR_none,7,0,0,222,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,post_fordism,SR_const__LR_none,7,1,11,233,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,post_fordism,SR_const__LR_none,7,2,20,242,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,post_fordism,SR_const__LR_none,7,3,27,249,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,post_fordism,SR_const__LR_none,7,4,32,254,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,post_fordism,SR_const__LR_none,7,5,35,257,50,43,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,post_fordism,SR_none__LR_const,1,0,0,0,50,49,6,513.526219459214,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,1,1,11,12,50,49,6,536.1889099639175,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,1,2,20,22,50,49,6,555.2522204805474,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,1,3,27,30,50,49,6,567.7280630459168,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,1,4,32,36,50,49,6,575.443192903961,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,1,5,35,40,50,49,6,579.6055245186013,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,2,0,0,36,50,48,6,545.3537713754547,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,2,1,11,48,50,48,6,570.6378069162549,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,2,2,20,58,50,48,6,591.923349904284,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,2,3,27,66,50,48,6,606.2326139766666,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,2,4,32,72,50,48,6,617.069072439924,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,2,5,35,76,50,48,6,621.5234063216661,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,3,0,0,72,50,47,6,563.4439995550026,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,3,1,11,84,50,47,6,610.247385937431,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,3,2,20,94,50,47,6,650.0750119785815,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,3,3,27,102,50,47,6,673.8516291118523,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,3,4,32,108,50,47,6,684.6137869142195,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,3,5,35,112,50,47,6,691.2463252171966,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,4,0,0,108,50,46,6,616.254979104234,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,4,1,11,120,50,46,6,678.0029603372503,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,4,2,20,130,50,46,6,703.646938901484,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,4,3,27,138,50,46,6,727.644763281787,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,4,4,32,144,50,46,6,739.9655717574295,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,4,5,35,148,50,46,6,745.9053753846185,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,5,0,0,144,50,45,6,696.4446630275547,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,5,1,11,156,50,45,6,841.0110820631211,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,5,2,20,166,50,45,6,899.3457543822424,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,5,3,27,174,50,45,6,940.662109636902,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,5,4,32,180,50,45,6,967.7214800642562,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,5,5,35,184,50,45,6,975.4394213002715,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,6,0,0,180,50,44,6,887.4244220341038,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_const,6,1,11,192,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_none__LR_const,6,2,20,202,50,44,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[2,2] = 0"
Q3,ortho,post_fordism,SR_none__LR_const,6,3,27,210,50,44,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[2,2] = 0"
Q3,ortho,post_fordism,SR_none__LR_const,6,4,32,216,50,44,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.61048e-19
Q3,ortho,post_fordism,SR_none__LR_const,6,5,35,220,50,44,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 6.08108e-20
Q3,ortho,post_fordism,SR_none__LR_const,7,0,0,216,50,43,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_none__LR_const,7,1,11,228,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_const,7,2,20,238,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_const,7,3,27,246,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_const,7,4,32,252,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_const,7,5,35,256,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_none,1,0,0,0,50,49,6,513.526219459214,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,1,1,11,11,50,49,6,535.7679969958907,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,1,2,20,20,50,49,6,548.9665898768117,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,1,3,27,27,50,49,6,559.5235211236584,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,1,4,32,32,50,49,6,564.0424048029251,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,1,5,35,35,50,49,6,566.0073119027503,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,2,0,0,36,50,48,6,545.3537713754547,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,2,1,11,47,50,48,6,570.6331167066611,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,2,2,20,56,50,48,6,591.2007573197864,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,2,3,27,63,50,48,6,603.9902038962828,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,2,4,32,68,50,48,6,608.6210777877858,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,2,5,35,71,50,48,6,612.6955628880387,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,3,0,0,72,50,47,6,563.4439995550026,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,3,1,11,83,50,47,6,603.2717484244416,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,3,2,20,92,50,47,6,629.3775075197187,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,3,3,27,99,50,47,6,651.3854329298608,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,3,4,32,104,50,47,6,658.7765106554846,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,3,5,35,107,50,47,6,662.469083755165,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,4,0,0,108,50,46,6,616.254979104234,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,4,1,11,119,50,46,6,674.9369483896154,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,4,2,20,128,50,46,6,699.0180189227235,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,4,3,27,135,50,46,6,711.6800106840016,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,4,4,32,140,50,46,6,718.807890008933,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,4,5,35,143,50,46,6,724.4837239915402,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,5,0,0,144,50,45,6,696.4446630275547,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,5,1,11,155,50,45,6,785.1264321812536,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,5,2,20,164,50,45,6,843.368636521813,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,5,3,27,171,50,45,6,877.7828454517331,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,5,4,32,176,50,45,6,886.8072413670029,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,5,5,35,179,50,45,6,893.8176794824797,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,6,0,0,180,50,44,6,887.4244220341038,stats_logLik,computed
Q3,ortho,post_fordism,SR_none__LR_none,6,1,11,191,50,44,6,1544.4668826899463,resid_Sigma,computed
Q3,ortho,post_fordism,SR_none__LR_none,6,2,20,200,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_none__LR_none,6,3,27,207,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_none__LR_none,6,4,32,212,50,44,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_none__LR_none,6,5,35,215,50,44,6,4793.286746087434,resid_Sigma,computed
Q3,ortho,post_fordism,SR_none__LR_none,7,0,0,216,50,43,6,NA,NA,fail: logLik extraction
Q3,ortho,post_fordism,SR_none__LR_none,7,1,11,227,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_none,7,2,20,236,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_none,7,3,27,243,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_none,7,4,32,248,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,ortho,post_fordism,SR_none__LR_none,7,5,35,251,50,43,6,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[1,1] = 0"
Q3,raw,fordism,SR_const__LR_none,1,0,0,6,49,48,6,717.9578446629555,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,1,1,11,17,49,48,6,759.2450763289282,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,1,2,20,26,49,48,6,786.4609073611139,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,1,3,27,33,49,48,6,804.7719179757464,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,1,4,32,38,49,48,6,811.6207389815343,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,1,5,35,41,49,48,6,814.3972609965952,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,2,0,0,42,49,47,6,763.6631220501306,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,2,1,11,53,49,47,6,789.1171993167977,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,2,2,20,62,49,47,6,806.163311704836,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,2,3,27,69,49,47,6,820.0840780253559,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,2,4,32,74,49,47,6,830.186303083116,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,2,5,35,77,49,47,6,832.0400433101746,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,3,0,0,78,49,46,6,782.9249245847072,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,3,1,11,89,49,46,6,822.5979375618593,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,3,2,20,98,49,46,6,850.8940756213983,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,3,3,27,105,49,46,6,868.938704232407,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,3,4,32,110,49,46,6,881.8952393707286,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,3,5,35,113,49,46,6,887.6529816846153,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,4,0,0,114,49,45,6,834.7924049284754,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,4,1,11,125,49,45,6,887.3767787526909,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,4,2,20,134,49,45,6,918.6342701997684,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,4,3,27,141,49,45,6,941.0598158648492,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,4,4,32,146,49,45,6,959.4370105021294,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,4,5,35,149,49,45,6,966.2484276509665,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,5,0,0,150,49,44,6,898.4185223719805,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,5,1,11,161,49,44,6,1031.561180161363,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,5,2,20,170,49,44,6,1099.3155455223932,stats_logLik,computed
Q3,raw,fordism,SR_const__LR_none,5,3,27,177,49,44,6,1127.2673386705878,stats_logLik,computed
