"year","variable_id","value"
"1949","NFC_DIVIDENDS_NET","6040"
"1949","NFC_GVA","136291"
"1949","NFC_NET_INT","999"
"1949","NFC_NOS","26426"
"1949","NFC_NVA","124283"
"1949","NFC_PAT","18907"
"1949","NFC_PBT","28917"
"1949","NFC_RETAINED","12308"
"1949","NFC_TAX","9262"
"1949","NFC_TRANSFERS_NET","588"
"1949","NFC_UNDISTRIBUTED","9538"
"1949","P_Y_NFC_GVA_IMPLICIT_SOURCE","18.1324353881236"
"1949","pKN_capacity","0.897266749855037"
"1949","pKN_ME","1151.67918309904"
"1949","pKN_NRC","0.507352328557344"
"1949","Y_REAL_NFC_GVA_BASELINE","751642"
"1949","Y_NFC_real","751642"
"1949","NFC_GVA_nominal","136291"
"1949","NFC_NVA_nominal","124283"
"1949","NFC_GOS","42127"
"1949","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","9262"
"1949","NFC_NET_INTEREST","999"
"1949","NFC_CURRENT_TRANSFERS_NET","588"
"1949","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","12308"
"1949","Y_CORP_GVA_raw_nominal","143022"
"1949","Y_CORP_NVA_raw_nominal","130610"
"1949","CORP_GVA_nominal_raw","143022"
"1949","CORP_NVA_nominal_raw","130610"
"1949","CORP_GOS_raw","44214"
"1949","CORP_NOS_raw","28441"
"1949","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","10010"
"1949","CORP_NET_INTEREST","-47"
"1949","CORP_CURRENT_TRANSFERS_NET","555"
"1949","CORP_PROFITS_BEFORE_TAX","25616"
"1949","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","10010"
"1949","CORP_PROFITS_AFTER_TAX","16354"
"1949","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","11324"
"1949","omega_NFC_GVA","0.622946489496739"
"1949","omega_NFC_NVA","0.683134459258306"
"1949","omega_CORP_raw_GVA","0.620869516577869"
"1949","omega_CORP_raw_NVA","0.67987137278922"
"1949","NFC_GOS_share_GVA","0.309095978457859"
"1949","NFC_NOS_share_GVA","0.193893947509373"
"1949","NFC_NOS_share_NVA","0.212627632097712"
"1949","CORP_GOS_raw_share_GVA","0.30914125099635"
"1949","CORP_NOS_raw_share_GVA","0.198857518423739"
"1949","CORP_NOS_raw_share_NVA","0.217755148916622"
"1949","CORP_PBT_share_GVA","0.17910531246941"
"1949","CORP_profit_share_GVA","0.114346044664457"
"1949","ln_Y_NFC","13.5300154257478"
"1949","ln_K_ME","5.07937360932318"
"1949","ln_K_NRC","13.0693985234021"
"1949","ln_K_capacity","13.0697372916554"
"1949","c_ME_NRC","-7.99002491407895"
"1949","ME_share_capacity","0.000338710877798948"
"1949","NRC_share_capacity","0.9996612891222"
"1949","d_ln_Y_NFC","-0.00915647922509066"
"1949","d_ln_K_ME","0.170175704473984"
"1949","d_ln_K_NRC","0.0646909984760384"
"1949","d_ln_K_capacity","0.0647249079945471"
"1949","d_c_ME_NRC","0.105484705997947"
"1949","omega_NFC","0.622946489496739"
"1949","d_omega_NFC","-0.00163488310128623"
"1949","omega_c_NFC","-4.97735797121696"
"1949","d_omega_c_NFC","0.0789465391711808"
"1949","omega_c_CORP_raw","-4.96076290584933"
"1949","s_ME_lag","0.000304812270074631"
"1949","s_NRC_lag","0.999695187729926"
"1949","growth_contribution_ME","5.18716427922647E-05"
"1949","growth_contribution_NRC","0.0646712798659396"
"1949","growth_contribution_capacity_sum","0.0647231515087319"
"1949","growth_weight_guard_status","OK"
"1949","w_growth_ME_capacity","0.000801438767784147"
"1949","w_growth_NRC_capacity","0.999198561232216"
"1950","CORP_CFC","13288"
"1950","CORP_COMP","98654"
"1950","CORP_COMPENSATION_SHARE_GVA","0.608547071813662"
"1950","CORP_COMPENSATION_SHARE_NVA","0.662881485761896"
"1950","CORP_DIVIDENDS_NET","8051"
"1950","CORP_GVA","162114"
"1950","CORP_NET_INT","-133"
"1950","CORP_NOS","35351"
"1950","CORP_NVA","148826"
"1950","CORP_PAT","22438"
"1950","CORP_PBT","39202"
"1950","CORP_TAX","17728"
"1950","CORP_TRANSFERS_NET","694"
"1950","CORP_UNDISTRIBUTED","9011"
"1950","I_current_ME","411"
"1950","I_current_NRC","202"
"1950","I_real_ME_guardian","37.2989251714062"
"1950","I_real_NRC_guardian","34782.913788204"
"1950","K_current_capacity_refrozen","5005.66079171459"
"1950","K_current_ME_refrozen","2105.47867182175"
"1950","K_current_NRC_refrozen","2900.18211989285"
"1950","K_real_capacity_refrozen","499581.09864985"
"1950","K_real_ME_refrozen","191.075648248835"
"1950","K_real_NRC_refrozen","499390.023001601"
"1950","NFC_CFC","12848"
"1950","NFC_COMP","94387"
"1950","NFC_COMPENSATION_SHARE_GVA","0.609475288313768"
"1950","NFC_COMPENSATION_SHARE_NVA","0.664612936388345"
"1950","NFC_DIVIDENDS_NET","7375"
"1950","NFC_GVA","154866"
"1950","NFC_NET_INT","932"
"1950","NFC_NOS","33268"
"1950","NFC_NVA","142018"
"1950","NFC_PAT","24784"
"1950","NFC_PBT","42512"
"1950","NFC_RETAINED","16733"
"1950","NFC_TAX","16764"
"1950","NFC_TRANSFERS_NET","601"
"1950","NFC_UNDISTRIBUTED","7596"
"1950","P_Y_NFC_GVA_IMPLICIT_SOURCE","18.2423645598726"
"1950","pKN_capacity","1.0019716128658"
"1950","pKN_ME","1101.90842795405"
"1950","pKN_NRC","0.580744906047822"
"1950","Y_REAL_NFC_GVA_BASELINE","848936"
"1950","Y_NFC_real","848936"
"1950","NFC_GVA_nominal","154866"
"1950","NFC_NVA_nominal","142018"
"1950","NFC_GOS","43715"
"1950","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","16764"
"1950","NFC_NET_INTEREST","932"
"1950","NFC_CURRENT_TRANSFERS_NET","601"
"1950","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","16733"
"1950","Y_CORP_GVA_raw_nominal","162114"
"1950","Y_CORP_NVA_raw_nominal","148826"
"1950","CORP_GVA_nominal_raw","162114"
"1950","CORP_NVA_nominal_raw","148826"
"1950","CORP_GOS_raw","45732"
"1950","CORP_NOS_raw","35351"
"1950","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","17728"
"1950","CORP_NET_INTEREST","-133"
"1950","CORP_CURRENT_TRANSFERS_NET","694"
"1950","CORP_PROFITS_BEFORE_TAX","39202"
"1950","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","17728"
"1950","CORP_PROFITS_AFTER_TAX","22438"
"1950","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","9011"
"1950","omega_NFC_GVA","0.609475288313768"
"1950","omega_NFC_NVA","0.664612936388345"
"1950","omega_CORP_raw_GVA","0.608547071813662"
"1950","omega_CORP_raw_NVA","0.662881485761896"
"1950","NFC_GOS_share_GVA","0.282276290470471"
"1950","NFC_NOS_share_GVA","0.214817971665827"
"1950","NFC_NOS_share_NVA","0.234251996225831"
"1950","CORP_GOS_raw_share_GVA","0.282097783041563"
"1950","CORP_NOS_raw_share_GVA","0.218062597924917"
"1950","CORP_NOS_raw_share_NVA","0.237532420410412"
"1950","CORP_PBT_share_GVA","0.241817486460145"
"1950","CORP_profit_share_GVA","0.138408774072566"
"1950","ln_Y_NFC","13.6517390796488"
"1950","ln_K_ME","5.25266941376396"
"1950","ln_K_NRC","13.1211426786579"
"1950","ln_K_capacity","13.1215252235512"
"1950","c_ME_NRC","-7.86847326489392"
"1950","ME_share_capacity","0.000382471732347819"
"1950","NRC_share_capacity","0.999617528267652"
"1950","d_ln_Y_NFC","0.121723653900933"
"1950","d_ln_K_ME","0.173295804440783"
"1950","d_ln_K_NRC","0.0517441552557525"
"1950","d_ln_K_capacity","0.0517879318957828"
"1950","d_c_ME_NRC","0.12155164918503"
"1950","omega_NFC","0.609475288313768"
"1950","d_omega_NFC","-0.0134712011829705"
"1950","omega_c_NFC","-4.7956400117104"
"1950","d_omega_c_NFC","0.181717959506565"
"1950","omega_c_CORP_raw","-4.78833636499528"
"1950","s_ME_lag","0.000338710877798948"
"1950","s_NRC_lag","0.9996612891222"
"1950","growth_contribution_ME","5.86971740410124E-05"
"1950","growth_contribution_NRC","0.0517266289475048"
"1950","growth_contribution_capacity_sum","0.0517853261215458"
"1950","growth_weight_guard_status","OK"
"1950","w_growth_ME_capacity","0.00113347116716507"
"1950","w_growth_NRC_capacity","0.998866528832835"
"1951","CORP_CFC","15136"
"1951","CORP_COMP","114553"
"1951","CORP_COMPENSATION_SHARE_GVA","0.61656915566416"
"1951","CORP_COMPENSATION_SHARE_NVA","0.671254870938443"
"1951","CORP_DIVIDENDS_NET","7663"
"1951","CORP_GVA","185791"
"1951","CORP_NET_INT","-222"
"1951","CORP_NOS","40249"
"1951","CORP_NVA","170655"
"1951","CORP_PAT","18805"
"1951","CORP_PBT","39909"
"1951","CORP_TAX","22304"
"1951","CORP_TRANSFERS_NET","1017"
"1951","CORP_UNDISTRIBUTED","9487"
"1951","I_current_ME","429"
"1951","I_current_NRC","339"
"1951","I_real_ME_guardian","40.2808212175669"
"1951","I_real_NRC_guardian","48054.5100595037"
"1951","K_current_capacity_refrozen","6168.49488603457"
"1951","K_current_ME_refrozen","2379.11174970743"
"1951","K_current_NRC_refrozen","3789.38313632714"
"1951","K_real_capacity_refrozen","537382.530628227"
"1951","K_real_ME_refrozen","223.385955819529"
"1951","K_real_NRC_refrozen","537159.144672408"
"1951","NFC_CFC","14636"
"1951","NFC_COMP","109808"
"1951","NFC_COMPENSATION_SHARE_GVA","0.618138626346099"
"1951","NFC_COMPENSATION_SHARE_NVA","0.673639782340636"
"1951","NFC_DIVIDENDS_NET","7042"
"1951","NFC_GVA","177643"
"1951","NFC_NET_INT","1096"
"1951","NFC_NOS","37834"
"1951","NFC_NVA","163007"
"1951","NFC_PAT","21332"
"1951","NFC_PBT","43636"
"1951","NFC_RETAINED","13669"
"1951","NFC_TAX","21104"
"1951","NFC_TRANSFERS_NET","727"
"1951","NFC_UNDISTRIBUTED","7865"
"1951","P_Y_NFC_GVA_IMPLICIT_SOURCE","19.8195253167735"
"1951","pKN_capacity","1.14787782156284"
"1951","pKN_ME","1065.02297379406"
"1951","pKN_NRC","0.705448873748233"
"1951","Y_REAL_NFC_GVA_BASELINE","896303"
"1951","Y_NFC_real","896303"
"1951","NFC_GVA_nominal","177643"
"1951","NFC_NVA_nominal","163007"
"1951","NFC_GOS","46731"
"1951","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","21104"
"1951","NFC_NET_INTEREST","1096"
"1951","NFC_CURRENT_TRANSFERS_NET","727"
"1951","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","13669"
"1951","Y_CORP_GVA_raw_nominal","185791"
"1951","Y_CORP_NVA_raw_nominal","170655"
"1951","CORP_GVA_nominal_raw","185791"
"1951","CORP_NVA_nominal_raw","170655"
"1951","CORP_GOS_raw","48934"
"1951","CORP_NOS_raw","40249"
"1951","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","22304"
"1951","CORP_NET_INTEREST","-222"
"1951","CORP_CURRENT_TRANSFERS_NET","1017"
"1951","CORP_PROFITS_BEFORE_TAX","39909"
"1951","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","22304"
"1951","CORP_PROFITS_AFTER_TAX","18805"
"1951","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","9487"
"1951","omega_NFC_GVA","0.618138626346099"
"1951","omega_NFC_NVA","0.673639782340636"
"1951","omega_CORP_raw_GVA","0.61656915566416"
"1951","omega_CORP_raw_NVA","0.671254870938443"
"1951","NFC_GOS_share_GVA","0.263061308354396"
"1951","NFC_NOS_share_GVA","0.212977713729221"
"1951","NFC_NOS_share_NVA","0.232100461943352"
"1951","CORP_GOS_raw_share_GVA","0.263381972216092"
"1951","CORP_NOS_raw_share_GVA","0.216635897325489"
"1951","CORP_NOS_raw_share_NVA","0.235850106940904"
"1951","CORP_PBT_share_GVA","0.214805884030981"
"1951","CORP_profit_share_GVA","0.10121588236244"
"1951","ln_Y_NFC","13.7060338044335"
"1951","ln_K_ME","5.40890101903466"
"1951","ln_K_NRC","13.1940496883795"
"1951","ln_K_capacity","13.1944654674305"
"1951","c_ME_NRC","-7.7851486693448"
"1951","ME_share_capacity","0.000415692626923282"
"1951","NRC_share_capacity","0.999584307373078"
"1951","d_ln_Y_NFC","0.0542947247846985"
"1951","d_ln_K_ME","0.156231605270702"
"1951","d_ln_K_NRC","0.0729070097215807"
"1951","d_ln_K_capacity","0.0729402438793176"
"1951","d_c_ME_NRC","0.0833245955491213"
"1951","omega_NFC","0.618138626346099"
"1951","d_omega_NFC","0.00866333803233055"
"1951","omega_c_NFC","-4.81230110436895"
"1951","d_omega_c_NFC","-0.0166610926585538"
"1951","omega_c_CORP_raw","-4.80008254177788"
"1951","s_ME_lag","0.000382471732347819"
"1951","s_NRC_lag","0.999617528267652"
"1951","growth_contribution_ME","5.97541727153661E-05"
"1951","growth_contribution_NRC","0.0728791248512722"
"1951","growth_contribution_capacity_sum","0.0729388790239875"
"1951","growth_weight_guard_status","OK"
"1951","w_growth_ME_capacity","0.000819236236078082"
"1951","w_growth_NRC_capacity","0.999180763763922"
"1952","CORP_CFC","16116"
"1952","CORP_COMP","123015"
"1952","CORP_COMPENSATION_SHARE_GVA","0.630758818009814"
"1952","CORP_COMPENSATION_SHARE_NVA","0.687576504519007"
"1952","CORP_DIVIDENDS_NET","7753"
"1952","CORP_GVA","195027"
"1952","CORP_NET_INT","-249"
"1952","CORP_NOS","38565"
"1952","CORP_NVA","178911"
"1952","CORP_PAT","17301"
"1952","CORP_PBT","34978"
"1952","CORP_TAX","19107"
"1952","CORP_TRANSFERS_NET","1038"
"1952","CORP_UNDISTRIBUTED","10917"
"1952","I_current_ME","417"
"1952","I_current_NRC","325"
"1952","I_real_ME_guardian","42.0548236925145"
"1952","I_real_NRC_guardian","42626.1275732295"
"1952","K_current_capacity_refrozen","6876.76922028701"
"1952","K_current_ME_refrozen","2540.30465777573"
"1952","K_current_NRC_refrozen","4336.46456251128"
"1952","K_real_capacity_refrozen","569015.243257818"
"1952","K_real_ME_refrozen","256.192001218301"
"1952","K_real_NRC_refrozen","568759.0512566"
"1952","NFC_CFC","15580"
"1952","NFC_COMP","117770"
"1952","NFC_COMPENSATION_SHARE_GVA","0.63357057934292"
"1952","NFC_COMPENSATION_SHARE_NVA","0.691532151518176"
"1952","NFC_DIVIDENDS_NET","7053"
"1952","NFC_GVA","185883"
"1952","NFC_NET_INT","1258"
"1952","NFC_NOS","35736"
"1952","NFC_NVA","170303"
"1952","NFC_PAT","20287"
"1952","NFC_PBT","39394"
"1952","NFC_RETAINED","12534"
"1952","NFC_TAX","17677"
"1952","NFC_TRANSFERS_NET","824"
"1952","NFC_UNDISTRIBUTED","8924"
"1952","P_Y_NFC_GVA_IMPLICIT_SOURCE","19.9797711843638"
"1952","pKN_capacity","1.20853866425705"
"1952","pKN_ME","991.56283010223"
"1952","pKN_NRC","0.762443173946933"
"1952","Y_REAL_NFC_GVA_BASELINE","930356"
"1952","Y_NFC_real","930356"
"1952","NFC_GVA_nominal","185883"
"1952","NFC_NVA_nominal","170303"
"1952","NFC_GOS","50436"
"1952","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","17677"
"1952","NFC_NET_INTEREST","1258"
"1952","NFC_CURRENT_TRANSFERS_NET","824"
"1952","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","12534"
"1952","Y_CORP_GVA_raw_nominal","195027"
"1952","Y_CORP_NVA_raw_nominal","178911"
"1952","CORP_GVA_nominal_raw","195027"
"1952","CORP_NVA_nominal_raw","178911"
"1952","CORP_GOS_raw","52905"
"1952","CORP_NOS_raw","38565"
"1952","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","19107"
"1952","CORP_NET_INTEREST","-249"
"1952","CORP_CURRENT_TRANSFERS_NET","1038"
"1952","CORP_PROFITS_BEFORE_TAX","34978"
"1952","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","19107"
"1952","CORP_PROFITS_AFTER_TAX","17301"
"1952","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","10917"
"1952","omega_NFC_GVA","0.63357057934292"
"1952","omega_NFC_NVA","0.691532151518176"
"1952","omega_CORP_raw_GVA","0.630758818009814"
"1952","omega_CORP_raw_NVA","0.687576504519007"
"1952","NFC_GOS_share_GVA","0.271331966882394"
"1952","NFC_NOS_share_GVA","0.192249963686835"
"1952","NFC_NOS_share_NVA","0.209837759757608"
"1952","CORP_GOS_raw_share_GVA","0.271270131827901"
"1952","CORP_NOS_raw_share_GVA","0.197741851128305"
"1952","CORP_NOS_raw_share_NVA","0.21555410231903"
"1952","CORP_PBT_share_GVA","0.179349525963072"
"1952","CORP_profit_share_GVA","0.0887107938900768"
"1952","ln_Y_NFC","13.7433225875808"
"1952","ln_K_ME","5.54592716812553"
"1952","ln_K_NRC","13.251212163418"
"1952","ln_K_capacity","13.2516625023064"
"1952","c_ME_NRC","-7.70528499529246"
"1952","ME_share_capacity","0.000450237501110707"
"1952","NRC_share_capacity","0.99954976249889"
"1952","d_ln_Y_NFC","0.0372887831473232"
"1952","d_ln_K_ME","0.137026149090866"
"1952","d_ln_K_NRC","0.0571624750385205"
"1952","d_ln_K_capacity","0.0571970348759141"
"1952","d_c_ME_NRC","0.079863674052346"
"1952","omega_NFC","0.63357057934292"
"1952","d_omega_NFC","0.0154319529968214"
"1952","omega_c_NFC","-4.88184187846975"
"1952","d_omega_c_NFC","-0.0695407741007967"
"1952","omega_c_CORP_raw","-4.86017645605942"
"1952","s_ME_lag","0.000415692626923282"
"1952","s_NRC_lag","0.999584307373078"
"1952","growth_contribution_ME","5.69607598727636E-05"
"1952","growth_contribution_NRC","0.0571387130191103"
"1952","growth_contribution_capacity_sum","0.0571956737789831"
"1952","growth_weight_guard_status","OK"
"1952","w_growth_ME_capacity","0.000995892802887029"
"1952","w_growth_NRC_capacity","0.999004107197113"
"1953","CORP_CFC","17300"
"1953","CORP_COMP","133985"
"1953","CORP_COMPENSATION_SHARE_GVA","0.640512658711947"
"1953","CORP_COMPENSATION_SHARE_NVA","0.698260407329428"
"1953","CORP_DIVIDENDS_NET","8094"
"1953","CORP_GVA","209184"
"1953","CORP_NET_INT","-45"
"1953","CORP_NOS","39431"
"1953","CORP_NVA","191884"
"1953","CORP_PAT","18135"
"1953","CORP_PBT","36504"
"1953","CORP_TAX","19944"
"1953","CORP_TRANSFERS_NET","981"
"1953","CORP_UNDISTRIBUTED","10458"
"1953","I_current_ME","539"
"1953","I_current_NRC","434"
"1953","I_real_ME_guardian","59.4621695165526"
"1953","I_real_NRC_guardian","55632.0706338106"
"1953","K_current_capacity_refrozen","7543.19567969241"
"1953","K_current_ME_refrozen","2764.23971614589"
"1953","K_current_NRC_refrozen","4778.95596354652"
"1953","K_real_capacity_refrozen","612893.00398731"
"1953","K_real_ME_refrozen","304.949333183403"
"1953","K_real_NRC_refrozen","612588.054654126"
"1953","NFC_CFC","16728"
"1953","NFC_COMP","128198"
"1953","NFC_COMPENSATION_SHARE_GVA","0.644071883964771"
"1953","NFC_COMPENSATION_SHARE_NVA","0.703167594547898"
"1953","NFC_DIVIDENDS_NET","7243"
"1953","NFC_GVA","199043"
"1953","NFC_NET_INT","1334"
"1953","NFC_NOS","36232"
"1953","NFC_NVA","182315"
"1953","NFC_PAT","21407"
"1953","NFC_PBT","41351"
"1953","NFC_RETAINED","13313"
"1953","NFC_TAX","18369"
"1953","NFC_TRANSFERS_NET","959"
"1953","NFC_UNDISTRIBUTED","8327"
"1953","P_Y_NFC_GVA_IMPLICIT_SOURCE","19.9195384469119"
"1953","pKN_capacity","1.23075245281289"
"1953","pKN_ME","906.458685214904"
"1953","pKN_NRC","0.780125555377467"
"1953","Y_REAL_NFC_GVA_BASELINE","999235"
"1953","Y_NFC_real","999235"
"1953","NFC_GVA_nominal","199043"
"1953","NFC_NVA_nominal","182315"
"1953","NFC_GOS","52476"
"1953","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","18369"
"1953","NFC_NET_INTEREST","1334"
"1953","NFC_CURRENT_TRANSFERS_NET","959"
"1953","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","13313"
"1953","Y_CORP_GVA_raw_nominal","209184"
"1953","Y_CORP_NVA_raw_nominal","191884"
"1953","CORP_GVA_nominal_raw","209184"
"1953","CORP_NVA_nominal_raw","191884"
"1953","CORP_GOS_raw","55255"
"1953","CORP_NOS_raw","39431"
"1953","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","19944"
"1953","CORP_NET_INTEREST","-45"
"1953","CORP_CURRENT_TRANSFERS_NET","981"
"1953","CORP_PROFITS_BEFORE_TAX","36504"
"1953","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","19944"
"1953","CORP_PROFITS_AFTER_TAX","18135"
"1953","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","10458"
"1953","omega_NFC_GVA","0.644071883964771"
"1953","omega_NFC_NVA","0.703167594547898"
"1953","omega_CORP_raw_GVA","0.640512658711947"
"1953","omega_CORP_raw_NVA","0.698260407329428"
"1953","NFC_GOS_share_GVA","0.263641524695669"
"1953","NFC_NOS_share_GVA","0.182031018423155"
"1953","NFC_NOS_share_NVA","0.198732962180841"
"1953","CORP_GOS_raw_share_GVA","0.264145441333945"
"1953","CORP_NOS_raw_share_GVA","0.188499120391617"
"1953","CORP_NOS_raw_share_NVA","0.205493944257989"
"1953","CORP_PBT_share_GVA","0.174506654428637"
"1953","CORP_profit_share_GVA","0.0866940110142267"
"1953","ln_Y_NFC","13.8147452652025"
"1953","ln_K_ME","5.72014564209768"
"1953","ln_K_NRC","13.3254479737688"
"1953","ln_K_capacity","13.3259456548016"
"1953","c_ME_NRC","-7.60530233167108"
"1953","ME_share_capacity","0.000497557210148408"
"1953","NRC_share_capacity","0.999502442789851"
"1953","d_ln_Y_NFC","0.0714226776216744"
"1953","d_ln_K_ME","0.174218473972154"
"1953","d_ln_K_NRC","0.0742358103507801"
"1953","d_ln_K_capacity","0.0742831524951466"
"1953","d_c_ME_NRC","0.0999826636213736"
"1953","omega_NFC","0.644071883964771"
"1953","d_omega_NFC","0.0105013046218514"
"1953","omega_c_NFC","-4.89836140088106"
"1953","d_omega_c_NFC","-0.016519522411313"
"1953","omega_c_CORP_raw","-4.87129241676682"
"1953","s_ME_lag","0.000450237501110707"
"1953","s_NRC_lag","0.99954976249889"
"1953","growth_contribution_ME","7.84396903685432E-05"
"1953","growth_contribution_NRC","0.0742023866050349"
"1953","growth_contribution_capacity_sum","0.0742808262954034"
"1953","growth_weight_guard_status","OK"
"1953","w_growth_ME_capacity","0.00105598839270582"
"1953","w_growth_NRC_capacity","0.998944011607294"
"1954","CORP_CFC","18340"
"1954","CORP_COMP","132212"
"1954","CORP_COMPENSATION_SHARE_GVA","0.639122132791917"
"1954","CORP_COMPENSATION_SHARE_NVA","0.701296910224108"
"1954","CORP_DIVIDENDS_NET","8136"
"1954","CORP_GVA","206865"
"1954","CORP_NET_INT","160"
"1954","CORP_NOS","38376"
"1954","CORP_NVA","188525"
"1954","CORP_PAT","18189"
"1954","CORP_PBT","33717"
"1954","CORP_TAX","17348"
"1954","CORP_TRANSFERS_NET","719"
"1954","CORP_UNDISTRIBUTED","12014"
"1954","I_current_ME","513"
"1954","I_current_NRC","482"
"1954","I_real_ME_guardian","64.4216941082273"
"1954","I_real_NRC_guardian","61232.790373915"
"1954","K_current_capacity_refrozen","8046.66243369382"
"1954","K_current_ME_refrozen","2842.15604525664"
"1954","K_current_NRC_refrozen","5204.50638843718"
"1954","K_real_capacity_refrozen","661532.118005955"
"1954","K_real_ME_refrozen","356.913269698581"
"1954","K_real_NRC_refrozen","661175.204736257"
"1954","NFC_CFC","17724"
"1954","NFC_COMP","125945"
"1954","NFC_COMPENSATION_SHARE_GVA","0.642039314043351"
"1954","NFC_COMPENSATION_SHARE_NVA","0.705811477247254"
"1954","NFC_DIVIDENDS_NET","7357"
"1954","NFC_GVA","196164"
"1954","NFC_NET_INT","1650"
"1954","NFC_NOS","35178"
"1954","NFC_NVA","178440"
"1954","NFC_PAT","21483"
"1954","NFC_PBT","38831"
"1954","NFC_RETAINED","13347"
"1954","NFC_TAX","15528"
"1954","NFC_TRANSFERS_NET","851"
"1954","NFC_UNDISTRIBUTED","9791"
"1954","P_Y_NFC_GVA_IMPLICIT_SOURCE","19.8287660847679"
"1954","pKN_capacity","1.21636761310225"
"1954","pKN_ME","796.315600049526"
"1954","pKN_NRC","0.787159946585303"
"1954","Y_REAL_NFC_GVA_BASELINE","989290"
"1954","Y_NFC_real","989290"
"1954","NFC_GVA_nominal","196164"
"1954","NFC_NVA_nominal","178440"
"1954","NFC_GOS","54691"
"1954","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","15528"
"1954","NFC_NET_INTEREST","1650"
"1954","NFC_CURRENT_TRANSFERS_NET","851"
"1954","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","13347"
"1954","Y_CORP_GVA_raw_nominal","206865"
"1954","Y_CORP_NVA_raw_nominal","188525"
"1954","CORP_GVA_nominal_raw","206865"
"1954","CORP_NVA_nominal_raw","188525"
"1954","CORP_GOS_raw","57305"
"1954","CORP_NOS_raw","38376"
"1954","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","17348"
"1954","CORP_NET_INTEREST","160"
"1954","CORP_CURRENT_TRANSFERS_NET","719"
"1954","CORP_PROFITS_BEFORE_TAX","33717"
"1954","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","17348"
"1954","CORP_PROFITS_AFTER_TAX","18189"
"1954","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","12014"
"1954","omega_NFC_GVA","0.642039314043351"
"1954","omega_NFC_NVA","0.705811477247254"
"1954","omega_CORP_raw_GVA","0.639122132791917"
"1954","omega_CORP_raw_NVA","0.701296910224108"
"1954","NFC_GOS_share_GVA","0.278802430619278"
"1954","NFC_NOS_share_GVA","0.179329540588487"
"1954","NFC_NOS_share_NVA","0.197141896435777"
"1954","CORP_GOS_raw_share_GVA","0.277016411669446"
"1954","CORP_NOS_raw_share_GVA","0.18551229062432"
"1954","CORP_NOS_raw_share_NVA","0.203559209653892"
"1954","CORP_PBT_share_GVA","0.162990356029294"
"1954","CORP_profit_share_GVA","0.0879269088536002"
"1954","ln_Y_NFC","13.8047427931029"
"1954","ln_K_ME","5.87749281024366"
"1954","ln_K_NRC","13.401774143827"
"1954","ln_K_capacity","13.4023138146555"
"1954","c_ME_NRC","-7.5242813335833"
"1954","ME_share_capacity","0.00053952523238693"
"1954","NRC_share_capacity","0.999460474767614"
"1954","d_ln_Y_NFC","-0.0100024720995133"
"1954","d_ln_K_ME","0.15734716814598"
"1954","d_ln_K_NRC","0.0763261700581968"
"1954","d_ln_K_capacity","0.0763681598538799"
"1954","d_c_ME_NRC","0.0810209980877836"
"1954","omega_NFC","0.642039314043351"
"1954","d_omega_NFC","-0.00203256992141998"
"1954","omega_c_NFC","-4.83088442608301"
"1954","d_omega_c_NFC","0.0674769747980486"
"1954","omega_c_CORP_raw","-4.80893473364617"
"1954","s_ME_lag","0.000497557210148408"
"1954","s_NRC_lag","0.999502442789851"
"1954","growth_contribution_ME","7.82892180074664E-05"
"1954","growth_contribution_NRC","0.0762881934219612"
"1954","growth_contribution_capacity_sum","0.0763664826399687"
"1954","growth_weight_guard_status","OK"
"1954","w_growth_ME_capacity","0.00102517773899006"
