"window_id","window_start","window_end","spec_id","is_orthogonalized","estimator","coefficient_name","regressor","coefficient_value","std_error","t_stat","p_value","intercept","r_squared","max_vif","condition_number","eg_adf_stat","eg_p_value","eg_classification"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_inter","inter_tau_omega",-2.03303,0.40993,-4.95948,3e-05,14.88003,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_scale","k_NRC_centered",0.31877,0.04776,6.67418,0,14.8083,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_comp","tau_centered",0.27622,0.03239,8.52778,0,14.8083,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",-4.46929,1.76745,-2.52867,0.01715,14.8083,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_inter","inter_tau_omega",-1.07868,0.52792,-2.04328,0.0502,14.8083,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_scale","k_NRC_centered",0.2359,0.07064,3.33928,0.00232,15.19597,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_comp","tau_centered",0.37822,0.07613,4.96781,3e-05,15.19597,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",-11.1739,4.71741,-2.36865,0.02473,15.19597,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_inter","inter_tau_omega",-2.72437,1.3477,-2.0215,0.05254,15.19597,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.07729,0.06949,1.11224,0.27517,14.95961,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_comp","tau_centered",0.3809,0.03239,11.75822,0,14.95961,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",-7.6639,1.56756,-4.88905,3e-05,14.95961,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_tau_omega_orth",-2.03419,0.41049,-4.95549,3e-05,14.95961,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",0.20843,0.09163,2.27457,0.03051,14.8531,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_comp","tau_centered",0.31412,0.04756,6.6043,0,14.8531,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",-5.23939,2.10137,-2.49332,0.01861,14.8531,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_tau_omega_orth",-1.09047,0.52578,-2.07399,0.04706,14.8531,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",-0.03826,0.19923,-0.19204,0.84905,15.30234,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_comp","tau_centered",0.47114,0.11897,3.96006,0.00045,15.30234,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",-12.99776,5.57809,-2.33014,0.02696,15.30234,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_inter","inter_tau_omega_orth",-2.72437,1.3477,-2.0215,0.05254,15.30234,,48.55214,18.24522,-4.56806,0.04317,"EG_PASS_STRONG"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_scale","k_Kcap_centered",0.84247,0.072,11.70111,0,14.41555,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",3.36,2.37602,1.41413,0.17017,14.41555,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_inter","inter_kKcap_omega",8.44896,4.71456,1.7921,0.08573,14.41555,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_scale","k_Kcap_centered",0.7944,0.08018,9.90815,0,14.4124,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",2.92343,2.93557,0.99586,0.32925,14.4124,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_inter","inter_kKcap_omega",19.19671,6.47733,2.96367,0.00676,14.4124,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_scale","k_Kcap_centered",0.95411,0.09347,10.20762,0,14.3185,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",2.34786,1.58197,1.48413,0.15079,14.3185,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_inter","inter_kKcap_omega",26.32004,8.09094,3.25303,0.00338,14.3185,,1.90703,2.38718,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_scale","k_Kcap_centered",0.92005,0.06304,14.59375,0,14.33472,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",6.61524,3.64445,1.81515,0.08202,14.33472,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_inter","inter_kKcap_omega_orth",8.44848,4.71476,1.79192,0.08576,14.33472,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_scale","k_Kcap_centered",0.97263,0.06532,14.89063,0,14.227,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",10.34649,4.56185,2.26805,0.03261,14.227,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_inter","inter_kKcap_omega_orth",19.27198,6.45033,2.98775,0.00639,14.227,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_scale","k_Kcap_centered",1.19583,0.13751,8.69615,0,14.06672,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",12.48859,3.70447,3.37122,0.00253,14.06672,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_inter","inter_kKcap_omega_orth",26.32004,8.09094,3.25303,0.00338,14.06672,,3.70191,3.61896,-1.50385,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_scale","k_NRC_centered",0.84345,0.0729,11.57032,0,14.33521,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",2.68504,2.2091,1.21544,0.23602,14.33521,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_inter","inter_kNRC_omega",8.65648,4.7912,1.80675,0.08336,14.33521,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_scale","k_NRC_centered",0.79429,0.08106,9.79856,0,14.3373,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",1.23017,2.76474,0.44495,0.66034,14.3373,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_inter","inter_kNRC_omega",19.53338,6.5658,2.97502,0.00658,14.3373,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_scale","k_NRC_centered",0.95304,0.09782,9.74278,0,14.23209,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",0.05696,1.68531,0.0338,0.97332,14.23209,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_inter","inter_kNRC_omega",26.87734,8.57685,3.13371,0.00451,14.23209,,1.78407,2.27138,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.9427,0.06627,14.22585,0,14.28011,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",4.58519,2.75405,1.66489,0.10894,14.28011,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_kNRC_omega_orth",8.65626,4.79129,1.80667,0.08337,14.28011,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",1.01982,0.06996,14.57742,0,14.21176,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",5.52579,3.38924,1.63039,0.11607,14.21176,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_kNRC_omega_orth",19.59414,6.54544,2.99355,0.0063,14.21176,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",1.2612,0.16155,7.80706,0,14.06102,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",5.95656,2.10228,2.83338,0.00919,14.06102,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_inter","inter_kNRC_omega_orth",26.87734,8.57685,3.13371,0.00451,14.06102,,2.15251,2.61449,-1.50251,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_scale","k_NRC_centered",0.28171,0.04417,6.37721,0,14.87622,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_comp","tau_centered",0.30906,0.02216,13.94542,0,14.87622,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",-6.12403,1.14183,-5.36334,2e-05,14.87622,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_inter","inter_tau_omega",-1.8303,0.51593,-3.54758,0.00172,14.87622,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_scale","k_NRC_centered",0.23698,0.04914,4.8224,7e-05,15.00057,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_comp","tau_centered",0.37177,0.03219,11.54885,0,15.00057,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",-9.5227,1.7144,-5.55456,1e-05,15.00057,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_inter","inter_tau_omega",-2.69859,0.6813,-3.96096,0.00062,15.00057,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_scale","k_NRC_centered",0.29461,0.10006,2.94444,0.00728,14.9829,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_comp","tau_centered",0.3578,0.0698,5.12594,3e-05,14.9829,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",-8.51103,4.32251,-1.969,0.06112,14.9829,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_inter","inter_tau_omega",-2.13723,1.63382,-1.30812,0.20376,14.9829,,21.40074,9.41851,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.09751,0.08837,1.10349,0.28123,14.94769,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_comp","tau_centered",0.37149,0.03802,9.77083,0,14.94769,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",-7.3495,1.46746,-5.00832,5e-05,14.94769,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_tau_omega_orth",-1.83037,0.51594,-3.54761,0.00172,14.94769,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",-0.03294,0.10839,-0.30387,0.76396,15.10389,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_comp","tau_centered",0.46299,0.05243,8.83046,0,15.10389,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",-11.29332,2.11603,-5.33702,2e-05,15.10389,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_tau_omega_orth",-2.68855,0.67559,-3.97954,0.00059,15.10389,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",0.07953,0.26238,0.30313,0.76452,15.06635,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_comp","tau_centered",0.4307,0.12441,3.46184,0.00212,15.06635,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",-9.94182,5.39182,-1.84387,0.07812,15.06635,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
"cold_war_fordist_1947_1974",1947,1974,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_inter","inter_tau_omega_orth",-2.13723,1.63382,-1.30812,0.20376,15.06635,,59.55606,16.65516,-2.87792,0.1,"EG_PASS_WEAK"
