"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"T11500","A465RD","8","Taxes on corporate income","1959","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","1960","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1961","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1962","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A465RD","8","Taxes on corporate income","1963","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1964","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1965","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1966","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A465RD","8","Taxes on corporate income","1967","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A465RD","8","Taxes on corporate income","1968","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A465RD","8","Taxes on corporate income","1969","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A465RD","8","Taxes on corporate income","1970","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A465RD","8","Taxes on corporate income","1971","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A465RD","8","Taxes on corporate income","1972","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A465RD","8","Taxes on corporate income","1973","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A465RD","8","Taxes on corporate income","1974","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","1975","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","1976","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A465RD","8","Taxes on corporate income","1977","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A465RD","8","Taxes on corporate income","1978","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A465RD","8","Taxes on corporate income","1979","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A465RD","8","Taxes on corporate income","1980","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A465RD","8","Taxes on corporate income","1981","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A465RD","8","Taxes on corporate income","1982","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1983","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A465RD","8","Taxes on corporate income","1984","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A465RD","8","Taxes on corporate income","1985","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A465RD","8","Taxes on corporate income","1986","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A465RD","8","Taxes on corporate income","1987","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A465RD","8","Taxes on corporate income","1988","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A465RD","8","Taxes on corporate income","1989","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A465RD","8","Taxes on corporate income","1990","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A465RD","8","Taxes on corporate income","1991","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A465RD","8","Taxes on corporate income","1992","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A465RD","8","Taxes on corporate income","1993","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A465RD","8","Taxes on corporate income","1994","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A465RD","8","Taxes on corporate income","1995","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A465RD","8","Taxes on corporate income","1996","Chained Dollar IPDs","Level","0","0.026","T11500"
"T11500","A465RD","8","Taxes on corporate income","1997","Chained Dollar IPDs","Level","0","0.026","T11500"
"T11500","A465RD","8","Taxes on corporate income","1998","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A465RD","8","Taxes on corporate income","1999","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A465RD","8","Taxes on corporate income","2000","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A465RD","8","Taxes on corporate income","2001","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","2002","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A465RD","8","Taxes on corporate income","2003","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","2004","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A465RD","8","Taxes on corporate income","2005","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A465RD","8","Taxes on corporate income","2006","Chained Dollar IPDs","Level","0","0.035","T11500"
"T11500","A465RD","8","Taxes on corporate income","2007","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A465RD","8","Taxes on corporate income","2008","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A465RD","8","Taxes on corporate income","2009","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A465RD","8","Taxes on corporate income","2010","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A465RD","8","Taxes on corporate income","2011","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A465RD","8","Taxes on corporate income","2012","Chained Dollar IPDs","Level","0","0.028","T11500"
"T11500","A465RD","8","Taxes on corporate income","2013","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A465RD","8","Taxes on corporate income","2014","Chained Dollar IPDs","Level","0","0.032","T11500"
"T11500","A465RD","8","Taxes on corporate income","2015","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A465RD","8","Taxes on corporate income","2016","Chained Dollar IPDs","Level","0","0.028","T11500"
"T11500","A465RD","8","Taxes on corporate income","2017","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A465RD","8","Taxes on corporate income","2018","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A465RD","8","Taxes on corporate income","2019","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A465RD","8","Taxes on corporate income","2020","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A465RD","8","Taxes on corporate income","2021","Chained Dollar IPDs","Level","0","0.031","T11500"
"T11500","A465RD","8","Taxes on corporate income","2022","Chained Dollar IPDs","Level","0","0.042","T11500"
"T11500","A465RD","8","Taxes on corporate income","2023","Chained Dollar IPDs","Level","0","0.042","T11500"
"T11500","A465RD","8","Taxes on corporate income","2024","Chained Dollar IPDs","Level","0","0.046","T11500"
"T11500","A465RD","8","Taxes on corporate income","2025","Chained Dollar IPDs","Level","0","0.044","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1929","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1930","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1931","Chained Dollar IPDs","Level","0","0.006","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1932","Chained Dollar IPDs","Level","0","-0.004","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1933","Chained Dollar IPDs","Level","0","-0.005","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1934","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1935","Chained Dollar IPDs","Level","0","0.007","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1936","Chained Dollar IPDs","Level","0","0.011","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1937","Chained Dollar IPDs","Level","0","0.011","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1938","Chained Dollar IPDs","Level","0","0.008","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1939","Chained Dollar IPDs","Level","0","0.010","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1940","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1941","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1942","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1943","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1944","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1945","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1946","Chained Dollar IPDs","Level","0","0.011","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1947","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1948","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1949","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1950","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1951","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1952","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1953","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1954","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1955","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1956","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1957","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1958","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1959","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1960","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1961","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1962","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1963","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1964","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1965","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1966","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1967","Chained Dollar IPDs","Level","0","0.026","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1968","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1969","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1970","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1971","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1972","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1973","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1974","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1975","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1976","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1977","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1978","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1979","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1980","Chained Dollar IPDs","Level","0","0.028","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1981","Chained Dollar IPDs","Level","0","0.038","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1982","Chained Dollar IPDs","Level","0","0.038","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1983","Chained Dollar IPDs","Level","0","0.044","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1984","Chained Dollar IPDs","Level","0","0.051","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1985","Chained Dollar IPDs","Level","0","0.051","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1986","Chained Dollar IPDs","Level","0","0.038","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1987","Chained Dollar IPDs","Level","0","0.039","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1988","Chained Dollar IPDs","Level","0","0.042","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1989","Chained Dollar IPDs","Level","0","0.037","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1990","Chained Dollar IPDs","Level","0","0.035","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1991","Chained Dollar IPDs","Level","0","0.038","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1992","Chained Dollar IPDs","Level","0","0.039","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1993","Chained Dollar IPDs","Level","0","0.046","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1994","Chained Dollar IPDs","Level","0","0.056","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1995","Chained Dollar IPDs","Level","0","0.061","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1996","Chained Dollar IPDs","Level","0","0.066","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1997","Chained Dollar IPDs","Level","0","0.069","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1998","Chained Dollar IPDs","Level","0","0.060","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","1999","Chained Dollar IPDs","Level","0","0.055","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2000","Chained Dollar IPDs","Level","0","0.044","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2001","Chained Dollar IPDs","Level","0","0.039","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2002","Chained Dollar IPDs","Level","0","0.054","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2003","Chained Dollar IPDs","Level","0","0.063","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2004","Chained Dollar IPDs","Level","0","0.075","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2005","Chained Dollar IPDs","Level","0","0.080","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2006","Chained Dollar IPDs","Level","0","0.090","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2007","Chained Dollar IPDs","Level","0","0.080","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2008","Chained Dollar IPDs","Level","0","0.076","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2009","Chained Dollar IPDs","Level","0","0.072","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2010","Chained Dollar IPDs","Level","0","0.096","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2011","Chained Dollar IPDs","Level","0","0.102","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2012","Chained Dollar IPDs","Level","0","0.108","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2013","Chained Dollar IPDs","Level","0","0.111","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2014","Chained Dollar IPDs","Level","0","0.112","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2015","Chained Dollar IPDs","Level","0","0.109","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2016","Chained Dollar IPDs","Level","0","0.104","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2017","Chained Dollar IPDs","Level","0","0.107","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2018","Chained Dollar IPDs","Level","0","0.115","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2019","Chained Dollar IPDs","Level","0","0.116","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2020","Chained Dollar IPDs","Level","0","0.129","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2021","Chained Dollar IPDs","Level","0","0.161","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2022","Chained Dollar IPDs","Level","0","0.162","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2023","Chained Dollar IPDs","Level","0","0.180","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2024","Chained Dollar IPDs","Level","0","0.178","T11500"
"T11500","A466RD","9","Profits after tax with IVA and CCAdj","2025","Chained Dollar IPDs","Level","0","0.180","T11500"
