"run_id","det_tag","cell_id","p","q_tag","eig_id","Re","Im","Mod"
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",6,0.514160847114185,-0.712934124296954,0.878997407443413
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",7,-0.371047329905303,0.790272228482236,0.873044280744186
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",8,-0.371047329905303,-0.790272228482236,0.873044280744186
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",9,-0.778717291103451,0.155576155598391,0.794106138783898
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",10,-0.778717291103451,-0.155576155598391,0.794106138783898
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",11,0.00571653784262422,0.791233493968955,0.79125414424395
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",12,0.00571653784262422,-0.791233493968955,0.79125414424395
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",13,-0.579636199943683,0.481302089166385,0.753412121830463
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",14,-0.579636199943683,-0.481302089166385,0.753412121830463
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",15,0.373611904180391,0.612333341603993,0.717313025244356
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",16,0.373611904180391,-0.612333341603993,0.717313025244356
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",1,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",2,0.933227549027661,0.0396986215907808,0.934071538384713
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",3,0.933227549027661,-0.0396986215907808,0.934071538384713
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",4,-0.0994872317413391,0.757659323641543,0.764163176278807
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",5,-0.0994872317413391,-0.757659323641543,0.764163176278807
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",6,0.402078493956238,0.634422121994173,0.751104882275243
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",7,0.402078493956238,-0.634422121994173,0.751104882275243
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",8,-0.650555880007785,0.260040079605394,0.700602452189459
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",9,-0.650555880007785,-0.260040079605394,0.700602452189459
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",10,0,0,0
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",11,0,0,0
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",12,0,0,0
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",13,0,0,0
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",14,0,0,0
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",15,0,0,0
1,"SR_none__LR_both","p07_Y_only_none_both",7,"Y_only",16,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",1,1.01010408717112,0,1.01010408717112
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",2,0.999999999999974,0,0.999999999999974
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",3,0.47864175481758,0.722228744408028,0.866436546265247
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",4,0.47864175481758,-0.722228744408028,0.866436546265247
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",5,0.840976808567453,0,0.840976808567453
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",6,-0.282890935675085,0.669317981431125,0.726645609464587
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",7,-0.282890935675085,-0.669317981431125,0.726645609464587
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",8,-0.57991302167041,0.233344615256786,0.62509904988909
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",9,-0.57991302167041,-0.233344615256786,0.62509904988909
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",10,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",11,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",12,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",13,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",14,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",15,0,0,0
1,"SR_none__LR_both","p07_K_only_none_both",7,"K_only",16,0,0,0
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",1,1.0022751707942,0,1.0022751707942
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",2,1,0,1
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",3,0.470012937837562,0.699785771084372,0.842978224598266
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",4,0.470012937837562,-0.699785771084372,0.842978224598266
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",5,0.781777584480821,0,0.781777584480821
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",6,-0.312768546659799,0.59227448061319,0.669785953992249
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",7,-0.312768546659799,-0.59227448061319,0.669785953992249
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",8,-0.441431444778298,0.0877712790624647,0.450072791742976
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",9,-0.441431444778298,-0.0877712790624647,0.450072791742976
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",10,0.0357663595135749,0,0.0357663595135749
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",11,0,0,0
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",12,0,0,0
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",13,0,0,0
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",14,0,0,0
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",15,0,0,0
1,"SR_none__LR_both","p07_Y_short_none_both",7,"Y_short",16,0,0,0
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",1,0.999999999999997,0,0.999999999999997
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",2,0.939795683664085,0,0.939795683664085
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",3,-0.122371316939596,0.764009757281193,0.773747793812944
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",4,-0.122371316939596,-0.764009757281193,0.773747793812944
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",5,0.372723366261552,0.669698463920232,0.76643247604369
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",6,0.372723366261552,-0.669698463920232,0.76643247604369
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",7,0.744298715781625,0.155563681015624,0.760381902181599
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",8,0.744298715781625,-0.155563681015624,0.760381902181599
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",9,-0.670218494512946,0.270112872250405,0.722602099459006
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",10,-0.670218494512946,-0.270112872250405,0.722602099459006
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",11,0,0,0
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",12,0,0,0
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",13,0,0,0
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",14,0,0,0
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",15,0,0,0
1,"SR_none__LR_both","p07_K_short_none_both",7,"K_short",16,0,0,0
