standardized_entity,raw_entity_label,year,Data series on GDP (current millions dollars MER),Data series on exports in goods (% GDP),Data series on exports in manufactured goods (% GDP),Data series on exports in primary commodities (% GDP),Data series on exports in services (% GDP),Data series on foreign income inflows (% GDP),Data series on foreign income outflows (% GDP),Data series on foreign transfer inflows (% GDP),Data series on foreign transfer outflows (% GDP),Data series on foreign wealth across world regions (% GDP),Data series on gross foreign assets (% GDP),Data series on gross foreign liabilities (% GDP),Data series on imports in goods (% GDP),Data series on imports in manufactured goods (% GDP),Data series on imports in primary commodities (% GDP),Data series on imports in services (% GDP),Data series on net current account (% GDP),Data series on net income balance (% GDP),Data series on net trade balance (goods) (% GDP),Data series on net trade balance (goods+services) (% GDP),Data series on net trade balance (manufactured goods) (% GDP),Data series on net trade balance (primary commodities) (% GDP),Data series on net trade balance (services) (% GDP),Data series on net transfer balance (% GDP),New series on exports in goods + services (% GDP) (MER $),New series on imports in goods + services (% GDP) (MER $)
Chile,CL,2008,179638.69704890257,0.3574038332470542,0.055918909194679414,0.3014849240523748,0.05727753666062188,0.052968168109631786,0.11363777609750837,0.043019664824446226,0.010011194635550485,-0.04607159557379186,0.8747396868972104,0.9208112824710023,0.32735215929878947,0.20022930831039304,0.1271228509883964,0.06670523459313143,-0.007037161783225607,-0.060669607987876586,0.030051673948264745,0.020623976015755236,-0.14431039911571364,0.1743620730639784,-0.009427697932509548,0.03300847018889574,0.4146813699076762,0.3940573938919209
Chile,CL,2009,172389.86743052577,0.31979812421319664,0.04205486571150084,0.2777432585016958,0.0474925708424136,0.03916282157695566,0.10183632540521195,0.03536106938480519,0.009932929545257024,-0.02048582996430792,1.1690410381336127,1.1895268680979207,0.2342658769445964,0.15397076193354134,0.08029511501105506,0.06084977098356283,0.03492968313874286,-0.0626735038282563,0.08553224726860023,0.07217504712745099,-0.1119158962220405,0.19744814349064072,-0.013357200141149229,0.02542813983954817,0.36729069505561024,0.29511564792815925
Chile,CL,2010,218538.48127419842,0.3235667148916221,0.039898770441638184,0.2836679444499839,0.04768156844995721,0.04236337007332723,0.10155976121120203,0.04214485338437725,0.011501000046310805,-0.04165263049175221,1.124338647620558,1.16599127811231,0.25472456230321955,0.17161668837521943,0.08310787392800013,0.06015580592584616,0.027815377312705194,-0.0591963911378748,0.06884215258840254,0.05636791511251355,-0.13171791793358123,0.20056007052198377,-0.012474237475888956,0.030643853338066445,0.3712482833415793,0.31488036822906573
Chile,CL,2011,252252.21299482477,0.321303259932012,0.04327171637759818,0.2780315435544138,0.0488397140735123,0.028358498284324116,0.10858689228701232,0.03803908364979726,0.011435843544145605,-0.05700240838988117,1.0447096354197904,1.1017120438096715,0.28266128244282573,0.1827163908404387,0.09994489160238706,0.06286329954414113,-0.029006761878479167,-0.0802283940026882,0.03864197748918624,0.02461839201855738,-0.13944467446284053,0.17808665195202672,-0.014023585470628838,0.026603240105651654,0.37014297400552426,0.3455245819869669
Chile,CL,2012,267122.1681528004,0.29017789228781693,0.04025967948502286,0.24991821280279405,0.04322554319130954,0.037939066862704915,0.08821739578038604,0.03417887521651258,0.012747253197279453,-0.11673495599326715,1.1299016589504964,1.2466366149437635,0.2850048076706733,0.1921937796985339,0.09281102797213941,0.0579116382102551,-0.038359717300249965,-0.05027832891768113,0.0051730846171436085,-0.009513010401801962,-0.15193410021351106,0.15710718483065464,-0.014686095018945557,0.02143162201923313,0.33340343547912643,0.34291644588092846
Chile,CL,2013,278385.2282035075,0.2730660978137516,0.03754604808593319,0.23552004972781837,0.04044863421476305,0.03929012141751951,0.08048197463968623,0.032196960214490394,0.010917667535807625,-0.08399560823651701,1.142127450810292,1.226123059046809,0.27199041519585276,0.18561093028943615,0.08637948490641661,0.057959765031869594,-0.03634800874269168,-0.04119185322216672,0.00107568261789881,-0.01643544819920773,-0.14806488220350295,0.14914056482140176,-0.017511130817106542,0.02127929267868277,0.31351473202851465,0.3299501802277224
Chile,CL,2014,260542.3678898528,0.2856627496720533,0.039708637183349625,0.2459541124887037,0.0378498199282112,0.03799863112270092,0.08008146164212775,0.031843979740642965,0.010697143447703495,-0.08361355592350916,1.2907478083989674,1.3743613643224766,0.266485230539442,0.1812266540640578,0.08525857647538422,0.05947605798142819,-0.023384713147093047,-0.04208283051942683,0.019177519132611287,-0.002448718920605689,-0.14151801688070817,0.16069553601331948,-0.021626238053216992,0.021146836292939473,0.3235125696002645,0.3259612885208702
Chile,CL,2015,243919.15201934392,0.25226374245778055,0.035525531058616555,0.216738211399164,0.035074682095307536,0.03675776338963504,0.06010001384212614,0.03133915446941217,0.010653162750575375,-0.12281358434012767,1.3221614281612508,1.4449750125013785,0.24233253151493017,0.18006930285464062,0.06226322866028956,0.05862260660838618,-0.016272972303882555,-0.023342250452491102,0.009931210942850377,-0.013616713570228253,-0.14454377179602407,0.15447498273887444,-0.023547924513078643,0.0206859917188368,0.2873384245530881,0.3009551381233163
Chile,CL,2016,250440.29790043994,0.2402525704084985,0.034272603945992214,0.2059799664625063,0.0341656728274592,0.03809029679490567,0.06209447285277179,0.029006764244155662,0.010432019705819058,-0.1414850423056553,1.3424787099090458,1.4839637522147011,0.22512981049425543,0.16817517324683,0.05695463724742541,0.057162663987176884,-0.013303662765004122,-0.024004176057866117,0.015122759914243084,-0.00787423124547461,-0.1339025693008378,0.14902532921508088,-0.02299699115971769,0.018574744538336605,0.2744182432359577,0.2822924744814323
Chile,CL,2017,277034.9381433203,0.246300653342216,0.03225757112966445,0.21404308221255156,0.033005709333451094,0.03854123631960265,0.07468291726810171,0.032158988491730656,0.011809585065570333,-0.18420009145558133,1.3251662321746656,1.509366323630247,0.22388184366566452,0.16252027771227673,0.0613615659533878,0.05429466793871086,-0.01466242645104701,-0.03614168094849905,0.022418809676551493,0.0011298510712917178,-0.13026270658261227,0.15268151625916376,-0.021288958605259766,0.020349403426160324,0.2793063626756671,0.27817651160437534
Chile,CL,2018,295403.32294000796,0.2515392555617663,0.03280296836521226,0.21873628719655408,0.031097386936338244,0.040128604768350645,0.07703243075989151,0.03671407696629906,0.01190175071207452,-0.18465591517668958,1.2038428733041582,1.3884987884808477,0.24013958662286966,0.1710483640560448,0.06909122256682489,0.057266655041490276,-0.026861098903571676,-0.03690382599154086,0.011399668938896657,-0.014769599166255355,-0.13824539569083252,0.1496450646297292,-0.02616926810515203,0.024812326254224536,0.28263664249810455,0.2974062416643599
Chile,CL,2019,278493.4245413294,0.2455249645151798,0.03176325098616352,0.2137617135290163,0.030297103815743222,0.04948197145380843,0.08350086567671507,0.034519649574539416,0.01195314116965271,-0.12586691375198408,1.4035736922478574,1.5294406059998416,0.2376291052075209,0.16853333250140756,0.06909577270611335,0.060511082518882174,-0.03377050521349999,-0.03401889422290663,0.007895859307658903,-0.02231811939548006,-0.13677008151524406,0.14466594082290296,-0.030213978703138956,0.022566508404886707,0.27582206833092304,0.2981401877264031
Chile,CL,2020,254096.35923872443,0.28827460858191695,0.03371090765978918,0.25456370092212777,0.022127329588547948,0.027640389540262326,0.0832305234668945,0.03669083178515999,0.011071867475989957,-0.07959941709691012,1.630961298194147,1.7105607152910574,0.2191951397007606,0.1582721886983167,0.06092295100244389,0.05179716108434849,0.009438467767893663,-0.055590133926632174,0.06907946888115635,0.03940963738535581,-0.12456128103852751,0.19364074991968389,-0.02966983149580054,0.025618964309170034,0.31040193817046485,0.2709923007851091
Chile,CL,2021,316714.24867506116,0.2951966377677464,0.031972074561181535,0.2632245632065649,0.01835870449357839,0.04255737050826727,0.09595677545939238,0.037017077427657495,0.012719044395406113,-0.019751314227728266,1.4386764597309745,1.4584277739587028,0.26936830322160776,0.19203236600714774,0.07733593721446004,0.05896612324143383,-0.043880456120590494,-0.0533994049511251,0.025828334546138643,-0.014779084201716773,-0.1600602914459662,0.18588862599210487,-0.04060741874785543,0.02429803303225138,0.3135553422613248,0.3283344264630416
Chile,CL,2022,300686.55393273034,0.32629285194104685,0.06740983112021547,0.25888302082083137,0.028018310163770353,0.05916310230086425,0.10866321404154465,0.03341746947747903,0.011875539423847064,-0.13678791151269082,1.4992084897424196,1.6359964012551105,0.3168050676033335,0.20525078161890647,0.11155428598442704,0.08195241868954597,-0.07240450587511076,-0.0495001117406804,0.009487784337713356,-0.044446324188062304,-0.137840950498691,0.14732873483640432,-0.053934108525775626,0.02154193005363196,0.3543111621048172,0.3987574862928795
Chile,CL,2023,350026.7985759808,0.26856428052945364,0.04912545242666385,0.21943882810278978,0.027669801020285226,0.05814452814853537,0.10903897975260024,0.032062904505149564,0.010822831871310449,-0.12255497854156376,1.3526029932142185,1.4751579717557823,0.22770437043723507,0.14882668562412354,0.07887768481311153,0.060452277962899335,-0.021576945820621304,-0.05089445160406487,0.040859910092218565,0.008077433149604452,-0.09970123319745969,0.14056114328967825,-0.03278247694261411,0.021240072633839112,0.29623408154973885,0.2881566484001344
Chile,CL,2024,358135.0335820705,0.29742856623525027,0.058267641773439655,0.2391609244618106,0.027844055592027787,0.05865381522469981,0.10885109689707245,0.0327401869913143,0.011349185647578756,-0.16954570438942979,1.3056122673663526,1.4751579717557823,0.2722547190202843,0.177038733621515,0.09521598539876928,0.07120234832622266,-0.04699072584786603,-0.05019728167237263,0.02517384721496596,-0.018184445519228903,-0.11877109184807534,0.1439449390630413,-0.043358292734194864,0.021391001343735536,,
Chile,CL,2025,369712.08926229744,0.282996423382352,0.053696547100051756,0.2292998762823002,0.027756928306156507,0.058399171686617596,0.10894503832483635,0.03240154574823193,0.011086008759444602,-0.20382954022367344,1.271328431532109,1.4751579717557823,0.2499795447287597,0.16293270962281928,0.08704683510594041,0.065827313144561,-0.034283835834243666,-0.05054586663821875,0.03301687865359226,-0.00505350618481222,-0.10923616252276752,0.14225304117635978,-0.038070384838404484,0.021315536988787326,,
United States,US,1800,380.485569904703,0.08164019817149927,0.012471408470082386,0.06916878970141689,0.09405140420561793,0.017499846008975035,0.010990162823848841,0.00858416013484563,0.0035272576430400897,-0.19711654247172794,0.10144172876413604,0.298558271235864,0.12044975116123999,0.08219664602137149,0.0382531051398685,0.02682277943767576,0.039985657455133196,0.006509683185126194,-0.03880955298974072,0.028419071778201462,-0.0697252375512891,0.03091568456154839,0.06722862476794217,0.005056902491805541,0.17569160237711723,0.14727253059891574
United States,US,1801,394.0431185478425,0.12886025778620883,0.01968478664359297,0.10917547114261585,0.105446691157134,0.02112966466855857,0.010485763694912277,0.008380294850956468,0.003591957519046839,-0.15172459946895514,0.12213770026552244,0.27386229973447757,0.1351738829899151,0.0927117902900137,0.042462092699901394,0.03108329313123972,0.08348201112774394,0.01064390097364629,-0.0063136252037062635,0.068049772822188,-0.07302700364642073,0.06671337844271445,0.07436339802589428,0.004788337331909629,0.2343069489433428,0.16625717612115481
United States,US,1802,408.08375285769233,0.0911120445255939,0.013918428721355642,0.07719361580423827,0.06035374686359773,0.020090156792442734,0.010401527139625685,0.007852017680934882,0.0037296117258317127,-0.06589461633657541,0.1630526918317123,0.2289473081682877,0.11782654089508482,0.08027383126992642,0.0375527096251584,0.018387381791599097,0.02906290431042794,0.00968862965281705,-0.026714496369490914,0.015251868702507722,-0.06635540254857078,0.039640906179079866,0.041966365071998635,0.004122405955103169,0.15146579138919164,0.13621392268668392
United States,US,1803,422.6246862529556,0.10669932727441715,0.016299452992976964,0.0903998742814402,0.07436053421120364,0.02544137901201752,0.009472060003709464,0.0020607841129859964,0.019970237635286273,-0.03556447069163354,0.17621776465418323,0.21178223534581678,0.11652246565646288,0.07771504395773374,0.03880742169872913,0.02037076790614693,0.042226493409018774,0.015969319008308055,-0.009823138382045724,0.044166627923011,-0.061415590964756774,0.051592452582711064,0.05398976630505672,-0.017909453522300275,0.1810598614856208,0.1368932335626098
United States,US,1804,437.68374550479814,0.09951559253988589,0.015201955777659388,0.0843136367622265,0.08058206026909365,0.021604803776951117,0.009953921339907726,0.007588648550820612,0.003856749772037768,0.006432807454381767,0.1952164037271909,0.1887835962728091,0.126591384816779,0.08542054547587942,0.04117083934089959,0.024259139623788218,0.044629909584238535,0.011650882437043389,-0.02707579227689312,0.029247128368412298,-0.07021858969822004,0.043142797421326914,0.056322920645305426,0.0037318987787828438,0.18009765280897952,0.15085052444056724
United States,US,1805,453.2793925919636,0.10417568837794411,0.015913992384526583,0.08826169599341752,0.08340209111351282,0.023775709186518532,0.009268097506231712,0.007267316400266843,0.003979521170521807,0.049305840094154875,0.21465292004707745,0.16534707995292255,0.1456833554056729,0.09859616389502619,0.04708719151064672,0.025922135434948944,0.03376769556086693,0.01450761168028682,-0.04150766702772879,0.015972288650835074,-0.08268217151049961,0.041174504482770796,0.05747995567856387,0.003287795229745036,0.1875777794914569,0.17160549084062185
United States,US,1806,469.4307473346347,0.094952371453473,0.014505444392804918,0.08044692706066808,0.11305381683437497,0.020247068740091977,0.009734142194160087,0.0072507490539781005,0.004018912257320234,0.08021528627167725,0.22810764313583862,0.14789235686416138,0.16722752464381702,0.11341646871249123,0.05381105593132578,0.03616573314108436,0.018357693845536364,0.01051292654593189,-0.07227515319034401,0.004612930502946608,-0.0989110243196863,0.026635871129342306,0.07688808369329062,0.003231836796657866,0.20800618828784798,0.20339325778490136
United States,US,1807,486.15761083478964,0.0851940661576445,0.013013928586749508,0.07218013757089498,0.061275715033667424,0.02025743572193436,0.009573059981891263,0.00728956009473206,0.004041499813083474,0.09518145287074531,0.23359072643537265,0.13840927356462734,0.15174119936939737,0.10129618655086498,0.0504450128185324,0.0160306335597802,-0.007369615716173986,0.010684375740043097,-0.06654713321175287,-0.02130205173786567,-0.08828225796411547,0.021735124752362577,0.04524508147388722,0.003248060281648586,0.1464697811913119,0.16777183292917758
United States,US,1808,503.4804897517902,0.03072028489345445,0.004692686077570062,0.026027598815884387,0.05922962763702134,0.02036380825126851,0.009405567558952761,0.007342888715709846,0.0040596364434249506,0.08479056055404621,0.2263952802770231,0.1416047197229769,0.09192772987533505,0.06239714946967965,0.02953058040565541,0.015463683783221617,-0.003200008163480241,0.010958240692315747,-0.061207444981880604,-0.017441501128080884,-0.057704463392109585,-0.0035029815897710224,0.04376594385379973,0.003283252272284896,0.08994991253047578,0.10739141365855667
United States,US,1809,521.4206214429637,0.0659423952604632,0.010073844119195936,0.055868551141267264,0.06478737784583807,0.017677612150779353,0.00976350511596272,0.007419652633634215,0.004070706817093084,0.07878332690993266,0.22139166345496633,0.14260833654503366,0.09627070541526522,0.06659135672814075,0.029679348687124484,0.016870273132127727,0.028851847410266078,0.007914107034816634,-0.03032831015480203,0.01758879455890831,-0.05651751260894481,0.02618920245414278,0.047917104713710336,0.003348945816541132,0.13072977310630127,0.11314097854739295
United States,US,1810,540.0,0.0911850860933835,0.01393153128218311,0.07725355481120039,0.09142495382849235,0.016702649056799176,0.00970073946560279,0.007494302640592231,0.004082571116931843,0.10393185089474029,0.23196592544737013,0.12803407455262986,0.09763724427797672,0.06806313738879405,0.02957410688918268,0.025733340774800557,0.06965309598395535,0.007001909591196385,-0.006452158184593229,0.059239454869098575,-0.05413160610661094,0.047679447922017705,0.0656916130536918,0.0034117315236603884,0.18261003992187586,0.12337058505277727
United States,US,1811,562.033175632333,0.07353628964261866,0.011230424401976576,0.062305865240642085,0.09075384800977136,0.017057927947513537,0.00925458072200432,0.007595700286631266,0.0040867927628232435,0.1667799613591051,0.26138998067955255,0.09461001932044744,0.0942368878307181,0.06061681063689264,0.03362007719382545,0.021348259710962374,0.06001724486002679,0.007803347225509215,-0.02070059818809944,0.04870499011070955,-0.04938638623491606,0.028685788046816638,0.06940558829880898,0.003508907523808023,0.16429013765239003,0.11558514754168046
United States,US,1812,584.965352798824,0.048756743112882056,0.007447657838053682,0.04130908527482837,0.06281786962606584,0.02018122336886694,0.008183209925664807,0.007578282547711902,0.004125829017567463,0.2179061604691608,0.3268592407037412,0.1089530802345804,0.10838714855053072,0.07142112620187313,0.036966022348657604,0.016754758485753127,0.0018831726760106192,0.011998013443202131,-0.059630405437648665,-0.01356729429733595,-0.06397346836381945,0.004343062926170767,0.04606311114031271,0.003452453530144439,0.11157461273894789,0.12514190703628386
United States,US,1813,608.8332127192799,0.03207059056226868,0.004900883925572103,0.027169706636696572,0.022458882092573938,0.01822230775068689,0.008538893309574745,0.007603634882374019,0.004152403526160521,0.2111730144130031,0.31675952161950466,0.10558650720650155,0.038793464883533024,0.025903081765190763,0.012890383118342261,0.004696078801760451,0.02417457476687478,0.009683414441112148,-0.006722874321264345,0.011039928969549133,-0.02100219783961866,0.014279323518354311,0.017762803290813485,0.0034512313562134983,0.054529472654842606,0.04348954368529348
United States,US,1814,633.6749332871345,0.026602859033478997,0.004066131733348131,0.022536727300130864,0.005026725870434351,0.018310884935780425,0.008103300946380598,0.007469600835544976,0.00422842978927544,0.22612134597597386,0.3391820189639608,0.11306067298798693,0.06448842563611448,0.04307386123284282,0.02141456440327166,0.0014913355203978386,-0.02090142121692961,0.010207583989399829,-0.037885566602635486,-0.03435017625259897,-0.03900772949949469,0.0011221628968592044,0.003535390350036512,0.003241171046269537,0.03162958490391335,0.06597976115651233
United States,US,1815,659.5302501369908,0.07685483142899947,0.011717704236355958,0.06513712719264352,0.04091067584591465,0.015578473777330017,0.008593023406584315,0.007311628302775788,0.0043168086494309865,0.1971747650753957,0.29576214761309355,0.09858738253769785,0.18712679643978086,0.12354949725694525,0.06357729918283563,0.010240961529164885,-0.0696219806699411,0.006985450370745703,-0.11027196501078139,-0.07960225069403161,-0.11183179302058929,0.0015598280098078898,0.03066971431674977,0.0029948196533448007,0.11776550727491412,0.19736775796894573
United States,US,1816,686.4405202038517,0.08785552947398814,0.013431243778365727,0.07442428569562243,0.031857605564913766,0.012984937628702765,0.00912248412692688,0.007180850731148444,0.004400771561322984,0.12255238047371768,0.22927619023685883,0.10672380976314114,0.2031879133521791,0.12961863888570951,0.07356927446646958,0.009808072971839332,-0.08664031861351516,0.003862453501775884,-0.11533238387819095,-0.0932828512851165,-0.11618739510734379,0.0008550112291528522,0.022049532593074433,0.0027800791698254605,0.11971313503890192,0.21299598632401842
United States,US,1817,714.4487878757064,0.09605700915690756,0.014703660892908057,0.0813533482639995,0.02045174379064487,0.009470983288575506,0.010138301171815188,0.00705398325256403,0.00448793838489808,0.03450421477823121,0.18325210738911557,0.1487478926108844,0.134311001518228,0.08605818739685543,0.04825281412137257,0.006717185544866022,-0.02262070713111533,-0.0006673178832396823,-0.038253992361320446,-0.024519434115541597,-0.07135452650394737,0.033100534142626925,0.01373455824577885,0.00256604486766595,0.11650875294755243,0.14102818706309403
United States,US,1818,743.5998538452859,0.09974766983479802,0.015258028100674812,0.08448964173412321,0.027584782494461453,0.010648103066084656,0.009537139536067666,0.006911744950516661,0.004586881677815489,0.011417642957148966,0.16970882147857447,0.1582911785214255,0.12627324372912094,0.08362028732438627,0.042652956404734675,0.009184395855310326,-0.004689360452453635,0.0011109635300169892,-0.026525573894322918,-0.008125187255171796,-0.06836225922371146,0.041836685329388536,0.018400386639151126,0.0023248632727011715,0.1273324523292595,0.13545763958443127
United States,US,1819,773.94034677112,0.06724729620375905,0.01015060529161947,0.05709669091213958,0.025557102192226924,0.010713055025025696,0.009347582660239759,0.007380382148008123,0.004437927528059577,0.00646451617103875,0.16523225808551936,0.1587677419144806,0.0950557974851209,0.059784128030205726,0.03527166945491517,0.007458535894959303,-0.00540200799935975,0.001365472364785937,-0.02780850128136185,-0.009709934984094233,-0.049633522738586254,0.02182502145722441,0.01809856629726762,0.002942454619948546,0.09280439839598598,0.1025143333800802
United States,US,1820,805.518797862521,0.059980496024269914,0.009268910809098608,0.05071158521517131,0.018280992954972656,0.011389455084636221,0.008886041206672163,0.0085883178144789,0.0038707559061521963,0.0010208550626235541,0.16051042753131176,0.1594895724686882,0.07729342505024107,0.049767250011160225,0.02752617503908085,0.005915655562626307,0.002273384152665954,0.0025034138779640586,-0.01731292902597116,-0.004947591633624809,-0.04049833920206162,0.023185410176090458,0.012365337392346349,0.004717561908326704,0.07826148897924257,0.08320908061286737
United States,US,1821,820.4458440782007,0.05045476111026726,0.0077622709400411195,0.04269249017022614,0.014122781028684675,0.011219445244236324,0.008780910527513378,0.008516265421199353,0.003926882272957235,0.0032343044111009644,0.15961715220555045,0.1563828477944495,0.0698825314436554,0.044829881449435054,0.02505264999422035,0.005800408406538799,-0.00407747984627721,0.0024385347167229445,-0.01942777033338814,-0.011105397711242273,-0.03706761050939393,0.017639840176005787,0.008322372622145876,0.004589383148242119,0.06457754213895193,0.0756829398501942
United States,US,1822,835.6495029679935,0.05735105542683256,0.008748466082059203,0.04860258934477336,0.012582427565024005,0.010431303292881307,0.008889304558079016,0.0077091567405393685,0.004432347567019435,-0.0008278348508102621,0.15558608257459483,0.1564139174254051,0.0864514233693514,0.056717623997225027,0.029733799372126373,0.004563397975889621,-0.016262530445062227,0.0015419987348022916,-0.029100367942518836,-0.02108133835338445,-0.04796915791516582,0.018868789972646984,0.008019029589134386,0.0032768091735199335,0.06993348299185656,0.09101482134524101
United States,US,1823,851.134900433593,0.0571620736967424,0.00816601052810605,0.048996063168636354,0.017155403052098624,0.009790147584621696,0.008978849401833447,0.007545319080553895,0.004524828450752335,-0.016779426219935112,0.14561028689003241,0.16238971310996753,0.06662774815497971,0.038218464318132896,0.028409283836846815,0.004513651916753712,0.007007865489697412,0.0008112981827882477,-0.00946567445823731,0.003176076677107604,-0.030052453790026846,0.02058677933178954,0.012641751135344912,0.0030204906298015605,0.07431747674884102,0.07114140007173342
United States,US,1824,866.9072573646333,0.06451323920725056,0.010991144457531575,0.05352209474971899,0.01679502218511917,0.00956283501230148,0.008905747749314255,0.00824676108794253,0.004118083857579318,-0.009593778686886064,0.14720311065655695,0.156796889343443,0.07177475294601048,0.05008027492030749,0.021694478025702978,0.005554110297108252,0.008765162642601439,0.0006570872629872245,-0.007261513738759912,0.0039793981492510025,-0.039089130462775915,0.03182761672401601,0.011240911888010918,0.004128677230363212,0.08130826139236973,0.07732886324311873
United States,US,1825,882.9718913989077,0.08097220356664173,0.01311840169515425,0.06785380187148748,0.014023501010002732,0.008992632133851392,0.009003846264064372,0.00792468086932378,0.004263476925551216,-0.0008135403508950304,0.14959322982455245,0.15040677017544749,0.0678334612177421,0.047898238056693444,0.019935223161048645,0.005493072757739192,0.02531916041472276,-1.1214130212980895e-05,0.013138742348899626,0.021669170601163173,-0.034779836361539196,0.047918578710438836,0.00853042825226354,0.003661203943772564,0.09499570457664445,0.07332653397548129
United States,US,1826,899.3342187152059,0.06025871458984473,0.010496679315650376,0.04976203527419435,0.013965341447332183,0.009340146897562632,0.0086568725101552,0.00835115978490171,0.0041636533952508215,0.024059769157424967,0.16002988457871245,0.13597011542128748,0.06926831599466646,0.04842415497843923,0.020844161016227224,0.005322555587375255,0.004503965232193523,0.0006832743874074328,-0.00900960140482173,-0.0003668155448647996,-0.037927475662788854,0.028917874257967126,0.008642785859956929,0.004187506389650889,0.07422405603717691,0.07459087158204171
United States,US,1827,915.999755859375,0.06611949814902042,0.010439920760371653,0.055679577388648774,0.015927027763275998,0.009420134983749932,0.008449207641088662,0.008936663594582043,0.0037984003928756655,0.02804405087070776,0.16002202543535385,0.13197797456464608,0.0628664190390071,0.04516302430671885,0.01770339473228825,0.005246641695153538,0.02004265572250344,0.0009709273426612719,0.003253079110013324,0.01393346517813579,-0.034723103546347195,0.03797618265636052,0.010680386068122459,0.005138263201706376,0.08204652591229643,0.06811306073416064
United States,US,1828,897.0003051757812,0.06122039436815375,0.010870911149485248,0.0503494832186685,0.012834433673298227,0.010561131545856263,0.007802915422724773,0.00904440586217806,0.003792255683544477,0.049105235801264385,0.16855261790063214,0.11944738209936777,0.0715747200736029,0.05301449916654332,0.018560220907059582,0.005336570915625919,0.005153903353988229,0.002758216123131489,-0.010354325705449148,-0.0028564629477768433,-0.04214358801705807,0.03178926231160892,0.007497862757672308,0.005252150178633583,0.07405482804145197,0.07691129098922882
United States,US,1829,930.0006103515625,0.0629660873312619,0.013049966286271895,0.049916121044990006,0.011281167478802126,0.009966416100040015,0.007921797679697017,0.008984252752545876,0.003859572312893751,0.052333798321313116,0.16816689916065652,0.1158331008393434,0.06005595420328233,0.038613795640712885,0.021442158562569442,0.005135747335369407,0.016224852131407418,0.0020446184203429976,0.0029101331279795667,0.009055553271412293,-0.02556382935444099,0.028473962482420564,0.00614542014343272,0.005124680439652126,0.07424725481006403,0.06519170153865174
United States,US,1830,1022.0001831054688,0.06340881482904952,0.009296781121552368,0.05411203370749714,0.012352047911766306,0.010855225436318573,0.007472266239203501,0.009024611935320696,0.00392630989943902,0.062387060022013364,0.17119353001100665,0.10880646998899328,0.05578195023842176,0.03586030245517585,0.019921647783245906,0.003729598360887147,0.024730575374503662,0.003382959197115072,0.007626864590627759,0.016249314141506915,-0.026563521333623483,0.034190385924251235,0.008622449550879159,0.005098302035881677,0.07576086274081582,0.059511548599308906
United States,US,1831,1051.999267578125,0.06413949615248336,0.009425517355741276,0.054713978796742085,0.014849411541867663,0.012561247451098824,0.006823000504656938,0.008399302463478076,0.004353855813212301,0.08463336626833143,0.18031668313416566,0.09568331686583424,0.07342603901290919,0.043015180833970226,0.03041085817893895,0.0045709793245560315,0.010775582953593477,0.0057382469464418865,-0.009286542860425823,0.0009918893568858162,-0.03358966347822895,0.024303120617803136,0.010278432217311631,0.004045446650265775,0.07898890769435102,0.07799701833746521
United States,US,1832,1129.000732421875,0.06280855245417066,0.01000933106839373,0.05279922138577694,0.012067117009055436,0.011451640266979032,0.0070058911267677155,0.010584742301097511,0.0030030932048104655,0.08890175339971179,0.18045087669985585,0.09154912330014406,0.06766393671518339,0.03807825434237102,0.02958568237281237,0.0042347989173466315,0.015004332067194448,0.004445749140211317,-0.00485538426101273,0.002976933830696084,-0.028068923273977288,0.02321353901296457,0.007832318091708805,0.007581649096287046,0.07487566946322612,0.07189873563253002
United States,US,1833,1158.0006103515625,0.0681404407189849,0.011275036953501091,0.05686540376548381,0.009011530820320463,0.010761545946399559,0.007016747444562816,0.010198343486308737,0.003138703599412565,0.10130395920915138,0.18465197960457563,0.08334802039542427,0.07385030335953559,0.043136639380308504,0.03071366397922709,0.0033158921657378145,0.010790214402764866,0.003744798501836742,-0.005709862640550692,-1.4223985968047222e-05,-0.03186160242680741,0.02615173978625672,0.005695638654582648,0.0070596398868961715,0.07715197153930536,0.0771661955252734
United States,US,1834,1219.00048828125,0.07656463538421476,0.011872364347552285,0.06469227103666247,0.009386889921579373,0.009393683631796884,0.007316417357986354,0.010410178945367629,0.00294996404144246,0.1064848806110602,0.18524244030553005,0.07875755969446985,0.07895100057890168,0.04633925920182643,0.032611741377075246,0.003948967187193486,0.01258903871743466,0.0020772662738105293,-0.0023863651946869208,0.0030515575396989634,-0.03446689485427415,0.03208052965958723,0.005437922734385887,0.007460214903925169,0.08595152530579413,0.08289996776609516
United States,US,1835,1340.0006103515625,0.0827507208121997,0.017761130320667253,0.06498959049153244,0.007744008135178095,0.008256978834744721,0.007590671408449825,0.010720698684195402,0.002594836228943068,0.10832171618557365,0.18416085809278676,0.07583914190721312,0.09869273656261802,0.05848253467156875,0.04021020189104928,0.004320649006818238,-0.0037264867405112454,0.0006663074262948965,-0.01594201575041833,-0.012518656622058475,-0.04072140435090149,0.024779388600483163,0.0034233591283598574,0.008125862455252333,0.0904947289473778,0.10301338556943626
United States,US,1836,1478.9993896484375,0.07941107538628904,0.01544104243622287,0.06397003295006617,0.009030336076693068,0.007178417535901858,0.007919318466212638,0.010871213564783561,0.0023340241367346194,0.09476519887514032,0.17538259943757012,0.08061740056242979,0.09522790105492035,0.04937882130991071,0.04584907974500963,0.005268680539379879,-0.00425888163357995,-0.0007409009303107802,-0.01581682566863131,-0.01205517013131811,-0.03393777887368784,0.018120953205056543,0.00376165553731319,0.00853718942804894,0.08844141146298211,0.10049658159430022
