"identity_id","formula","year","lhs","rhs","residual_millions","absolute_residual_millions","tolerance_millions","result"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1938,6339,6339,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1939,7932,7932,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1940,11073,11073,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1941,16721,16721,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1942,21820,21820,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1943,25979,25979,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1944,25913,25913,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1945,21462,21462,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1946,18179,18178,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1947,24046,24046,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1948,30715,30716,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1949,28441,28441,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1950,35351,35351,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1951,40249,40249,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1952,38565,38566,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1953,39431,39432,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1954,38376,38377,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1955,49048,49049,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1956,48272,48271,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1957,47789,47789,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1958,43321,43321,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1959,53984,53984,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1960,52858,52858,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1961,54711,54711,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1962,62883,62883,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1963,69109,69109,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1964,76802,76803,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1965,88957,88958,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1966,96789,96789,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1967,96269,96269,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1968,104090,104090,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1969,104599,104599,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1970,95348,95348,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1971,108847,108847,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1972,124002,124002,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1973,138039,138040,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1974,137593,137594,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1975,159714,159714,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1976,188081,188081,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1977,220349,220348,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1978,254214,254214,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1979,261553,261554,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1980,259716,259717,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1981,315280,315280,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1982,309630,309630,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1983,356159,356159,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1984,434916,434916,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1985,449649,449649,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1986,413928,413928,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1987,442835,442835,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1988,488358,488358,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1989,506123,506123,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1990,493252,493252,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1991,489313,489313,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1992,501640,501640,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1993,542179,542180,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1994,637379,637379,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1995,711162,711161,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1996,791760,791760,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1997,879591,879591,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1998,881203,881202,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1999,894212,894213,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2000,888960,888960,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2001,830788,830789,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2002,913682,913683,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2003,1027260,1027261,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2004,1177419,1177419,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2005,1384109,1384110,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2006,1574260,1574259,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2007,1439784,1439784,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2008,1226760,1226760,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2009,1290752,1290752,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2010,1580572,1580572,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2011,1651835,1651835,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2012,1856116,1856116,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2013,1875859,1875858,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2014,2061056,2061056,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2015,2117610,2117610,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2016,2093040,2093041,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2017,2106659,2106659,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2018,2273961,2273961,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2019,2339171,2339170,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2020,2380724,2380723,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2021,3100089,3100090,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2022,3350735,3350734,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2023,3523348,3523348,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2024,3683673,3683673,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",2025,3837914,3837913,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1929,10709,10709,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1930,8605,8605,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1931,4553,4553,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1932,1319,1319,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1933,1114,1114,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1934,3938,3938,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1935,5298,5298,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1936,7181,7181,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1937,7885,7885,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1938,5613,5613,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1939,7132,7132,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1940,10197,10197,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1941,15756,15756,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1942,20842,20842,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1943,24744,24744,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1944,24577,24577,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1945,20084,20084,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1946,16641,16641,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1947,22780,22781,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1948,29076,29076,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1949,26426,26427,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1950,33268,33268,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1951,37834,37834,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1952,35736,35736,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1953,36232,36232,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1954,35178,35177,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1955,45418,45418,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1956,44304,44304,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1957,43705,43705,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1958,39237,39236,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1959,49776,49776,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1960,47915,47914,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1961,49723,49723,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1962,57859,57859,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1963,64716,64716,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1964,71736,71736,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1965,83491,83491,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1966,90864,90864,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1967,89364,89365,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_NOS_IDENTITY","NFC_NOS = NFC_NET_INT + NFC_TRANSFERS_NET + NFC_PROFITS_IVA_CC",1968,96448,96449,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
