year,r_struct,period,G,N,D,O,R,S_off,F_rev,net_sign,component,value,component_family,abs_value,contributes_to_net_direction,offsets_net_direction,reinforcing_abs,offsetting_abs,share_of_total_motion,share_of_offsetting_motion,share_of_reinforcing_motion,swing_id
1976,0.07038859706332863,1976_1978,0.14449728206518403,0.13270672484113805,0.08159708650247943,0.005895278612022992,0.13860200345316104,0.04079854325123969,0.04253386289625484,1,d_pi,0.013974324554037354,distribution,0.013974324554037354,TRUE,FALSE,0.013974324554037354,0,0.09670994744201078,0,0.10082339508721327,9
1976,0.07038859706332863,1976_1978,0.14449728206518403,0.13270672484113805,0.08159708650247943,0.005895278612022992,0.13860200345316104,0.04079854325123969,0.04253386289625484,1,d_mu,0.027522449058945908,utilization_realization,0.027522449058945908,TRUE,FALSE,0.027522449058945908,0,0.19047035809663385,0,0.19857179819371662,9
1976,0.07038859706332863,1976_1978,0.14449728206518403,0.13270672484113805,0.08159708650247943,0.005895278612022992,0.13860200345316104,0.04079854325123969,0.04253386289625484,1,d_p,0.09037867023143575,relative_prices,0.09037867023143575,TRUE,FALSE,0.09037867023143575,0,0.6254696900850019,0,0.6520733321288403,9
1976,0.07038859706332863,1976_1978,0.14449728206518403,0.13270672484113805,0.08159708650247943,0.005895278612022992,0.13860200345316104,0.04079854325123969,0.04253386289625484,1,d_B,0.006726559608742022,productive_capacity,0.006726559608742022,TRUE,FALSE,0.006726559608742022,0,0.04655146112511383,0,0.04853147459022976,9
1976,0.07038859706332863,1976_1978,0.14449728206518403,0.13270672484113805,0.08159708650247943,0.005895278612022992,0.13860200345316104,0.04079854325123969,0.04253386289625484,1,d_nu,-0.005895278612022992,wedge,0.005895278612022992,FALSE,TRUE,0,0.005895278612022992,0.04079854325123969,1,0,9
1977,0.07903145569475739,1976_1978,0.21787648891276046,0.11581467005580648,0.4684388818924853,0.05103090942847699,0.16684557948428347,0.23421944094624264,0.30585712600964654,1,d_pi,-0.03730536045571553,distribution,0.03730536045571553,FALSE,TRUE,0,0.03730536045571553,0.17122251529697133,0.7310345998830635,0,9
1977,0.07903145569475739,1976_1978,0.21787648891276046,0.11581467005580648,0.4684388818924853,0.05103090942847699,0.16684557948428347,0.23421944094624264,0.30585712600964654,1,d_mu,0.07712949373922129,utilization_realization,0.07712949373922129,TRUE,FALSE,0.07712949373922129,0,0.3540055841918059,0,0.4622807147640776,9
1977,0.07903145569475739,1976_1978,0.21787648891276046,0.11581467005580648,0.4684388818924853,0.05103090942847699,0.16684557948428347,0.23421944094624264,0.30585712600964654,1,d_p,0.07360920481077782,relative_prices,0.07360920481077782,TRUE,FALSE,0.07360920481077782,0,0.3378483157044611,0,0.44118163057302734,9
1977,0.07903145569475739,1976_1978,0.21787648891276046,0.11581467005580648,0.4684388818924853,0.05103090942847699,0.16684557948428347,0.23421944094624264,0.30585712600964654,1,d_B,0.016106880934284362,productive_capacity,0.016106880934284362,TRUE,FALSE,0.016106880934284362,0,0.07392665915749033,0,0.09653765466289503,9
1977,0.07903145569475739,1976_1978,0.21787648891276046,0.11581467005580648,0.4684388818924853,0.05103090942847699,0.16684557948428347,0.23421944094624264,0.30585712600964654,1,d_nu,-0.013725548972761459,wedge,0.013725548972761459,FALSE,TRUE,0,0.013725548972761459,0.06299692564927133,0.2689654001169365,0,9
1978,0.09115777446120946,1976_1978,0.2368928321776829,0.14274584396574655,0.3974243853073648,0.04707349410596817,0.18981933807171472,0.1987121926536824,0.24799103497128183,1,d_pi,0.11221545425999768,distribution,0.11221545425999768,TRUE,FALSE,0.11221545425999768,0,0.47369712805759273,0,0.591169769107519,9
1978,0.09115777446120946,1976_1978,0.2368928321776829,0.14274584396574655,0.3974243853073648,0.04707349410596817,0.18981933807171472,0.1987121926536824,0.24799103497128183,1,d_mu,0.04941688147239989,utilization_realization,0.04941688147239989,TRUE,FALSE,0.04941688147239989,0,0.20860437615661778,0,0.260336391299236,9
1978,0.09115777446120946,1976_1978,0.2368928321776829,0.14274584396574655,0.3974243853073648,0.04707349410596817,0.18981933807171472,0.1987121926536824,0.24799103497128183,1,d_p,-0.023232709050651557,relative_prices,0.023232709050651557,FALSE,TRUE,0,0.023232709050651557,0.0980726552048047,0.4935412059778672,0,9
1978,0.09115777446120946,1976_1978,0.2368928321776829,0.14274584396574655,0.3974243853073648,0.04707349410596817,0.18981933807171472,0.1987121926536824,0.24799103497128183,1,d_B,0.028187002339317146,productive_capacity,0.028187002339317146,TRUE,FALSE,0.028187002339317146,0,0.11898630313210708,0,0.148493839593245,9
1978,0.09115777446120946,1976_1978,0.2368928321776829,0.14274584396574655,0.3974243853073648,0.04707349410596817,0.18981933807171472,0.1987121926536824,0.24799103497128183,1,d_nu,-0.023840785055316616,wedge,0.023840785055316616,FALSE,TRUE,0,0.023840785055316616,0.10063953744887769,0.5064587940221328,0,9
