"year","CFC_ME_GPIM_2017","CFC_NRC_GPIM_2017","CFC_RATE_N_ME","CFC_RATE_N_NRC","CFC_RATE_N_TOT","CFC_TOT_GPIM_2017","DELTA_G_ME","DELTA_G_NRC","DELTA_G_TOT","DELTA_I_ME","DELTA_I_NRC","DELTA_I_TOT","DELTA_N_ME","DELTA_N_NRC","DELTA_N_TOT","DLOG_G_ME","DLOG_G_NRC","DLOG_G_TOT","DLOG_I_ME","DLOG_I_NRC","DLOG_I_TOT","DLOG_N_ME","DLOG_N_NRC","DLOG_N_TOT","G_ME_GPIM_2017","G_NRC_GPIM_2017","G_TOT_GPIM_2017","GAP_ARITH_LOG_G_ME","GAP_ARITH_LOG_G_NRC","GAP_ARITH_LOG_G_TOT","GAP_ARITH_LOG_I_ME","GAP_ARITH_LOG_I_NRC","GAP_ARITH_LOG_I_TOT","GAP_ARITH_LOG_N_ME","GAP_ARITH_LOG_N_NRC","GAP_ARITH_LOG_N_TOT","GROSS_ACCUMULATION_NET_FLOW_ME","GROSS_ACCUMULATION_NET_FLOW_NRC","GROSS_ACCUMULATION_NET_FLOW_TOT","GROWTH_ARITH_G_ME","GROWTH_ARITH_G_NRC","GROWTH_ARITH_G_TOT","GROWTH_ARITH_I_ME","GROWTH_ARITH_I_NRC","GROWTH_ARITH_I_TOT","GROWTH_ARITH_N_ME","GROWTH_ARITH_N_NRC","GROWTH_ARITH_N_TOT","I_ME_REAL_2017","I_NRC_REAL_2017","I_TOT_REAL_2017","INV_RATE_G_ME","INV_RATE_G_NRC","INV_RATE_G_TOT","K_GROSS_ME","K_GROSS_NRC","K_GROSS_TOT","K_NET_ME","K_NET_NRC","K_NET_TOT","L1_DLOG_G_ME","L1_DLOG_G_NRC","L1_DLOG_G_TOT","L1_DLOG_N_ME","L1_DLOG_N_NRC","L1_DLOG_N_TOT","L1_LOG_G_ME","L1_LOG_G_NRC","L1_LOG_G_TOT","L1_LOG_N_ME","L1_LOG_N_NRC","L1_LOG_N_TOT","LOG_G_ME_GPIM_2017","LOG_G_NRC_GPIM_2017","LOG_G_TOT_GPIM_2017","LOG_I_ME_REAL_2017","LOG_I_NRC_REAL_2017","LOG_I_TOT_REAL_2017","LOG_N_ME_GPIM_2017","LOG_N_NRC_GPIM_2017","LOG_N_TOT_GPIM_2017","N_ME_GPIM_2017","N_NRC_GPIM_2017","N_TOT_GPIM_2017","NET_ACCUMULATION_NET_FLOW_ME","NET_ACCUMULATION_NET_FLOW_NRC","NET_ACCUMULATION_NET_FLOW_TOT","RET_ME_GPIM_2017","RET_NRC_GPIM_2017","RET_RATE_G_ME","RET_RATE_G_NRC","RET_RATE_G_TOT","RET_TOT_GPIM_2017","SHARE_GROSS_ME_TOT","SHARE_GROSS_NRC_TOT","SHARE_INVESTMENT_ME_TOT","SHARE_INVESTMENT_NRC_TOT","SHARE_NET_ME_TOT","SHARE_NET_NRC_TOT"
1995,642078.219593177,916044.814663078,0.160963019746968,0.0602368177118952,0.0811675858648749,1558123.03425626,8868.80304665957,-275411.756347898,-266542.953301299,48082.108743834,57538.938225321,105621.04696916,65256.6590286703,-239869.482451199,-174612.823422499,0.00121101228328158,-0.0132528982883855,-0.00948389291836804,0.070397188387517,0.0889347182434275,0.0794142747001398,0.0162268650514061,-0.0158989386718069,-0.0091377599382767,7327897.79902282,20643845.5558809,27971743.3549037,0.00000073357146711207,0.0000874329835106151,0.0000448302786549577,0.00253706527171429,0.00407458218672681,0.00323847011987594,0.000132370592046054,0.000125720966978961,0.0000416224532037782,8868.80304666201,-275411.756347865,-266542.9533012,0.00121174585474869,-0.0131654653048749,-0.00943906263971308,0.0729342536592313,0.0930093004301543,0.0826527448200158,0.0163592356434522,-0.015773217704828,-0.00909613748507292,707334.878621849,676175.332211857,1383510.21083371,0.0966432677081517,0.0323231041197903,0.0489941278919505,7327897.79902282,20643845.5558809,27971743.3549037,4054236.36755126,14967521.1045549,19021757.4721062,-0.011563263238207,-0.0145340365798106,-0.0137648942393014,0.00237310189258366,-0.0191490916196564,-0.0147147751883807,15.8059882263157,16.8561806952033,17.1561892856108,15.1990460440164,16.5372920904778,16.7702317720185,15.8071992385989,16.8429277969149,17.1467053926924,13.4692594941536,13.4242076885726,14.1401344586182,15.2152729090678,16.521393151806,16.7610940120802,4054236.36755126,14967521.1045549,19021757.4721062,65256.659028672,-239869.482451221,-174612.82342255,698466.075575187,951587.088559722,0.0954315218534027,0.0454885694246636,0.0584331905316601,1650053.16413491,0.261975011927105,0.738024988072896,0.511261046780136,0.488738953219861,0.213136792091712,0.786863207908286
1996,647930.790797452,931646.637216572,0.159815741376914,0.0622445514329727,0.0830405618581951,1579577.42801402,43122.6180655099,-305146.166308999,-262023.5482435,25858.80943904,20155.333865472,46014.14330451,85262.8972634398,-235315.9711392,-150053.0738758,0.00586747148972755,-0.0148917938569184,-0.00941158753701288,0.0359056920021121,0.0293722328608279,0.0327178688039513,0.0208124788907433,-0.0158466710132465,-0.00791977564369262,7371020.41708833,20338699.3895719,27709719.8066602,0.000017247327074232,0.00011033439080306,0.0000441503730520126,0.000652394161294069,0.000435618602107446,0.000541114717956828,0.000218090008952621,0.000124897882251004,0.0000312787949739886,43122.618065507,-305146.166308941,-262023.54824343,0.00588471881680178,-0.0147814594661154,-0.00936743716396087,0.0365580861634062,0.0298078514629354,0.0332589835219082,0.021030568899696,-0.0157217731309955,-0.00788849684871863,733193.688060889,696330.666077329,1429524.35413822,0.100055119240154,0.0337306663234051,0.0511060156673292,7371020.41708833,20338699.3895719,27709719.8066602,4139499.2648147,14732205.1334157,18871704.3982304,0.00121101228328158,-0.0132528982883855,-0.00948389291836804,0.0162268650514061,-0.0158989386718069,-0.0091377599382767,15.8071992385989,16.8429277969149,17.1467053926924,15.2152729090678,16.521393151806,16.7610940120802,15.8130667100887,16.828036003058,17.1372938051554,13.5051651861557,13.4535799214334,14.1728523274222,15.2360853879585,16.5055464807928,16.7531742364365,4139499.2648147,14732205.1334157,18871704.3982304,85262.897263437,-235315.971139243,-150053.0738758,690071.069995382,1001476.83238627,0.0941704004233524,0.0485121257895177,0.0604734528312875,1691547.90238165,0.266008478920695,0.733991521079306,0.512893457140778,0.487106542859221,0.219349518064879,0.780650481935121
1997,652192.604773221,935924.130405778,0.157553501776601,0.0635291269657186,0.0841533282668373,1588116.735179,123748.933850191,-334375.052858401,-210626.119008202,45668.598459515,-3828.70061730198,41839.89784221,126669.68174718,-243422.164945802,-116752.483198602,0.0166492052326248,-0.0165769780755625,-0.00763019987436664,0.0604243406821734,-0.00551356618435328,0.0288482635206346,0.030141392309126,-0.0166611611572627,-0.00620585878960966,7494769.35093852,20004324.3367135,27499093.687652,0.000139370411976838,0.000136642021928549,0.0000290360777707305,0.00186288192103376,0.0000151718096370714,0.000420141540874757,0.000458850291194992,0.000138029505119874,0.0000192165693367755,123748.933850195,-334375.052858453,-210626.11900826,0.0167885756446016,-0.0164403360536339,-0.00760116379659591,0.0622872226032072,-0.00549839437471621,0.0292684050615094,0.030600242600321,-0.0165231316521428,-0.00618664222027289,778862.286520404,692501.965460027,1471364.25198043,0.105665463185363,0.0340484881651325,0.0530992107551654,7494769.35093852,20004324.3367135,27499093.687652,4266168.94656188,14488782.9684699,18754951.9150318,0.00586747148972755,-0.0148917938569184,-0.00941158753701288,0.0208124788907433,-0.0158466710132465,-0.00791977564369262,15.8130667100887,16.828036003058,17.1372938051554,15.2360853879585,16.5055464807928,16.7531742364365,15.8297159153213,16.8114590249824,17.1296636052811,13.5655895268379,13.448066355249,14.2017005909428,15.2662267802677,16.4888853196355,16.7469683776469,4266168.94656188,14488782.9684699,18754951.9150318,126669.681747183,-243422.164945751,-116752.48319857,655113.352670209,1026877.01831848,0.0888768875407605,0.050488824218769,0.0607003745517634,1681990.37098869,0.27254604955595,0.72745395044405,0.529347022990445,0.470652977009555,0.227468935451795,0.772531064548204
1998,666968.08457274,914557.500704856,0.156338882244748,0.0631217613442821,0.0843257606013925,1581525.5852776,155740.03786531,-284684.136482202,-128944.098616898,26855.615784589,20822.259934779,47677.8757193701,138749.817732249,-201233.275310099,-62483.4575778991,0.0205668750363586,-0.0143333634345097,-0.00470005884123736,0.0338994362473848,0.029624974861262,0.0318899240884214,0.0320055952107552,-0.0139862544699412,-0.00333713323606233,7650509.38880383,19719640.2002313,27370149.5890351,0.000212955612573635,0.000102233620256192,0.0000110279923843997,0.000581134001519448,0.000443185192185409,0.000513932166205232,0.0005176872635754,0.0000973532593966028,0.00000556204030684399,155740.037865306,-284684.136482202,-128944.0986169,0.0207798306489322,-0.0142311298142536,-0.00468903084885296,0.0344805702489042,0.0300681600534474,0.0324038562546266,0.0325232824743306,-0.0138889012105446,-0.00333157119575548,805717.902304993,713324.225394806,1519042.1276998,0.107504029087179,0.035658501301424,0.0552397160776939,7650509.38880383,19719640.2002313,27370149.5890351,4404918.76429413,14287549.6931598,18692468.4574539,0.0166492052326248,-0.0165769780755625,-0.00763019987436664,0.030141392309126,-0.0166611611572627,-0.00620585878960966,15.8297159153213,16.8114590249824,17.1296636052811,15.2662267802677,16.4888853196355,16.7469683776469,15.8502827903577,16.7971256615479,17.1249635464398,13.5994889630853,13.4776913301103,14.2335905150313,15.2982323754784,16.4748990651656,16.7436312444108,4404918.76429413,14287549.6931598,18692468.4574539,138749.817732253,-201233.27531005,-62483.4575777999,649977.864439687,998008.361877008,0.0867241984382474,0.0498896311156776,0.0599287469265469,1647986.2263167,0.279520189099322,0.720479810900679,0.53041182177419,0.469588178225809,0.235652063520674,0.764347936479327
1999,690348.045908731,898498.491451568,0.156722083391101,0.0628868147966426,0.0849992894719437,1588846.5373603,172388.03225996,-292891.722723998,-120503.690464001,49571.389223533,-28237.2831569531,21334.1060665799,164941.2456198,-213411.5492137,-48470.3035939001,0.0222827677429276,-0.0149641996686753,-0.00441246199856948,0.059706080270221,-0.0403902979449988,0.0139467371608113,0.0367607545188271,-0.0150495681625529,-0.00259640695666619,7822897.42106379,19426748.4775073,27249645.8985711,0.000250115167096901,0.000111407236866035,0.000009720607916772,0.00181841742521246,0.000804816123847342,0.0000977094529800975,0.000684032648827083,0.000112678787051956,0.00000336774923225284,172388.032259965,-292891.722723996,-120503.69046403,0.0225328829100245,-0.0148527924318093,-0.00440274139065271,0.0615244976954334,-0.0395854818211515,0.0140444466137914,0.0374447871676542,-0.0149368893755009,-0.00259303920743393,855289.291528526,685086.942237853,1540376.23376638,0.111795077695114,0.0347413510227138,0.0562794232729907,7822897.42106379,19426748.4775073,27249645.8985711,4569860.00991393,14074138.1439461,18643998.15386,0.0205668750363586,-0.0143333634345097,-0.00470005884123736,0.0320055952107552,-0.0139862544699412,-0.00333713323606233,15.8502827903577,16.7971256615479,17.1249635464398,15.2982323754784,16.4748990651656,16.7436312444108,15.8725655581006,16.7821614618793,17.1205510844412,13.6591950433555,13.4373010321653,14.2475372521921,15.3349931299973,16.459849497003,16.7410348374542,4569860.00991393,14074138.1439461,18643998.15386,164941.245619795,-213411.549213715,-48470.3035939201,682901.259268561,977978.664961849,0.0892621947850892,0.049594143454523,0.0606821646636445,1660879.92423041,0.287082534950445,0.712917465049555,0.555247005750832,0.444752994249167,0.245111588844896,0.754888411155106
2000,711030.024778506,892195.594057593,0.155591204815024,0.0633925562569077,0.0859915134943399,1603225.6188361,224494.28397269,-260746.809450999,-36252.5254782997,48956.679998107,33283.2291312481,82239.90912935,193215.94674813,-173825.422688501,19390.5240597017,0.0282930269942838,-0.0135129409613697,-0.00133127094327889,0.0556616514051242,0.0474392420200758,0.0520130554848155,0.0414110968897603,-0.0124276012229814,0.00103950061649982,8047391.70503648,19166001.6680563,27213393.3730928,0.000404049279300017,0.0000908899293661988,0.000000885748064277788,0.00157825617119339,0.00114324741188978,0.00137643944933111,0.000869398864806394,0.0000769037301284314,0.000000540468018690905,224494.283972685,-260746.80945096,-36252.5254782799,0.0286970762735838,-0.0134220510320035,-0.00133038519521462,0.0572399075763176,0.0485824894319655,0.0533894949341466,0.0422804957545667,-0.0123506974928529,0.00104004108451851,904245.971526633,718370.171369101,1622616.14289573,0.115589649570487,0.0369784049142781,0.0595463203057921,8047391.70503648,19166001.6680563,27213393.3730928,4763075.95666206,13900312.7212576,18663388.6779197,0.0222827677429276,-0.0149641996686753,-0.00441246199856948,0.0367607545188271,-0.0150495681625529,-0.00259640695666619,15.8725655581006,16.7821614618793,17.1205510844412,15.3349931299973,16.459849497003,16.7410348374542,15.9008585850949,16.7686485209179,17.119219813498,13.7148566947606,13.4847402741854,14.2995503076769,15.376404226887,16.44742189578,16.7420743380707,4763075.95666206,13900312.7212576,18663388.6779197,193215.946748127,-173825.422688492,19390.52405963,679751.687553948,979116.980820061,0.0868925732969042,0.0504004559462796,0.060876705501006,1658868.66837401,0.295714378383746,0.704285621616254,0.557276578003785,0.442723421996218,0.255209599867422,0.744790400132576
2001,733520.207856132,875987.716066593,0.154001366875153,0.0630192811940809,0.0862387828758508,1609507.92392273,149014.03683775,-258683.558359202,-109669.521521501,-90079.179248975,-20151.662448404,-110230.84169738,80646.5844215201,-177769.2071459,-97122.622724399,0.0183477068858142,-0.0135889142599304,-0.00403812559104111,-0.104936166247988,-0.028452891401141,-0.0703516755837317,0.0167898762431307,-0.0128713453742151,-0.00521749899350965,8196405.74187423,18907318.1096971,27103723.8515713,0.000169353336877478,0.0000919124940197327,0.0000081422656269094,0.00531816176089617,0.000400971581032014,0.00241765299927657,0.000141742138625493,0.0000824815039771852,0.0000135875066689523,149014.036837758,-258683.558359246,-109669.52152149,0.0185170602226917,-0.0134970017659106,-0.0040299833254142,-0.099618004487092,-0.028051919820109,-0.0679340225844551,0.0169316183817562,-0.0127888638702379,-0.0052039114868407,814166.792277658,698218.508920697,1512385.30119835,0.101171512723571,0.0364300557316766,0.0555750354416924,8196405.74187423,18907318.1096971,27103723.8515713,4843722.54108358,13722543.5141117,18566266.0551953,0.0282930269942838,-0.0135129409613697,-0.00133127094327889,0.0414110968897603,-0.0124276012229814,0.00103950061649982,15.9008585850949,16.7686485209179,17.119219813498,15.376404226887,16.44742189578,16.7420743380707,15.9192062919807,16.755059606658,17.1151816879069,13.6099205285126,13.4562873827842,14.2291986320931,15.3931941031301,16.4345505504058,16.7368568390772,4843722.54108358,13722543.5141117,18566266.0551953,80646.5844215261,-177769.207145896,-97122.6227243799,665152.7554399,956902.067279943,0.0826544525008783,0.0499270574975895,0.0596050187671062,1622054.82271984,0.302408841927419,0.697591158072583,0.538332917962471,0.461667082037533,0.260888351307892,0.739111648692107
2002,744139.319255171,851622.496850249,0.153629633601742,0.0620601054006114,0.0859495286430459,1595761.81610542,53777.7442194195,-389197.967883699,-335420.223664198,-105046.21229153,-170088.528761677,-275134.7410532,-35018.7392690396,-323492.5166912,-358511.255960301,0.00653970682148142,-0.0207993288492965,-0.0124526428191878,-0.138139666956409,-0.27918967584821,-0.200796446545112,-0.00725597723666027,-0.0238561090806435,-0.0194986899097351,8250183.48609365,18518120.1418134,26768303.6279071,0.0000214305737401216,0.000214814132527174,0.0000772133209731869,0.00911670349500351,0.0355860953235415,0.0188753839460545,0.0000262610479196965,0.000282307594167325,0.000188869890217519,53777.744219411,-389197.967883709,-335420.2236643,0.00656113739522154,-0.0205845147167693,-0.0123754294982146,-0.129022963461405,-0.243603580524668,-0.181921062599058,-0.00722971618874057,-0.0235738014864762,-0.0193098200195176,709120.579986128,528129.98015902,1237250.56014515,0.0865160415819016,0.0279325696587373,0.045648729559109,8250183.48609365,18518120.1418134,26768303.6279071,4808703.80181454,13399050.9974205,18207754.799235,0.0183477068858142,-0.0135889142599304,-0.00403812559104111,0.0167898762431307,-0.0128713453742151,-0.00521749899350965,15.9192062919807,16.755059606658,17.1151816879069,15.3931941031301,16.4345505504058,16.7368568390772,15.9257459988022,16.7342602778087,17.1027290450877,13.4717808615562,13.177097706936,14.028402185548,15.3859381258935,16.4106944413252,16.7173581491674,4808703.80181454,13399050.9974205,18207754.799235,-35018.739269043,-323492.516691229,-358511.25596027,655342.835766717,917327.948042729,0.0799549041866811,0.0485170843755072,0.0580241590573273,1572670.78380945,0.30820718416734,0.691792815832658,0.573142258188136,0.426857741811862,0.264101963961893,0.735898036038109
2003,744094.691875451,844329.152586723,0.154739140222085,0.0630141009799327,0.0872388639882666,1588423.84446217,49651.02582765,-424883.1435358,-375232.117708202,5733.16267120698,-31097.9396689261,-25364.7769977199,-29240.9492181204,-347297.112096598,-376538.061314702,0.00600013544315381,-0.0232114978998581,-0.0141169542108308,0.00805238347155068,-0.0606879361482981,-0.020713982704553,-0.00609940167407075,-0.0262613612798965,-0.0208969206064786,8299834.5119213,18093236.9982776,26393071.5101989,0.0000180368691760678,0.000267314565804342,0.0000991769574001187,0.0000325076358532756,0.00180481866354096,0.000213060890669057,0.000018563588953819,0.000341830697957721,0.000216827675387408,49651.025827656,-424883.143535796,-375232.11770814,0.00601817231232988,-0.0229441833340538,-0.0140177772534307,0.00808489110740396,-0.0588831174847572,-0.020500921813884,-0.00608083808511693,-0.0259195305819388,-0.0206800929310912,714853.742657335,497032.040490094,1211885.78314743,0.0866470114103861,0.0268403075843433,0.045273163364898,8299834.5119213,18093236.9982776,26393071.5101989,4779462.85259642,13051753.8853239,17831216.7379203,0.00653970682148142,-0.0207993288492965,-0.0124526428191878,-0.00725597723666027,-0.0238561090806435,-0.0194986899097351,15.9257459988022,16.7342602778087,17.1027290450877,15.3859381258935,16.4106944413252,16.7173581491674,15.9317461342453,16.7110487799088,17.0886120908769,13.4798332450278,13.1164097707877,14.0076882028435,15.3798387242194,16.3844330800453,16.6964612285609,4779462.85259642,13051753.8853239,17831216.7379203,-29240.949218116,-347297.112096629,-376538.06131474,665202.716829679,921915.18402589,0.0806288390980554,0.0497844909183968,0.0592909406183264,1587117.90085557,0.314470201344851,0.685529798655149,0.589868907283295,0.410131092716704,0.268039075675206,0.731960924324795
2004,743363.90018048,833457.386844299,0.155532938136898,0.0638578840949096,0.0884303808427988,1576821.28702478,57950.0089074308,-449973.197267201,-392023.188359797,17163.723432929,-26367.949962747,-9204.22652982012,-11346.4340902101,-362793.296317,-374139.730407201,0.00695780622410069,-0.0251841657474685,-0.0149646756332515,0.0237264084100719,-0.0545098358193048,-0.00762395064397481,-0.00237682015715635,-0.0281901515890297,-0.0212055449953183,8357784.52082873,17643263.8010104,26001048.3218391,0.0000242617706521517,0.000314475635630796,0.000111414306379828,0.000283710595706952,0.00145903061015347,0.0000289885957234365,0.00000282240047407923,0.000393634775688295,0.000223256691259652,57950.0089074241,-449973.197267165,-392023.18835974,0.00698206799475284,-0.0248696901118377,-0.0148532613268717,0.0240101190057788,-0.0530508052091513,-0.00759496204825137,-0.00237399775668227,-0.0277965168133414,-0.0209822883040587,732017.466090264,470664.090527347,1202681.55661761,0.0881966339255133,0.0260132606770227,0.0455680785827775,8357784.52082873,17643263.8010104,26001048.3218391,4768116.41850621,12688960.5890069,17457077.0075131,0.00600013544315381,-0.0232114978998581,-0.0141169542108308,-0.00609940167407075,-0.0262613612798965,-0.0208969206064786,15.9317461342453,16.7110487799088,17.0886120908769,15.3798387242194,16.3844330800453,16.6964612285609,15.9387039404694,16.6858646141613,17.0736474152437,13.5035596534378,13.0618999349684,14.0000642521995,15.3774619040623,16.3562429284563,16.6752556835656,4768116.41850621,12688960.5890069,17457077.0075131,-11346.4340902159,-362793.296316952,-374139.73040717,674067.45718284,920637.287794512,0.0812145659307612,0.0508829507888584,0.0604213399096471,1594704.74497735,0.321440290305863,0.678559709694138,0.608654437296744,0.391345562703256,0.273133722011659,0.726866277988341
2005,742007.549080797,806872.95966215,0.155618588967519,0.0635885779613175,0.0887250774042155,1548880.50874295,123634.746327999,-402969.000550002,-279334.254222002,63184.3171335249,13500.995884933,76685.3130184601,53194.2341429899,-322707.873249801,-269513.639106799,0.0146844197044604,-0.0231046913130299,-0.0108013167550673,0.0827915233687957,0.0282812802018721,0.0618116282281651,0.0110944646378481,-0.0257611632263171,-0.0155590632922618,8481419.26715673,17240294.8004604,25721714.0676171,0.000108345773027587,0.000264869549047451,0.0000581247589438588,0.00352379021380911,0.000403712251675858,0.00195031490342147,0.0000617718031351855,0.000328987676069124,0.000120416891675515,123634.746328,-402969.000549981,-279334.25422198,0.014792765477488,-0.0228398217639825,-0.0107431919961235,0.0863153135826048,0.028684992453548,0.0637619431315866,0.0111562364409833,-0.0254321755502479,-0.0154386464005862,795201.783223789,484165.08641228,1279366.86963607,0.0951450448670983,0.0274419229839182,0.0492044341366609,8481419.26715673,17240294.8004604,25721714.0676171,4821310.6526492,12366252.7157571,17187563.3684063,0.00695780622410069,-0.0251841657474685,-0.0149646756332515,-0.00237682015715635,-0.0281901515890297,-0.0212055449953183,15.9387039404694,16.6858646141613,17.0736474152437,15.3774619040623,16.3562429284563,16.6752556835656,15.9533883601739,16.6627599228483,17.0628460984886,13.5863511768066,13.0901812151703,14.0618758804277,15.3885563687001,16.3304817652299,16.6596966202734,4821310.6526492,12366252.7157571,17187563.3684063,53194.2341429919,-322707.87324987,-269513.63910688,671567.036895789,887134.086962261,0.0803522793896101,0.0502817447478996,0.0599476261327836,1558701.12385805,0.329737716734617,0.670262283265385,0.621558836715846,0.378441163284153,0.280511585575393,0.719488414424607
2006,747099.357497213,778795.1788797,0.154957730650834,0.0629774594439072,0.0887789911618169,1525894.53637691,167777.42510278,-328105.739240199,-160328.314137399,37909.442814991,36298.808487448,74208.25130244,86011.8685415704,-258331.283980001,-172319.415438399,0.0195886464748067,-0.0192147567020235,-0.00625269677725981,0.0465712600851251,0.0722945832740489,0.0563840073161952,0.0176826709678419,-0.0211113050785983,-0.0100764169351741,8649196.69225951,16912189.0612202,25561385.7534797,0.000193116437501754,0.000183426725494533,0.0000195074293054352,0.00110147357161312,0.00267738291299371,0.00161987965607673,0.000157264007994741,0.000221283669700919,0.0000505970010262011,167777.425102785,-328105.739240238,-160328.31413745,0.0197817629123085,-0.019031329976529,-0.00623318934795438,0.0476727336567382,0.0749719661870426,0.0580038869722719,0.0178399349758367,-0.0208900214088973,-0.0100258199341479,833111.22603878,520463.894899728,1353575.12093851,0.0982278083179902,0.0301888048275038,0.0526238304873555,8649196.69225951,16912189.0612202,25561385.7534797,4907322.52119077,12107921.4317771,17015243.9529679,0.0146844197044604,-0.0231046913130299,-0.0108013167550673,0.0110944646378481,-0.0257611632263171,-0.0155590632922618,15.9533883601739,16.6627599228483,17.0628460984886,15.3885563687001,16.3304817652299,16.6596966202734,15.9729770066487,16.6435451661463,17.0565934017113,13.6329224368918,13.1624757984443,14.1182598877439,15.4062390396679,16.3093704601513,16.6496202033382,4907322.52119077,12107921.4317771,17015243.9529679,86011.868541567,-258331.283979972,-172319.4154384,665333.800935995,848569.634139966,0.0784460454056811,0.0492201348040351,0.0588570198353119,1513903.43507596,0.338369632056513,0.661630367943488,0.615489464272317,0.384510535727682,0.288407414830794,0.711592585169204
2007,759960.966374228,760584.118351859,0.154862649253757,0.0628170675402398,0.0893636958088319,1520545.08472609,156076.14045695,-249200.5550361,-93124.4145791009,4266.86022822408,57919.210882397,62186.0711106202,77417.1198927704,-182201.012569699,-104783.892677002,0.0178842788957283,-0.0148446054064699,-0.00364982018346183,0.00510852655704852,0.105515942418652,0.0449180015861579,0.0156526918774791,-0.015162454725278,-0.00617727642955757,8805272.83271646,16662988.5061841,25468261.3389006,0.000160881367146596,0.000109637973571558,0.00000665249774964814,0.0000130707697716323,0.00576787851489355,0.0010240892137255,0.000123145059764858,0.000114371237428877,0.0000190401464553996,156076.140456947,-249200.555036125,-93124.4145791798,0.0180451602628749,-0.0147349674328984,-0.00364316768571218,0.00512159732682015,0.111283820933546,0.0459420907998834,0.0157758369372439,-0.0150480834878491,-0.00615823628310217,837378.086267004,578383.105782125,1415761.19204913,0.0968157062512412,0.0341991863790337,0.0553867151688519,8805272.83271646,16662988.5061841,25468261.3389006,4984739.64108354,11925720.4192074,16910460.0602909,0.0195886464748067,-0.0192147567020235,-0.00625269677725981,0.0176826709678419,-0.0211113050785983,-0.0100764169351741,15.9729770066487,16.6435451661463,17.0565934017113,15.4062390396679,16.3093704601513,16.6496202033382,15.9908612855444,16.6287005607398,17.0529435815279,13.6380309634488,13.267991740863,14.16317788933,15.4218917315454,16.2942080054261,16.6434429269086,4984739.64108354,11925720.4192074,16910460.0602909,77417.119892776,-182201.012569734,-104783.89267696,681301.945810057,827583.66081825,0.0787705459883667,0.0489341538119336,0.0590298828545672,1508885.60662831,0.345735137375364,0.654264862624635,0.591468455958316,0.408531544041683,0.294772562266871,0.705227437733131
2008,773399.165852127,751924.020464128,0.155153372400411,0.063050616150039,0.0901999816018028,1525323.18631626,67475.0257727206,-222576.7009777,-155101.675205,-65012.620552691,21671.604734962,-43341.01581773,-1033.70013781078,-151869.3099471,-152903.010084899,0.00763381315445066,-0.0134475644827354,-0.00610861824844022,-0.0808178452765365,0.0367843733734166,-0.0310915980497715,-0.000207394449416753,-0.0128163826584355,-0.0090830452421109,8872747.85848918,16440411.8052064,25313159.6636956,0.0000292118368946954,0.0000900145513353448,0.000018619675663873,0.00317953395827095,0.000684917341180515,0.000478373120926291,0.0000000215047415357363,0.0000817800844475653,0.0000411262440615425,67475.025772723,-222576.700977633,-155101.67520491,0.00766302499134536,-0.0133575499314001,-0.00608999857277635,-0.0776383113182655,0.0374692907145971,-0.0306132249288452,-0.000207372944675218,-0.012734602573988,-0.00904191899804936,772365.465714313,600054.710517087,1372420.1762314,0.0877162446170376,0.036011229935998,0.0538874702897424,8872747.85848918,16440411.8052064,25313159.6636956,4983705.94094573,11773851.1092603,16757557.050206,0.0178842788957283,-0.0148446054064699,-0.00364982018346183,0.0156526918774791,-0.015162454725278,-0.00617727642955757,15.9908612855444,16.6287005607398,17.0529435815279,15.4218917315454,16.2942080054261,16.6434429269086,15.9984950986989,16.6152529962571,17.0468349632794,13.5572131181723,13.3047761142364,14.1320862912803,15.421684337096,16.2813916227676,16.6343598816665,4983705.94094573,11773851.1092603,16757557.050206,-1033.70013781404,-151869.309947041,-152903.01008486,704890.43994159,822631.41149472,0.080053219625692,0.0493687798673941,0.0599774688625152,1527521.85143631,0.350519175652914,0.649480824347085,0.562776239442349,0.437223760557651,0.297400505695099,0.702599494304903
