"run_id","det_tag","cell_id","p","r","q_tag","relation","alpha_lnY","alpha_lnK","alpha_e","beta_lnY","beta_lnK","beta_e"
1772630511,"SR_none__LR_both","p07_E_only_r1_none_both",7,1,"E_only",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_E_only_r2_none_both",7,2,"E_only",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_E_only_r2_none_both",7,2,"E_only",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
1772630511,"SR_none__LR_both","p07_Y_short_r1_none_both",7,1,"Y_short",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_Y_short_r2_none_both",7,2,"Y_short",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_Y_short_r2_none_both",7,2,"Y_short",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
1772630511,"SR_none__LR_both","p07_K_short_r1_none_both",7,1,"K_short",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_K_short_r2_none_both",7,2,"K_short",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_K_short_r2_none_both",7,2,"K_short",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
1772630511,"SR_none__LR_both","p07_E_short_r1_none_both",7,1,"E_short",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_E_short_r2_none_both",7,2,"E_short",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_E_short_r2_none_both",7,2,"E_short",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
