window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,PIC_min,dPIC,in_ambiguity
fordism,const,7,2,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,7,3,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
post_fordism,none,1,0,50,4,2,TRUE,49,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,1,1,50,4,2,TRUE,49,25,TRUE,NA,-92.0637908254434,8,226.81728648705032,215.42376569431195,TRUE,computed,226.81728648705032,215.42376569431195,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,0,TRUE
post_fordism,none,1,2,50,4,2,TRUE,49,25,TRUE,NA,-84.77297116634415,16,254.92535200501536,232.13831041953864,TRUE,computed,254.92535200501536,232.13831041953864,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,28.10806551796503,FALSE
post_fordism,none,1,3,50,4,2,TRUE,49,25,TRUE,NA,-78.323185278488765,24,284.71548506546816,250.53492268725304,TRUE,computed,284.71548506546816,250.53492268725304,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,57.89819857841783,FALSE
post_fordism,none,2,0,50,4,3,TRUE,48,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,2,1,50,4,3,TRUE,48,30,TRUE,NA,-76.02299165416349,24,280.11509781681764,245.9345354386025,TRUE,computed,280.11509781681764,245.9345354386025,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,53.29781132976731,FALSE
post_fordism,none,2,2,50,4,3,TRUE,48,30,TRUE,NA,-69.80803012698405,32,310.3748795986223,264.8007964276688,TRUE,computed,310.3748795986223,264.8007964276688,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,83.55759311157195,FALSE
post_fordism,none,2,3,50,4,3,TRUE,48,30,TRUE,NA,-66.06153602431658,40,345.57159622945085,288.60399226575896,TRUE,computed,345.57159622945085,288.60399226575896,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,118.75430974240052,FALSE
post_fordism,none,3,0,50,4,4,TRUE,47,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,3,1,50,4,4,TRUE,47,35,TRUE,NA,-63.79959066047259,40,341.0477055017629,284.080101538071,TRUE,computed,341.0477055017629,284.080101538071,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,114.23041901471257,FALSE
post_fordism,none,3,2,50,4,4,TRUE,47,35,TRUE,NA,-53.371359756563514,48,362.8809485301083,294.519823773678,TRUE,computed,362.8809485301083,294.519823773678,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,136.06366204305797,FALSE
post_fordism,none,3,3,50,4,4,TRUE,47,35,TRUE,NA,-50.78699800123324,56,400.40192985561134,320.64728430644266,TRUE,computed,400.40192985561134,320.64728430644266,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,173.58464336856102,FALSE
post_fordism,none,4,0,50,4,5,TRUE,46,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,4,1,50,4,5,TRUE,46,40,TRUE,NA,-49.426887305883625,56,397.6817084649121,317.9270629157434,FALSE,computed,397.6817084649121,317.9270629157434,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,4,2,50,4,5,TRUE,46,40,TRUE,NA,-36.50537709264469,64,414.5283928745977,323.3802265326907,FALSE,computed,414.5283928745977,323.3802265326907,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,4,3,50,4,5,TRUE,46,40,TRUE,NA,-33.431195136761495,72,451.0697337989948,348.52804666434946,FALSE,computed,451.0697337989948,348.52804666434946,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,5,0,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,5,1,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,5,2,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,5,3,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,6,0,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,6,1,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,6,2,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,6,3,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,7,0,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,7,1,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,7,2,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,none,7,3,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,226.81728648705032,NA,FALSE
post_fordism,const,1,0,50,4,2,TRUE,49,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,1,1,50,4,2,TRUE,49,30,TRUE,NA,-95.70109724735066,9,239.4281124353853,226.61040154355464,TRUE,computed,239.4281124353853,226.61040154355464,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,0,TRUE
post_fordism,const,1,2,50,4,2,TRUE,49,30,TRUE,NA,-85.97862631665653,18,268.009088514681,242.37366673101968,TRUE,computed,268.009088514681,242.37366673101968,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,28.580976079295738,FALSE
post_fordism,const,1,3,50,4,2,TRUE,49,30,TRUE,NA,-79.46895738918217,27,303.0156686004163,264.5625359249243,TRUE,computed,303.0156686004163,264.5625359249243,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,63.587556165031,FALSE
post_fordism,const,2,0,50,4,3,TRUE,48,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,2,1,50,4,3,TRUE,48,35,TRUE,NA,-79.92844279700016,25,293.2622132070114,257.657460729704,TRUE,computed,293.2622132070114,257.657460729704,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,53.83410077162614,FALSE
post_fordism,const,2,2,50,4,3,TRUE,48,35,TRUE,NA,-71.98643010199146,34,325.40410575767794,276.98164238853985,TRUE,computed,325.40410575767794,276.98164238853985,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,85.97599332229265,FALSE
post_fordism,const,2,3,50,4,3,TRUE,48,35,TRUE,NA,-67.45575559749302,43,364.3686746893651,303.12850042839636,TRUE,computed,364.3686746893651,303.12850042839636,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,124.9405622539798,FALSE
post_fordism,const,3,0,50,4,4,TRUE,47,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,3,1,50,4,4,TRUE,47,40,TRUE,NA,-66.29228072122424,41,351.36929872778666,292.97750466500247,TRUE,computed,351.36929872778666,292.97750466500247,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,111.94118629240137,FALSE
post_fordism,const,3,2,50,4,4,TRUE,47,40,TRUE,NA,-54.94993900235423,50,376.7105332307306,305.5010282761158,TRUE,computed,376.7105332307306,305.5010282761158,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,137.28242079534533,FALSE
post_fordism,const,3,3,50,4,4,TRUE,47,40,TRUE,NA,-51.23256357892853,59,417.3017003245632,333.27448447811764,TRUE,computed,417.3017003245632,333.27448447811764,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,177.87358788917794,FALSE
post_fordism,const,4,0,50,4,5,TRUE,46,45,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,4,1,50,4,5,TRUE,46,45,TRUE,NA,-52.128496254952466,57,408.4211394675702,327.24230381930926,FALSE,computed,408.4211394675702,327.24230381930926,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,4,2,50,4,5,TRUE,46,45,TRUE,NA,-39.14758930812376,66,430.48524351459673,336.48869697450516,FALSE,computed,430.48524351459673,336.48869697450516,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,4,3,50,4,5,TRUE,46,45,TRUE,NA,-35.62739407470761,75,471.47077098844846,364.6565135565262,FALSE,computed,471.47077098844846,364.6565135565262,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,5,0,50,4,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,5,1,50,4,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,5,2,50,4,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,5,3,50,4,6,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,6,0,50,4,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,6,1,50,4,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,6,2,50,4,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,6,3,50,4,7,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,7,0,50,4,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,7,1,50,4,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,7,2,50,4,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
post_fordism,const,7,3,50,4,8,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,239.4281124353853,NA,FALSE
full,none,1,0,99,4,2,TRUE,98,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,1,1,99,4,2,TRUE,98,25,TRUE,NA,193.92023709264316,8,-331.7802017665314,-351.07951538420963,TRUE,computed,-331.7802017665314,-351.07951538420963,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,0,TRUE
full,none,1,2,99,4,2,TRUE,98,25,TRUE,NA,202.66488055672284,16,-293.2092162759358,-331.8078435112922,TRUE,computed,-293.2092162759358,-331.8078435112922,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,38.570985490595604,FALSE
full,none,1,3,99,4,2,TRUE,98,25,TRUE,NA,205.2571868857825,24,-242.3335565153001,-300.2314973683348,TRUE,computed,-242.3335565153001,-300.2314973683348,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,89.44664525123127,FALSE
full,none,2,0,99,4,3,TRUE,97,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,2,1,99,4,3,TRUE,97,30,TRUE,NA,201.16678103429172,24,-234.15274481231864,-292.0506856653533,TRUE,computed,-234.15274481231864,-292.0506856653533,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,97.62745695421273,FALSE
full,none,2,2,99,4,3,TRUE,97,30,TRUE,NA,210.10977856116705,32,-195.97846744731424,-273.1757219180272,TRUE,computed,-195.97846744731424,-273.1757219180272,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,135.80173431921713,FALSE
full,none,2,3,99,4,3,TRUE,97,30,TRUE,NA,211.61617149819904,40,-142.93098090262333,-239.42754899101448,TRUE,computed,-142.93098090262333,-239.42754899101448,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,188.84922086390804,FALSE
full,none,3,0,99,4,4,TRUE,96,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,3,1,99,4,4,TRUE,96,35,TRUE,NA,209.05503093369455,40,-137.80869977361442,-234.30526786200556,TRUE,computed,-137.80869977361442,-234.30526786200556,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,193.97150199291696,FALSE
full,none,3,2,99,4,4,TRUE,96,35,TRUE,NA,215.1303291921891,48,-93.89902387184856,-209.6949055779179,TRUE,computed,-93.89902387184856,-209.6949055779179,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,237.88117789468282,FALSE
full,none,3,3,99,4,4,TRUE,96,35,TRUE,NA,217.00350841933684,56,-41.58510990738904,-176.68030523113663,TRUE,computed,-41.58510990738904,-176.68030523113663,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,290.19509185914234,FALSE
full,none,4,0,99,4,5,TRUE,95,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,4,1,99,4,5,TRUE,95,40,TRUE,NA,215.5992301344278,56,-38.77655333757099,-173.87174866131858,FALSE,computed,-38.77655333757099,-173.87174866131858,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,4,2,99,4,5,TRUE,95,40,TRUE,NA,220.90352360913275,64,6.675132131774092,-147.71937680965175,FALSE,computed,6.675132131774092,-147.71937680965175,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,4,3,99,4,5,TRUE,95,40,TRUE,NA,222.6551119158065,72,59.232227937181506,-114.46159462192252,FALSE,computed,59.232227937181506,-114.46159462192252,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,5,0,99,4,6,TRUE,94,45,TRUE,NA,NA,64,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,5,1,99,4,6,TRUE,94,45,TRUE,NA,230.96972225859096,72,42.60300725161255,-131.09081530749148,FALSE,computed,42.60300725161255,-131.09081530749148,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,5,2,99,4,6,TRUE,94,45,TRUE,NA,237.42910882703688,80,85.74450653347577,-107.24862964330651,FALSE,computed,85.74450653347577,-107.24862964330651,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,5,3,99,4,6,TRUE,94,45,TRUE,NA,239.41976035311973,88,137.82347590006498,-74.46897389439556,FALSE,computed,137.82347590006498,-74.46897389439556,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,6,0,99,4,7,TRUE,93,50,TRUE,NA,NA,80,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,6,1,99,4,7,TRUE,93,50,TRUE,NA,250.1801044422457,88,116.3027877218131,-95.98966207264743,FALSE,computed,116.3027877218131,-95.98966207264743,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,6,2,99,4,7,TRUE,93,50,TRUE,NA,256.5391554294379,96,159.6449581661834,-71.94680524595526,FALSE,computed,159.6449581661834,-71.94680524595526,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,6,3,99,4,7,TRUE,93,50,TRUE,NA,258.6227059375477,104,211.5381295687189,-39.3529474610981,FALSE,computed,211.5381295687189,-39.3529474610981,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,7,0,99,4,8,TRUE,92,55,TRUE,NA,NA,96,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,7,1,99,4,8,TRUE,92,55,TRUE,NA,269.06426902982827,104,190.6550033841578,-60.23607364565919,FALSE,computed,190.6550033841578,-60.23607364565919,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,7,2,99,4,8,TRUE,92,55,TRUE,NA,279.85198271805876,112,225.13984842645175,-45.05054222104343,FALSE,computed,225.13984842645175,-45.05054222104343,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,none,7,3,99,4,8,TRUE,92,55,TRUE,NA,282.250913394197,120,276.40225949293006,-13.087444772243316,FALSE,computed,276.40225949293006,-13.087444772243316,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-331.7802017665314,NA,FALSE
full,const,1,0,99,4,2,TRUE,98,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,1,1,99,4,2,TRUE,98,30,TRUE,NA,187.8856356814081,9,-312.7034648917169,-334.4151927116049,TRUE,computed,-312.7034648917169,-334.4151927116049,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,0,TRUE
full,const,1,2,99,4,2,TRUE,98,30,TRUE,NA,199.7236123071488,18,-273.31161167209893,-316.73506731187496,TRUE,computed,-273.31161167209893,-316.73506731187496,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,39.391853219617985,FALSE
full,const,1,3,99,4,2,TRUE,98,30,TRUE,NA,203.3245501944614,27,-217.44568097562487,-282.5808644352889,TRUE,computed,-217.44568097562487,-282.5808644352889,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,95.25778391609205,FALSE
full,const,2,0,99,4,3,TRUE,97,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,2,1,99,4,3,TRUE,97,35,TRUE,NA,194.73919690396704,25,-214.29004249932487,-274.6003975545693,TRUE,computed,-214.29004249932487,-274.6003975545693,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,98.41342239239205,FALSE
full,const,2,2,99,4,3,TRUE,97,35,TRUE,NA,206.9408524511676,34,-175.62554712262664,-257.6476299977591,TRUE,computed,-175.62554712262664,-257.6476299977591,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,137.07791776909028,FALSE
full,const,2,3,99,4,3,TRUE,97,35,TRUE,NA,210.38029955415232,43,-119.4366348574968,-223.1704455525173,TRUE,computed,-119.4366348574968,-223.1704455525173,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,193.2668300342201,FALSE
full,const,3,0,99,4,4,TRUE,96,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,3,1,99,4,4,TRUE,96,40,TRUE,NA,203.0755014444021,41,-118.84210674268512,-217.75108903328604,TRUE,computed,-118.84210674268512,-217.75108903328604,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,193.8613581490318,FALSE
full,const,3,2,99,4,4,TRUE,96,40,TRUE,NA,212.0687299103457,50,-73.76075720347296,-194.3814673139619,TRUE,computed,-73.76075720347296,-194.3814673139619,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,238.94270768824396,FALSE
full,const,3,3,99,4,4,TRUE,96,40,TRUE,NA,215.55111391988603,59,-17.657718751454297,-159.99015668183125,TRUE,computed,-17.657718751454297,-159.99015668183125,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,295.0457461402626,FALSE
full,const,4,0,99,4,5,TRUE,95,45,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,4,1,99,4,5,TRUE,95,45,TRUE,NA,210.5907845043924,57,-21.7521280251558,-159.25973755111318,FALSE,computed,-21.7521280251558,-159.25973755111318,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,4,2,99,4,5,TRUE,95,45,TRUE,NA,218.2553370083539,66,25.986573438020457,-133.2327639078249,FALSE,computed,25.986573438020457,-133.2327639078249,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,4,3,99,4,5,TRUE,95,45,TRUE,NA,221.58132210136307,75,82.40240972310141,-98.52865544263192,FALSE,computed,82.40240972310141,-98.52865544263192,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,5,0,99,4,6,TRUE,94,50,TRUE,NA,NA,64,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,5,1,99,4,6,TRUE,94,50,TRUE,NA,226.3180703146846,73,58.91384519176967,-117.19239156954416,FALSE,computed,58.91384519176967,-117.19239156954416,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,5,2,99,4,6,TRUE,94,50,TRUE,NA,232.9566771563069,82,108.70443797962434,-89.11352660157746,FALSE,computed,108.70443797962434,-89.11352660157746,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,5,3,99,4,6,TRUE,94,50,TRUE,NA,237.97506278257785,91,161.7354731981818,-57.79421920290798,FALSE,computed,161.7354731981818,-57.79421920290798,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
full,const,6,0,99,4,7,TRUE,93,55,TRUE,NA,NA,80,NA,NA,FALSE,missing,NA,NA,Q2,ortho,grid_pic_table_Q2_ortho_unrestricted.csv,-312.7034648917169,NA,FALSE
