window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
post_fordism,none,6,0,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,1,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,2,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,6,3,50,4,7,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,0,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,1,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,2,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,7,3,50,4,8,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,const,1,0,50,4,2,TRUE,49,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,const,1,1,50,4,2,TRUE,49,30,TRUE,NA,142.78551852374008,9,-237.54511910679616,-250.36282999862686,TRUE,computed,-237.54511910679616,-250.36282999862686,Q2,ortho
post_fordism,const,1,2,50,4,2,TRUE,49,30,TRUE,NA,152.5079894544342,18,-208.96414302750046,-234.5995648111618,TRUE,computed,-208.96414302750046,-234.5995648111618,Q2,ortho
post_fordism,const,1,3,50,4,2,TRUE,49,30,TRUE,NA,159.01765838190875,27,-173.95756294176553,-212.41069561725755,TRUE,computed,-173.95756294176553,-212.41069561725755,Q2,ortho
post_fordism,const,2,0,50,4,3,TRUE,48,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,const,2,1,50,4,3,TRUE,48,35,TRUE,NA,153.5897018121929,25,-173.77407601137475,-209.3788284886822,TRUE,computed,-173.77407601137475,-209.3788284886822,Q2,ortho
post_fordism,const,2,2,50,4,3,TRUE,48,35,TRUE,NA,161.53171450720143,34,-141.6321834607078,-190.0546468298459,TRUE,computed,-141.6321834607078,-190.0546468298459,Q2,ortho
post_fordism,const,2,3,50,4,3,TRUE,48,35,TRUE,NA,166.0623890117001,43,-102.66761452902114,-163.90778878998992,TRUE,computed,-102.66761452902114,-163.90778878998992,Q2,ortho
post_fordism,const,3,0,50,4,4,TRUE,47,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,const,3,1,50,4,4,TRUE,47,40,TRUE,NA,162.25739272607117,41,-105.73004816680418,-164.12184222958837,TRUE,computed,-105.73004816680418,-164.12184222958837,Q2,ortho
post_fordism,const,3,2,50,4,4,TRUE,47,40,TRUE,NA,173.59973444494128,50,-80.38881366386039,-151.59831861847525,TRUE,computed,-80.38881366386039,-151.59831861847525,Q2,ortho
post_fordism,const,3,3,50,4,4,TRUE,47,40,TRUE,NA,177.317109868367,59,-39.797646570027894,-123.8248624164734,TRUE,computed,-39.797646570027894,-123.8248624164734,Q2,ortho
post_fordism,const,4,0,50,4,5,TRUE,46,45,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho
post_fordism,const,4,1,50,4,5,TRUE,46,45,TRUE,NA,171.45270603044503,57,-38.741265103224805,-119.92010075148573,FALSE,computed,-38.741265103224805,-119.92010075148573,Q2,ortho
