window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,run_tag,include_e_raw,e_raw_mode,spec_type,degree_meta,vars,e_linear,e_linear_mode,PIC_min,dPIC,in_ambiguity
fordism,none,1,0,49,5,2,TRUE,48,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,1,1,49,5,2,TRUE,48,30,TRUE,NA,481.9216007056024,10,-910.9581508437326,-924.9249984300986,TRUE,computed,-910.9581508437326,-924.9249984300986,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,0,TRUE
fordism,none,1,2,49,5,2,TRUE,48,30,TRUE,NA,501.2355950872641,20,-896.7010890395836,-924.6347842123156,TRUE,computed,-896.7010890395836,-924.6347842123156,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,14.257061804148975,FALSE
fordism,none,1,3,49,5,2,TRUE,48,30,TRUE,NA,508.7037699821825,30,-858.7523882619481,-900.6529310210461,TRUE,computed,-858.7523882619481,-900.6529310210461,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,52.205762581784484,FALSE
fordism,none,1,4,49,5,2,TRUE,48,30,TRUE,NA,511.5236238526141,40,-811.5070454353393,-867.3744357808032,TRUE,computed,-811.5070454353393,-867.3744357808032,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,99.45110540839335,FALSE
fordism,none,2,0,49,5,3,TRUE,47,35,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,2,1,49,5,3,TRUE,47,35,TRUE,NA,494.6141537934579,35,-804.1306306007629,-853.0145971530438,TRUE,computed,-804.1306306007629,-853.0145971530438,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,106.82752024296974,FALSE
fordism,none,2,2,49,5,3,TRUE,47,35,TRUE,NA,507.99640032983336,45,-778.0100731060415,-840.8608872446886,TRUE,computed,-778.0100731060415,-840.8608872446886,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,132.94807773769105,FALSE
fordism,none,2,3,49,5,3,TRUE,47,35,TRUE,NA,518.5188464971435,55,-746.1699148731896,-822.9875765982025,TRUE,computed,-746.1699148731896,-822.9875765982025,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,164.78823597054304,FALSE
fordism,none,2,4,49,5,3,TRUE,47,35,TRUE,NA,520.5674941308156,65,-697.3821595730616,-788.1666688844405,TRUE,computed,-697.3821595730616,-788.1666688844405,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,213.575991270671,FALSE
fordism,none,3,0,49,5,4,TRUE,46,40,TRUE,NA,NA,50,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,3,1,49,5,4,TRUE,46,40,TRUE,NA,520.4251343668869,60,-723.5399653289403,-807.3410508471363,TRUE,computed,-723.5399653289403,-807.3410508471363,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,187.4181855147923,FALSE
fordism,none,3,2,49,5,4,TRUE,46,40,TRUE,NA,543.6276206334974,70,-717.0598872946889,-814.8278203992509,TRUE,computed,-717.0598872946889,-814.8278203992509,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,193.8982635490437,FALSE
fordism,none,3,3,49,5,4,TRUE,46,40,TRUE,NA,554.5234077418156,80,-685.9664109438532,-797.7011916347811,TRUE,computed,-685.9664109438532,-797.7011916347811,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,224.99173989987935,FALSE
fordism,none,3,4,49,5,4,TRUE,46,40,TRUE,NA,558.4097472862225,90,-640.8540394651947,-766.5556677424886,TRUE,computed,-640.8540394651947,-766.5556677424886,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,270.10411137853794,FALSE
fordism,none,4,0,49,5,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,4,1,49,5,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,4,2,49,5,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,4,3,49,5,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,4,4,49,5,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,5,0,49,5,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,5,1,49,5,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,5,2,49,5,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,5,3,49,5,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,5,4,49,5,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,6,0,49,5,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,6,1,49,5,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,6,2,49,5,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,6,3,49,5,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,6,4,49,5,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,7,0,49,5,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,7,1,49,5,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,7,2,49,5,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,7,3,49,5,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,none,7,4,49,5,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-910.9581508437326,NA,FALSE
fordism,const,1,0,49,5,2,TRUE,48,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,1,1,49,5,2,TRUE,48,35,TRUE,NA,478.56221512327903,11,-898.9508746223386,-914.3144069673413,TRUE,computed,-898.9508746223386,-914.3144069673413,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,0,TRUE
fordism,const,1,2,49,5,2,TRUE,48,35,TRUE,NA,497.8855869425325,22,-879.424062636626,-910.1511273266312,TRUE,computed,-879.424062636626,-910.1511273266312,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,19.526811985712584,FALSE
fordism,const,1,3,49,5,2,TRUE,48,35,TRUE,NA,506.73436494242515,33,-838.9480630121918,-885.0386600471996,TRUE,computed,-838.9480630121918,-885.0386600471996,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,60.00281161014675,FALSE
fordism,const,1,4,49,5,2,TRUE,48,35,TRUE,NA,509.559741580599,44,-786.4252606643201,-847.8793900443304,TRUE,computed,-786.4252606643201,-847.8793900443304,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,112.52561395801843,FALSE
fordism,const,2,0,49,5,3,TRUE,47,40,TRUE,NA,NA,25,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,2,1,49,5,3,TRUE,47,40,TRUE,NA,491.37215340178255,36,-792.358124760665,-842.6387760715826,TRUE,computed,-792.358124760665,-842.6387760715826,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,106.59274986167361,FALSE
fordism,const,2,2,49,5,3,TRUE,47,40,TRUE,NA,505.6092073369203,47,-762.6586770067211,-828.3028606626411,TRUE,computed,-762.6586770067211,-828.3028606626411,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,136.2921976156175,FALSE
fordism,const,2,3,49,5,3,TRUE,47,40,TRUE,NA,516.5587053544277,58,-726.3841174175163,-807.3918334184391,TRUE,computed,-726.3841174175163,-807.3918334184391,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,172.56675720482224,FALSE
fordism,const,2,4,49,5,3,TRUE,47,40,TRUE,NA,518.7659556999521,69,-672.6250624843456,-768.9963108302709,TRUE,computed,-672.6250624843456,-768.9963108302709,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,226.325812137993,FALSE
fordism,const,3,0,49,5,4,TRUE,46,45,TRUE,NA,NA,50,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,3,1,49,5,4,TRUE,46,45,TRUE,NA,517.5104845682284,61,-712.4221606748761,-797.6199309517086,TRUE,computed,-712.4221606748761,-797.6199309517086,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,186.5287139474625,FALSE
fordism,const,3,2,49,5,4,TRUE,46,45,TRUE,NA,540.903077879493,72,-701.0337916731858,-801.595094295021,TRUE,computed,-701.0337916731858,-801.595094295021,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,197.9170829491528,FALSE
fordism,const,3,3,49,5,4,TRUE,46,45,TRUE,NA,552.0116143041155,83,-665.0773088982113,-781.002143865049,TRUE,computed,-665.0773088982113,-781.002143865049,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,233.87356572412727,FALSE
fordism,const,3,4,49,5,4,TRUE,46,45,TRUE,NA,556.1232323205711,94,-615.126989306903,-746.4153566187433,TRUE,computed,-615.126989306903,-746.4153566187433,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,283.8238853154355,FALSE
fordism,const,4,0,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,4,1,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,4,2,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,4,3,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,4,4,49,5,5,FALSE,45,50,FALSE,gate_fail: T_eff=45 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,5,0,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,5,1,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,5,2,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,5,3,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,5,4,49,5,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,6,0,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,6,1,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,6,2,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,6,3,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,6,4,49,5,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,7,0,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,7,1,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,7,2,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,7,3,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
fordism,const,7,4,49,5,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-898.9508746223386,NA,FALSE
post_fordism,none,1,0,50,5,2,TRUE,49,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1052.542958439677,NA,FALSE
post_fordism,none,1,1,50,5,2,TRUE,49,30,TRUE,NA,552.9525447424408,10,-1052.542958439677,-1066.7848594306,TRUE,computed,-1052.542958439677,-1066.7848594306,Q2,ortho,APPX_grid_pic_table_Q2_ortho_unrestricted.csv,Q2_ortho,FALSE,NA,,2,"log_y, log_k, e_raw, Q1_logK, Q2_logK",FALSE,none,-1052.542958439677,0,TRUE
