"model_id","estimator","term","estimate","std_error","t_statistic","p_value","n_obs","r_squared","adj_r_squared","residual_sd","coefficient_status","warning_flags"
"S32C_periodized__pre_1974_alt_1947_1973","FM_OLS_Newey_West","(Intercept)",-167.398119062185,84.9642921717023,-1.97021730874771,0.0604563019934771,27,0.975691074053871,0.973665330225027,0.0569536097861233,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","FM_OLS_Newey_West","k_Kcap",15.2119146632031,7.12446193373583,2.13516681044662,0.0431577873855989,27,0.975691074053871,0.973665330225027,0.0569536097861233,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","FM_OLS_Newey_West","q_omegaCORP_h1_Kcap__pre_1974_alt_1947_1973",-23.0551619911566,11.3440466969952,-2.03235781789081,0.0533255213897534,27,0.975691074053871,0.973665330225027,0.0569536097861233,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","IM_OLS","(Intercept)",-273.741618014296,93.2477633894026,-2.93563736077133,0.00722740598049733,27,0.968440655988586,0.965810710654302,0.0648936726637785,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","IM_OLS","k_Kcap",24.1287833497745,7.81915473351571,3.08585571869423,0.00505613189007238,27,0.968440655988586,0.965810710654302,0.0648936726637785,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","IM_OLS","q_omegaCORP_h1_Kcap__pre_1974_alt_1947_1973",-37.2056430290083,12.4444158473901,-2.98974604234325,0.00635870192359663,27,0.968440655988586,0.965810710654302,0.0648936726637785,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","DOLS","(Intercept)",-184.272091480025,86.7838689403586,-2.12334496871376,0.0442312043481898,27,0.99476367528716,0.994327314894423,0.0276634235191628,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","DOLS","k_Kcap",16.6234831693364,7.27770713954619,2.28416489569997,0.0315026246722521,27,0.99476367528716,0.994327314894423,0.0276634235191628,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","DOLS","q_omegaCORP_h1_Kcap__pre_1974_alt_1947_1973",-25.2149919149762,11.5909532739171,-2.17540277482759,0.0396776164095955,27,0.99476367528716,0.994327314894423,0.0276634235191628,"preliminary_not_promoted","short_sample_under_30"
"S32C_ME_growth_extension","OLS_diagnostic","(Intercept)",-59.2117703621081,12.9747751124918,-4.56360667901678,1.56790668683964e-05,95,0.98329547408145,0.982744775424794,0.130067169058822,"preliminary_not_promoted",""
"S32C_ME_growth_extension","OLS_diagnostic","k_Kcap",6.33448936424805,1.12638299942298,5.62374375988723,2.03583835859951e-07,95,0.98329547408145,0.982744775424794,0.130067169058822,"preliminary_not_promoted",""
"S32C_ME_growth_extension","OLS_diagnostic","q_omegaCORP_h1_Kcap",-10.866287312735,1.910688727252,-5.68710494689688,1.54972238743208e-07,95,0.98329547408145,0.982744775424794,0.130067169058822,"preliminary_not_promoted",""
