"state_id","window_id","rho","bic","n","rank_gate"
"NFC_GVA","full_long_sample",0,-453.922369387854,91,"PASS"
"NFC_GVA","full_long_sample",0.01,-453.929400360419,91,"PASS"
"NFC_GVA","full_long_sample",0.02,-453.936382196382,91,"PASS"
"NFC_GVA","full_long_sample",0.03,-453.943307491423,91,"PASS"
"NFC_GVA","full_long_sample",0.04,-453.95016899146,91,"PASS"
"NFC_GVA","full_long_sample",0.05,-453.956959643589,91,"PASS"
"NFC_GVA","full_long_sample",0.06,-453.963672649713,91,"PASS"
"NFC_GVA","full_long_sample",0.07,-453.970301522828,91,"PASS"
"NFC_GVA","full_long_sample",0.08,-453.976840145923,91,"PASS"
"NFC_GVA","full_long_sample",0.09,-453.983282833452,91,"PASS"
"NFC_GVA","full_long_sample",0.1,-453.989624395322,91,"PASS"
"NFC_GVA","full_long_sample",0.11,-453.995860203386,91,"PASS"
"NFC_GVA","full_long_sample",0.12,-454.001986260384,91,"PASS"
"NFC_GVA","full_long_sample",0.13,-454.007999271361,91,"PASS"
"NFC_GVA","full_long_sample",0.14,-454.013896717546,91,"PASS"
"NFC_GVA","full_long_sample",0.15,-454.019676932769,91,"PASS"
"NFC_GVA","full_long_sample",0.16,-454.025339182492,91,"PASS"
"NFC_GVA","full_long_sample",0.17,-454.030883745598,91,"PASS"
"NFC_GVA","full_long_sample",0.18,-454.036311999133,91,"PASS"
"NFC_GVA","full_long_sample",0.19,-454.041626506285,91,"PASS"
"NFC_GVA","full_long_sample",0.2,-454.046831107929,91,"PASS"
"NFC_GVA","full_long_sample",0.21,-454.051931018203,91,"PASS"
"NFC_GVA","full_long_sample",0.22,-454.056932924656,91,"PASS"
"NFC_GVA","full_long_sample",0.23,-454.061845093647,91,"PASS"
"NFC_GVA","full_long_sample",0.24,-454.066677481794,91,"PASS"
"NFC_GVA","full_long_sample",0.25,-454.071441854443,91,"PASS"
"NFC_GVA","full_long_sample",0.26,-454.076151912265,91,"PASS"
"NFC_GVA","full_long_sample",0.27,-454.080823427305,91,"PASS"
"NFC_GVA","full_long_sample",0.28,-454.085474389962,91,"PASS"
"NFC_GVA","full_long_sample",0.29,-454.090125168645,91,"PASS"
"NFC_GVA","full_long_sample",0.3,-454.094798684042,91,"PASS"
"NFC_GVA","full_long_sample",0.31,-454.099520600211,91,"PASS"
"NFC_GVA","full_long_sample",0.32,-454.104319534986,91,"PASS"
"NFC_GVA","full_long_sample",0.33,-454.109227292454,91,"PASS"
"NFC_GVA","full_long_sample",0.34,-454.114279120616,91,"PASS"
"NFC_GVA","full_long_sample",0.35,-454.119513997644,91,"PASS"
"NFC_GVA","full_long_sample",0.36,-454.124974950549,91,"PASS"
"NFC_GVA","full_long_sample",0.37,-454.130709410453,91,"PASS"
"NFC_GVA","full_long_sample",0.38,-454.136769609077,91,"PASS"
"NFC_GVA","full_long_sample",0.39,-454.143213021555,91,"PASS"
"NFC_GVA","full_long_sample",0.4,-454.150102861137,91,"PASS"
"NFC_GVA","full_long_sample",0.41,-454.157508631953,91,"PASS"
"NFC_GVA","full_long_sample",0.42,-454.165506746557,91,"PASS"
"NFC_GVA","full_long_sample",0.43,-454.174181215683,91,"PASS"
"NFC_GVA","full_long_sample",0.44,-454.183624418347,91,"PASS"
"NFC_GVA","full_long_sample",0.45,-454.193937961262,91,"PASS"
"NFC_GVA","full_long_sample",0.46,-454.205233637447,91,"PASS"
"NFC_GVA","full_long_sample",0.47,-454.217634494911,91,"PASS"
"NFC_GVA","full_long_sample",0.48,-454.231276027457,91,"PASS"
"NFC_GVA","full_long_sample",0.49,-454.24630750092,91,"PASS"
"NFC_GVA","full_long_sample",0.5,-454.262893429597,91,"PASS"
"NFC_GVA","full_long_sample",0.51,-454.281215219242,91,"PASS"
"NFC_GVA","full_long_sample",0.52,-454.301472994803,91,"PASS"
"NFC_GVA","full_long_sample",0.53,-454.323887633121,91,"PASS"
"NFC_GVA","full_long_sample",0.54,-454.348703023026,91,"PASS"
"NFC_GVA","full_long_sample",0.55,-454.376188577775,91,"PASS"
"NFC_GVA","full_long_sample",0.56,-454.406642027481,91,"PASS"
"NFC_GVA","full_long_sample",0.57,-454.440392522133,91,"PASS"
"NFC_GVA","full_long_sample",0.58,-454.477804078945,91,"PASS"
"NFC_GVA","full_long_sample",0.59,-454.51927941109,91,"PASS"
"NFC_GVA","full_long_sample",0.6,-454.565264178198,91,"PASS"
"NFC_GVA","full_long_sample",0.61,-454.616251702355,91,"PASS"
"NFC_GVA","full_long_sample",0.62,-454.67278819633,91,"PASS"
"NFC_GVA","full_long_sample",0.63,-454.73547855331,91,"PASS"
"NFC_GVA","full_long_sample",0.64,-454.804992748963,91,"PASS"
"NFC_GVA","full_long_sample",0.65,-454.8820729067,91,"PASS"
"NFC_GVA","full_long_sample",0.66,-454.967541074666,91,"PASS"
"NFC_GVA","full_long_sample",0.67,-455.062307757149,91,"PASS"
"NFC_GVA","full_long_sample",0.68,-455.167381231905,91,"PASS"
"NFC_GVA","full_long_sample",0.69,-455.283877666115,91,"PASS"
"NFC_GVA","full_long_sample",0.7,-455.413032013538,91,"PASS"
"NFC_GVA","full_long_sample",0.71,-455.556209628937,91,"PASS"
"NFC_GVA","full_long_sample",0.72,-455.714918465502,91,"PASS"
"NFC_GVA","full_long_sample",0.73,-455.890821615956,91,"PASS"
"NFC_GVA","full_long_sample",0.74,-456.085749802637,91,"PASS"
"NFC_GVA","full_long_sample",0.75,-456.301713193603,91,"PASS"
"NFC_GVA","full_long_sample",0.76,-456.540911588467,91,"PASS"
"NFC_GVA","full_long_sample",0.77,-456.805741534284,91,"PASS"
"NFC_GVA","full_long_sample",0.78,-457.098798236299,91,"PASS"
"NFC_GVA","full_long_sample",0.79,-457.422869138458,91,"PASS"
"NFC_GVA","full_long_sample",0.8,-457.780914659738,91,"PASS"
"NFC_GVA","full_long_sample",0.81,-458.176029662134,91,"PASS"
"NFC_GVA","full_long_sample",0.82,-458.611376669777,91,"PASS"
"NFC_GVA","full_long_sample",0.83,-459.090078568673,91,"PASS"
"NFC_GVA","full_long_sample",0.84,-459.615054520523,91,"PASS"
"NFC_GVA","full_long_sample",0.85,-460.18877840333,91,"PASS"
"NFC_GVA","full_long_sample",0.86,-460.812934996675,91,"PASS"
"NFC_GVA","full_long_sample",0.87,-461.487946870122,91,"PASS"
"NFC_GVA","full_long_sample",0.88,-462.212347076108,91,"PASS"
"NFC_GVA","full_long_sample",0.89,-462.981983040548,91,"PASS"
"NFC_GVA","full_long_sample",0.9,-463.789060001104,91,"PASS"
"NFC_GVA","full_long_sample",0.91,-464.621071822075,91,"PASS"
"NFC_GVA","full_long_sample",0.92,-465.459723522447,91,"PASS"
"NFC_GVA","full_long_sample",0.93,-466.280017530913,91,"PASS"
"NFC_GVA","full_long_sample",0.94,-467.049742873931,91,"PASS"
"NFC_GVA","full_long_sample",0.95,-467.729669059364,91,"PASS"
"NFC_GVA","full_long_sample",0.96,-468.274850293249,91,"PASS"
"NFC_GVA","full_long_sample",0.97,-468.637785638778,91,"PASS"
"NFC_GVA","full_long_sample",0.98,-468.775299301515,91,"PASS"
"NFC_GVA","pre_1974_full",0,-186.579443185896,40,"PASS"
"NFC_GVA","pre_1974_full",0.01,-186.664105012748,40,"PASS"
"NFC_GVA","pre_1974_full",0.02,-186.750596003456,40,"PASS"
"NFC_GVA","pre_1974_full",0.03,-186.838893935725,40,"PASS"
"NFC_GVA","pre_1974_full",0.04,-186.928974983494,40,"PASS"
"NFC_GVA","pre_1974_full",0.05,-187.020813725134,40,"PASS"
"NFC_GVA","pre_1974_full",0.06,-187.114383151634,40,"PASS"
"NFC_GVA","pre_1974_full",0.07,-187.209654674777,40,"PASS"
"NFC_GVA","pre_1974_full",0.08,-187.30659813528,40,"PASS"
"NFC_GVA","pre_1974_full",0.09,-187.405181810943,40,"PASS"
"NFC_GVA","pre_1974_full",0.1,-187.505372424925,40,"PASS"
"NFC_GVA","pre_1974_full",0.11,-187.607135154293,40,"PASS"
"NFC_GVA","pre_1974_full",0.12,-187.710433639122,40,"PASS"
"NFC_GVA","pre_1974_full",0.13,-187.815229992532,40,"PASS"
"NFC_GVA","pre_1974_full",0.14,-187.921484812173,40,"PASS"
"NFC_GVA","pre_1974_full",0.15,-188.029157193869,40,"PASS"
"NFC_GVA","pre_1974_full",0.16,-188.138204748309,40,"PASS"
"NFC_GVA","pre_1974_full",0.17,-188.248583621936,40,"PASS"
"NFC_GVA","pre_1974_full",0.18,-188.360248523447,40,"PASS"
"NFC_GVA","pre_1974_full",0.19,-188.473152757667,40,"PASS"
"NFC_GVA","pre_1974_full",0.2,-188.58724826891,40,"PASS"
"NFC_GVA","pre_1974_full",0.21,-188.702485696389,40,"PASS"
"NFC_GVA","pre_1974_full",0.22,-188.818814444714,40,"PASS"
"NFC_GVA","pre_1974_full",0.23,-188.936182773092,40,"PASS"
"NFC_GVA","pre_1974_full",0.24,-189.054537907427,40,"PASS"
"NFC_GVA","pre_1974_full",0.25,-189.173826180268,40,"PASS"
"NFC_GVA","pre_1974_full",0.26,-189.293993204297,40,"PASS"
"NFC_GVA","pre_1974_full",0.27,-189.414984085943,40,"PASS"
"NFC_GVA","pre_1974_full",0.28,-189.536743686663,40,"PASS"
"NFC_GVA","pre_1974_full",0.29,-189.659216940503,40,"PASS"
"NFC_GVA","pre_1974_full",0.3,-189.78234923773,40,"PASS"
"NFC_GVA","pre_1974_full",0.31,-189.906086885621,40,"PASS"
"NFC_GVA","pre_1974_full",0.32,-190.030377658885,40,"PASS"
"NFC_GVA","pre_1974_full",0.33,-190.155171453758,40,"PASS"
"NFC_GVA","pre_1974_full",0.34,-190.280421061451,40,"PASS"
"NFC_GVA","pre_1974_full",0.35,-190.406083078438,40,"PASS"
"NFC_GVA","pre_1974_full",0.36,-190.532118972989,40,"PASS"
"NFC_GVA","pre_1974_full",0.37,-190.658496329394,40,"PASS"
"NFC_GVA","pre_1974_full",0.38,-190.785190293506,40,"PASS"
"NFC_GVA","pre_1974_full",0.39,-190.912185245487,40,"PASS"
"NFC_GVA","pre_1974_full",0.4,-191.039476727993,40,"PASS"
"NFC_GVA","pre_1974_full",0.41,-191.167073660427,40,"PASS"
"NFC_GVA","pre_1974_full",0.42,-191.295000872308,40,"PASS"
"NFC_GVA","pre_1974_full",0.43,-191.423301991139,40,"PASS"
"NFC_GVA","pre_1974_full",0.44,-191.552042722405,40,"PASS"
"NFC_GVA","pre_1974_full",0.45,-191.681314561298,40,"PASS"
"NFC_GVA","pre_1974_full",0.46,-191.811238977434,40,"PASS"
"NFC_GVA","pre_1974_full",0.47,-191.941972114964,40,"PASS"
"NFC_GVA","pre_1974_full",0.48,-192.073710050859,40,"PASS"
"NFC_GVA","pre_1974_full",0.49,-192.206694653669,40,"PASS"
"NFC_GVA","pre_1974_full",0.5,-192.341220083229,40,"PASS"
"NFC_GVA","pre_1974_full",0.51,-192.477639968384,40,"PASS"
"NFC_GVA","pre_1974_full",0.52,-192.616375294352,40,"PASS"
"NFC_GVA","pre_1974_full",0.53,-192.7579230233,40,"PASS"
"NFC_GVA","pre_1974_full",0.54,-192.902865460462,40,"PASS"
"NFC_GVA","pre_1974_full",0.55,-193.051880362963,40,"PASS"
"NFC_GVA","pre_1974_full",0.56,-193.205751768531,40,"PASS"
"NFC_GVA","pre_1974_full",0.57,-193.365381495536,40,"PASS"
"NFC_GVA","pre_1974_full",0.58,-193.531801233031,40,"PASS"
"NFC_GVA","pre_1974_full",0.59,-193.706185098509,40,"PASS"
"NFC_GVA","pre_1974_full",0.6,-193.889862490232,40,"PASS"
"NFC_GVA","pre_1974_full",0.61,-194.08433099879,40,"PASS"
"NFC_GVA","pre_1974_full",0.62,-194.291269066929,40,"PASS"
"NFC_GVA","pre_1974_full",0.63,-194.512547995948,40,"PASS"
"NFC_GVA","pre_1974_full",0.64,-194.750242789022,40,"PASS"
"NFC_GVA","pre_1974_full",0.65,-195.0066411949,40,"PASS"
"NFC_GVA","pre_1974_full",0.66,-195.284250168234,40,"PASS"
"NFC_GVA","pre_1974_full",0.67,-195.585798794694,40,"PASS"
"NFC_GVA","pre_1974_full",0.68,-195.914236540817,40,"PASS"
"NFC_GVA","pre_1974_full",0.69,-196.272725483402,40,"PASS"
"NFC_GVA","pre_1974_full",0.7,-196.664624957393,40,"PASS"
"NFC_GVA","pre_1974_full",0.71,-197.093466846102,40,"PASS"
"NFC_GVA","pre_1974_full",0.72,-197.562919541125,40,"PASS"
"NFC_GVA","pre_1974_full",0.73,-198.076738448756,40,"PASS"
"NFC_GVA","pre_1974_full",0.74,-198.638700854033,40,"PASS"
"NFC_GVA","pre_1974_full",0.75,-199.252523026752,40,"PASS"
"NFC_GVA","pre_1974_full",0.76,-199.921757737921,40,"PASS"
"NFC_GVA","pre_1974_full",0.77,-200.649670943264,40,"PASS"
"NFC_GVA","pre_1974_full",0.78,-201.439097399172,40,"PASS"
"NFC_GVA","pre_1974_full",0.79,-202.292276547938,40,"PASS"
"NFC_GVA","pre_1974_full",0.8,-203.210672311581,40,"PASS"
"NFC_GVA","pre_1974_full",0.81,-204.194783663439,40,"PASS"
"NFC_GVA","pre_1974_full",0.82,-205.243957235349,40,"PASS"
"NFC_GVA","pre_1974_full",0.83,-206.356219053756,40,"PASS"
"NFC_GVA","pre_1974_full",0.84,-207.528150189134,40,"PASS"
"NFC_GVA","pre_1974_full",0.85,-208.754841337904,40,"PASS"
"NFC_GVA","pre_1974_full",0.86,-210.029975460429,40,"PASS"
"NFC_GVA","pre_1974_full",0.87,-211.346108267554,40,"PASS"
"NFC_GVA","pre_1974_full",0.88,-212.695248939902,40,"PASS"
"NFC_GVA","pre_1974_full",0.89,-214.069897661426,40,"PASS"
"NFC_GVA","pre_1974_full",0.9,-215.464785916553,40,"PASS"
"NFC_GVA","pre_1974_full",0.91,-216.879692543135,40,"PASS"
"NFC_GVA","pre_1974_full",0.92,-218.323785279635,40,"PASS"
"NFC_GVA","pre_1974_full",0.93,-219.821471917271,40,"PASS"
"NFC_GVA","pre_1974_full",0.94,-221.41689399022,40,"PASS"
"NFC_GVA","pre_1974_full",0.95,-223.164427245446,40,"PASS"
"NFC_GVA","pre_1974_full",0.96,-225.075229723455,40,"PASS"
"NFC_GVA","pre_1974_full",0.97,-227.010152609259,40,"PASS"
"NFC_GVA","pre_1974_full",0.98,-228.658172178541,40,"PASS"
"NFC_GVA","post_1973_full",0,-298.426743749145,48,"PASS"
"NFC_GVA","post_1973_full",0.01,-298.503347481617,48,"PASS"
"NFC_GVA","post_1973_full",0.02,-298.582379124588,48,"PASS"
"NFC_GVA","post_1973_full",0.03,-298.663930606618,48,"PASS"
"NFC_GVA","post_1973_full",0.04,-298.748097231318,48,"PASS"
"NFC_GVA","post_1973_full",0.05,-298.834977777193,48,"PASS"
"NFC_GVA","post_1973_full",0.06,-298.924674597198,48,"PASS"
"NFC_GVA","post_1973_full",0.07,-299.017293717861,48,"PASS"
"NFC_GVA","post_1973_full",0.08,-299.112944937782,48,"PASS"
"NFC_GVA","post_1973_full",0.09,-299.211741925318,48,"PASS"
"NFC_GVA","post_1973_full",0.1,-299.313802315198,48,"PASS"
"NFC_GVA","post_1973_full",0.11,-299.419247803813,48,"PASS"
"NFC_GVA","post_1973_full",0.12,-299.52820424286,48,"PASS"
"NFC_GVA","post_1973_full",0.13,-299.640801730988,48,"PASS"
"NFC_GVA","post_1973_full",0.14,-299.757174703064,48,"PASS"
"NFC_GVA","post_1973_full",0.15,-299.877462016596,48,"PASS"
"NFC_GVA","post_1973_full",0.16,-300.001807034828,48,"PASS"
"NFC_GVA","post_1973_full",0.17,-300.130357705944,48,"PASS"
"NFC_GVA","post_1973_full",0.18,-300.263266637756,48,"PASS"
"NFC_GVA","post_1973_full",0.19,-300.400691167179,48,"PASS"
"NFC_GVA","post_1973_full",0.2,-300.542793423706,48,"PASS"
"NFC_GVA","post_1973_full",0.21,-300.689740386034,48,"PASS"
"NFC_GVA","post_1973_full",0.22,-300.841703930832,48,"PASS"
"NFC_GVA","post_1973_full",0.23,-300.998860872598,48,"PASS"
"NFC_GVA","post_1973_full",0.24,-301.161392993366,48,"PASS"
"NFC_GVA","post_1973_full",0.25,-301.329487060914,48,"PASS"
"NFC_GVA","post_1973_full",0.26,-301.503334833937,48,"PASS"
"NFC_GVA","post_1973_full",0.27,-301.683133052503,48,"PASS"
"NFC_GVA","post_1973_full",0.28,-301.86908341185,48,"PASS"
"NFC_GVA","post_1973_full",0.29,-302.061392517411,48,"PASS"
"NFC_GVA","post_1973_full",0.3,-302.260271818656,48,"PASS"
"NFC_GVA","post_1973_full",0.31,-302.465937519066,48,"PASS"
"NFC_GVA","post_1973_full",0.32,-302.67861045923,48,"PASS"
"NFC_GVA","post_1973_full",0.33,-302.898515969695,48,"PASS"
"NFC_GVA","post_1973_full",0.34,-303.125883689802,48,"PASS"
"NFC_GVA","post_1973_full",0.35,-303.360947348286,48,"PASS"
"NFC_GVA","post_1973_full",0.36,-303.603944500948,48,"PASS"
"NFC_GVA","post_1973_full",0.37,-303.855116220139,48,"PASS"
"NFC_GVA","post_1973_full",0.38,-304.114706730225,48,"PASS"
"NFC_GVA","post_1973_full",0.39,-304.382962982537,48,"PASS"
"NFC_GVA","post_1973_full",0.4,-304.66013416261,48,"PASS"
"NFC_GVA","post_1973_full",0.41,-304.94647112175,48,"PASS"
"NFC_GVA","post_1973_full",0.42,-305.242225724132,48,"PASS"
"NFC_GVA","post_1973_full",0.43,-305.547650099761,48,"PASS"
"NFC_GVA","post_1973_full",0.44,-305.862995792681,48,"PASS"
"NFC_GVA","post_1973_full",0.45,-306.188512792827,48,"PASS"
"NFC_GVA","post_1973_full",0.46,-306.524448438867,48,"PASS"
"NFC_GVA","post_1973_full",0.47,-306.871046178335,48,"PASS"
"NFC_GVA","post_1973_full",0.48,-307.228544170222,48,"PASS"
"NFC_GVA","post_1973_full",0.49,-307.597173714129,48,"PASS"
"NFC_GVA","post_1973_full",0.5,-307.977157488985,48,"PASS"
"NFC_GVA","post_1973_full",0.51,-308.368707583304,48,"PASS"
"NFC_GVA","post_1973_full",0.52,-308.772023298034,48,"PASS"
"NFC_GVA","post_1973_full",0.53,-309.187288702218,48,"PASS"
"NFC_GVA","post_1973_full",0.54,-309.614669921135,48,"PASS"
"NFC_GVA","post_1973_full",0.55,-310.054312136221,48,"PASS"
"NFC_GVA","post_1973_full",0.56,-310.506336276174,48,"PASS"
"NFC_GVA","post_1973_full",0.57,-310.970835379178,48,"PASS"
"NFC_GVA","post_1973_full",0.58,-311.447870607364,48,"PASS"
"NFC_GVA","post_1973_full",0.59,-311.937466896638,48,"PASS"
"NFC_GVA","post_1973_full",0.6,-312.439608228011,48,"PASS"
"NFC_GVA","post_1973_full",0.61,-312.954232510803,48,"PASS"
"NFC_GVA","post_1973_full",0.62,-313.48122607391,48,"PASS"
"NFC_GVA","post_1973_full",0.63,-314.020417768926,48,"PASS"
"NFC_GVA","post_1973_full",0.64,-314.571572698794,48,"PASS"
"NFC_GVA","post_1973_full",0.65,-315.134385598103,48,"PASS"
"NFC_GVA","post_1973_full",0.66,-315.708473906681,48,"PASS"
"NFC_GVA","post_1973_full",0.67,-316.2933705972,48,"PASS"
"NFC_GVA","post_1973_full",0.68,-316.888516840625,48,"PASS"
"NFC_GVA","post_1973_full",0.69,-317.493254620976,48,"PASS"
