"module","shapley_contribution","baseline_scale_roughness","roughness_full","share","baseline_scale_share","replication"
"composition",0.0904812423931979,0.00868165951053081,0.176324998376917,0.513150394022876,0.0492366912828359,94
"denominator",0.0717850349008831,0.00868165951053081,0.176324998376917,0.407117740318553,0.0492366912828359,94
"distribution",0.00235468355275352,0.0113278717774931,0.262986100374563,0.00895364260468448,0.0430740322829196,95
"composition",0.14249868178639,0.0113278717774931,0.262986100374563,0.541848719698241,0.0430740322829196,95
"denominator",0.106804863257927,0.0113278717774931,0.262986100374563,0.406123605414155,0.0430740322829196,95
"distribution",-0.00178023121853296,0.00981802226851617,0.149741257165169,-0.0118887155900482,0.0655665810103798,96
"composition",0.0960234808118005,0.00981802226851617,0.149741257165169,0.64126268624741,0.0655665810103798,96
"denominator",0.0456799853033853,0.00981802226851617,0.149741257165169,0.305059448332258,0.0655665810103798,96
"distribution",0.00362285587645183,0.00939462413176842,0.175398642472006,0.0206549824182935,0.0535615555477734,97
"composition",0.120785591491134,0.00939462413176842,0.175398642472006,0.688634699726434,0.0535615555477734,97
"denominator",0.0415955709726519,0.00939462413176842,0.175398642472006,0.237148762307499,0.0535615555477734,97
"distribution",0.00394135813819752,0.0198094325730544,0.425048029032456,0.0092727359474394,0.0466051627580698,98
"composition",0.216800494763527,0.0198094325730544,0.425048029032456,0.510061169456622,0.0466051627580698,98
"denominator",0.184496743557677,0.0198094325730544,0.425048029032456,0.434060931837868,0.0466051627580698,98
"distribution",0.00387662567713377,0.0235843322447429,0.15005315695881,0.0258350157750958,0.157173182642315,99
"composition",0.105161555456518,0.0235843322447429,0.15005315695881,0.700828676902718,0.157173182642315,99
"denominator",0.0174306435804145,0.0235843322447429,0.15005315695881,0.116163124679872,0.157173182642315,99
"distribution",-0.00151962901210724,0.0276107915699714,0.205782832073364,-0.00738462483384171,0.134174417232861,100
"composition",0.114185827257821,0.0276107915699714,0.205782832073364,0.554885099535965,0.134174417232861,100
"denominator",0.0655058422576785,0.0276107915699714,0.205782832073364,0.318325108065016,0.134174417232861,100
"distribution",0.00479613519859109,0.0184091104890302,0.259184054564568,0.0185047463920906,0.0710271722539326,101
"composition",0.147614407825148,0.0184091104890302,0.259184054564568,0.569535066781567,0.0710271722539326,101
"denominator",0.0883644010517982,0.0184091104890302,0.259184054564568,0.34093301457241,0.0710271722539326,101
"distribution",0.00374855767429579,0.0110750984304596,0.236961614513794,0.0158192611996977,0.0467379429920911,102
"composition",0.127491444309557,0.0110750984304596,0.236961614513794,0.538025724424388,0.0467379429920911,102
"denominator",0.0946465140994821,0.0110750984304596,0.236961614513794,0.399417071383823,0.0467379429920911,102
"distribution",0.000145414258151039,0.0171795505955512,0.300981495854897,0.0004831335485858,0.0570784278507057,103
"composition",0.193386826124125,0.0171795505955512,0.300981495854897,0.642520649234055,0.0570784278507057,103
"denominator",0.0902697048770694,0.0171795505955512,0.300981495854897,0.299917789366654,0.0570784278507057,103
"distribution",-0.00454586160823696,0.0112942803592596,0.302015093807014,-0.0150517696017595,0.0373964102816549,104
"composition",0.172859631250792,0.0112942803592596,0.302015093807014,0.572354278959476,0.0373964102816549,104
"denominator",0.122407043805199,0.0112942803592596,0.302015093807014,0.405301080360629,0.0373964102816549,104
"distribution",-0.00435547548006984,0.0178435941506859,0.300622752666035,-0.014488176431903,0.0593554346517098,105
"composition",0.161517715413151,0.0178435941506859,0.300622752666035,0.537277082259248,0.0593554346517098,105
"denominator",0.125616918582268,0.0178435941506859,0.300622752666035,0.417855659520945,0.0593554346517098,105
"distribution",0.00800789715948566,0.0185599416035536,0.335067390555145,0.0238993628900086,0.0553916678456927,106
"composition",0.173246949825235,0.0185599416035536,0.335067390555145,0.517051061096086,0.0553916678456927,106
"denominator",0.135252601966871,0.0185599416035536,0.335067390555145,0.403657908168213,0.0553916678456927,106
"distribution",0.00307971646848264,0.0141260719133272,0.305043933102569,0.0100959767898321,0.046308319492384,107
"composition",0.160370438442041,0.0141260719133272,0.305043933102569,0.52572898864413,0.046308319492384,107
"denominator",0.127467706278718,0.0141260719133272,0.305043933102569,0.417866715073654,0.046308319492384,107
"distribution",6.45644562948335e-05,0.0229852203394246,0.34687026347002,0.00018613430753315,0.0662646031097768,108
"composition",0.178090022726196,0.0229852203394246,0.34687026347002,0.513419688804163,0.0662646031097768,108
"denominator",0.145730455948105,0.0229852203394246,0.34687026347002,0.420129573778527,0.0662646031097768,108
"distribution",0.000406767505406711,0.012464926705479,0.341947748619905,0.00118956041397675,0.0364527234227663,109
"composition",0.193635899528474,0.012464926705479,0.341947748619905,0.566273356996749,0.0364527234227663,109
"denominator",0.135440154880545,0.012464926705479,0.341947748619905,0.396084359166508,0.0364527234227663,109
"distribution",0.00538501376586644,0.00557222820862189,0.0984797640957571,0.0546814243038834,0.0565824690969376,110
"composition",0.0538410469837537,0.00557222820862189,0.0984797640957571,0.546721932958746,0.0565824690969376,110
"denominator",0.0336814751375151,0.00557222820862189,0.0984797640957571,0.342014173640433,0.0565824690969376,110
"distribution",0.00148676497206212,0.0208723418826083,0.242002223004753,0.0061436004744176,0.086248554345711,111
"composition",0.134679817598137,0.0208723418826083,0.242002223004753,0.556523059688968,0.086248554345711,111
"denominator",0.0849632985519454,0.0208723418826083,0.242002223004753,0.351084785490903,0.086248554345711,111
"distribution",-0.00226622771155277,0.0267405318102727,0.260972793282059,-0.00868376999399871,0.102464825830988,112
"composition",0.157112335930404,0.0267405318102727,0.260972793282059,0.602025728255119,0.102464825830988,112
"denominator",0.0793861532529346,0.0267405318102727,0.260972793282059,0.304193215907891,0.102464825830988,112
"distribution",-0.00475437607028978,0.016732396732366,0.194597592285014,-0.0244318339937442,0.0859846030769958,113
"composition",0.107331066155367,0.016732396732366,0.194597592285014,0.551553926721593,0.0859846030769958,113
"denominator",0.0752885054675707,0.016732396732366,0.194597592285014,0.386893304195155,0.0859846030769958,113
"distribution",0.00756272128753316,0.0343996157236333,0.384276129449633,0.0196804347393751,0.0895179614016125,114
"composition",0.21568225451931,0.0343996157236333,0.384276129449633,0.56126893655407,0.0895179614016125,114
"denominator",0.126631537919157,0.0343996157236333,0.384276129449633,0.329532667304942,0.0895179614016125,114
"distribution",0.0017866243523437,0.0224379218908756,0.21514101749251,0.00830443386931505,0.104294021439481,115
"composition",0.148339713861144,0.0224379218908756,0.21514101749251,0.689499917728651,0.104294021439481,115
"denominator",0.0425767573881467,0.0224379218908756,0.21514101749251,0.197901626962552,0.104294021439481,115
"distribution",0.0010732435549031,0.00917182884416736,0.20247148033551,0.00530071471362117,0.0452993618111991,116
"composition",0.109423925015215,0.00917182884416736,0.20247148033551,0.540441176376501,0.0452993618111991,116
"denominator",0.0828024829212252,0.00917182884416736,0.20247148033551,0.408958747098679,0.0452993618111991,116
"distribution",0.006735780541872,0.00656855280683376,0.107153543868454,0.0628610151255577,0.0613003785940816,117
"composition",0.0607027349347097,0.00656855280683376,0.107153543868454,0.566502354875269,0.0613003785940816,117
"denominator",0.0331464755850386,0.00656855280683376,0.107153543868454,0.309336251405091,0.0613003785940816,117
"distribution",-0.00450982898775377,0.020226448310673,0.410947607566244,-0.010974218865666,0.0492190438349554,118
"composition",0.21147065176683,0.020226448310673,0.410947607566244,0.514592731222413,0.0492190438349554,118
"denominator",0.183760336476495,0.020226448310673,0.410947607566244,0.447162443808298,0.0492190438349554,118
"distribution",0.0047597197860574,0.0121126792661456,0.206308425578236,0.0230708938460316,0.0587115103621992,119
"composition",0.108478912727688,0.0121126792661456,0.206308425578236,0.525809415798924,0.0587115103621992,119
"denominator",0.0809571137983452,0.0121126792661456,0.206308425578236,0.392408179992846,0.0587115103621992,119
"distribution",-0.00207694377799819,0.0276281924525174,0.353323383753712,-0.00587830829630554,0.0781951994204151,120
"composition",0.190366033338446,0.0276281924525174,0.353323383753712,0.538786964270508,0.0781951994204151,120
"denominator",0.137406101740747,0.0276281924525174,0.353323383753712,0.388896144605383,0.0781951994204151,120
"distribution",-0.00118124902025539,0.0153829473121626,0.259808421427386,-0.00454661559377335,0.0592088094283041,121
"composition",0.142778553691651,0.0153829473121626,0.259808421427386,0.549553216586382,0.0592088094283041,121
"denominator",0.102828169443829,0.0153829473121626,0.259808421427386,0.395784589579087,0.0592088094283041,121
"distribution",-0.00486905316454114,0.0101572390563877,0.173691798531351,-0.028032717754732,0.058478518515394,122
"composition",0.0891315192621098,0.0101572390563877,0.173691798531351,0.513159055382927,0.058478518515394,122
"denominator",0.0792720933773948,0.0101572390563877,0.173691798531351,0.456395143856411,0.058478518515394,122
"distribution",-0.00380004282110516,0.0108720207916706,0.359111980318799,-0.0105817767976766,0.0302747370945938,123
"composition",0.200726618221294,0.0108720207916706,0.359111980318799,0.558952720104465,0.0302747370945938,123
"denominator",0.15131338412694,0.0108720207916706,0.359111980318799,0.421354319598618,0.0302747370945938,123
"distribution",-0.00191037858690246,0.0175386575455467,0.143606036447856,-0.0133029128451444,0.122130364289491,124
"composition",0.0841797208587294,0.0175386575455467,0.143606036447856,0.586185114086727,0.122130364289491,124
"denominator",0.0437980366304828,0.0175386575455467,0.143606036447856,0.304987434468926,0.122130364289491,124
"distribution",0.00506039650677777,0.011824239822805,0.336926225850374,0.015019301314422,0.0350944477324718,125
"composition",0.180535064927112,0.011824239822805,0.336926225850374,0.535829659657558,0.0350944477324718,125
"denominator",0.13950652459368,0.011824239822805,0.336926225850374,0.414056591295548,0.0350944477324718,125
"distribution",-0.00474707684694218,0.0107501057640929,0.29275739939184,-0.0162150533404229,0.0367201846526326,126
"composition",0.161525489280898,0.0107501057640929,0.29275739939184,0.551738366362192,0.0367201846526326,126
"denominator",0.125228881193792,0.0107501057640929,0.29275739939184,0.427756502325599,0.0367201846526326,126
"distribution",0.00504655974521188,0.0236535371927346,0.229980207503529,0.0219434524387689,0.102850316770723,127
"composition",0.151055134718311,0.0236535371927346,0.229980207503529,0.656817977329609,0.102850316770723,127
"denominator",0.0502249758472707,0.0236535371927346,0.229980207503529,0.218388253460899,0.102850316770723,127
"distribution",0.00122193941303778,0.0246928175925002,0.228444737303989,0.00534894971737413,0.108090989023931,128
"composition",0.153199003004611,0.0246928175925002,0.228444737303989,0.670617344100822,0.108090989023931,128
"denominator",0.0493309772938399,0.0246928175925002,0.228444737303989,0.215942717157873,0.108090989023931,128
"distribution",0.00210301042626647,0.0140049090147416,0.289377668889206,0.0072673556129573,0.0483966474279108,129
"composition",0.157027045072239,0.0140049090147416,0.289377668889206,0.542637051694407,0.0483966474279108,129
"denominator",0.116242704375959,0.0140049090147416,0.289377668889206,0.401698945264725,0.0483966474279108,129
"distribution",-0.00162104216860005,0.0198693761367638,0.318343006362823,-0.00509212433193053,0.0624149918158346,130
"composition",0.169901319466249,0.0198693761367638,0.318343006362823,0.533705204984489,0.0624149918158346,130
"denominator",0.13019335292841,0.0198693761367638,0.318343006362823,0.408971927531607,0.0624149918158346,130
"distribution",-0.00625218754872443,0.00984720049594983,0.155533910108439,-0.0401982277971754,0.0633122416139627,131
"composition",0.0808987161947153,0.00984720049594983,0.155533910108439,0.520135552036932,0.0633122416139627,131
"denominator",0.0710401809664981,0.00984720049594983,0.155533910108439,0.456750434146281,0.0633122416139627,131
"distribution",0.00279366664640615,0.0181677578562842,0.391621456330725,0.00713358934053628,0.0463911196963159,132
"composition",0.197739836669855,0.0181677578562842,0.391621456330725,0.504925952021545,0.0463911196963159,132
"denominator",0.172920195158179,0.0181677578562842,0.391621456330725,0.441549338941603,0.0463911196963159,132
"distribution",0.00102047571955302,0.0193497728654346,0.411685676520848,0.00247877392329277,0.0470013264220397,133
"composition",0.216256292559601,0.0193497728654346,0.411685676520848,0.525294672350957,0.0470013264220397,133
"denominator",0.17505913537626,0.0193497728654346,0.411685676520848,0.425225227303711,0.0470013264220397,133
"distribution",0.00210804005013032,0.0299043592096645,0.223493918179197,0.00943220319955235,0.133803905955451,134
"composition",0.146072212457967,0.0299043592096645,0.223493918179197,0.653584731289404,0.133803905955451,134
"denominator",0.0454093064614359,0.0299043592096645,0.223493918179197,0.203179159555593,0.133803905955451,134
"distribution",-0.00128448819141444,0.0144399487107111,0.196785857742325,-0.00652733995293692,0.0733789962163797,135
"composition",0.109020143622074,0.0144399487107111,0.196785857742325,0.554003955735614,0.0733789962163797,135
"denominator",0.0746102536009544,0.0144399487107111,0.196785857742325,0.379144388000943,0.0733789962163797,135
