"asset_block","year","variable_id","value","unit","object_role","downstream_consumption_status","construction_stage","source_table","notes"
"NRC",1908,"I_NOMINAL_DIRECT_NRC",1431,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1909,"I_NOMINAL_DIRECT_NRC",1646,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1910,"I_NOMINAL_DIRECT_NRC",1934,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1911,"I_NOMINAL_DIRECT_NRC",1793,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1912,"I_NOMINAL_DIRECT_NRC",1793,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1913,"I_NOMINAL_DIRECT_NRC",1807,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1914,"I_NOMINAL_DIRECT_NRC",1437,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1915,"I_NOMINAL_DIRECT_NRC",1162,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1916,"I_NOMINAL_DIRECT_NRC",1541,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1917,"I_NOMINAL_DIRECT_NRC",1743,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1918,"I_NOMINAL_DIRECT_NRC",1762,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1919,"I_NOMINAL_DIRECT_NRC",2035,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1920,"I_NOMINAL_DIRECT_NRC",3168,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1921,"I_NOMINAL_DIRECT_NRC",2148,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1922,"I_NOMINAL_DIRECT_NRC",2346,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1923,"I_NOMINAL_DIRECT_NRC",3035,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1924,"I_NOMINAL_DIRECT_NRC",3128,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1925,"I_NOMINAL_DIRECT_NRC",3067,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1926,"I_NOMINAL_DIRECT_NRC",3583,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1927,"I_NOMINAL_DIRECT_NRC",3537,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1928,"I_NOMINAL_DIRECT_NRC",3498,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1929,"I_NOMINAL_DIRECT_NRC",3892,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1930,"I_NOMINAL_DIRECT_NRC",3245,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1931,"I_NOMINAL_DIRECT_NRC",1941,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1932,"I_NOMINAL_DIRECT_NRC",1054,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1933,"I_NOMINAL_DIRECT_NRC",892,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1934,"I_NOMINAL_DIRECT_NRC",1014,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1935,"I_NOMINAL_DIRECT_NRC",1139,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1936,"I_NOMINAL_DIRECT_NRC",1461,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1937,"I_NOMINAL_DIRECT_NRC",2070,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1938,"I_NOMINAL_DIRECT_NRC",1604,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1939,"I_NOMINAL_DIRECT_NRC",1683,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1940,"I_NOMINAL_DIRECT_NRC",1961,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1941,"I_NOMINAL_DIRECT_NRC",2372,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1942,"I_NOMINAL_DIRECT_NRC",1778,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1943,"I_NOMINAL_DIRECT_NRC",1462,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1944,"I_NOMINAL_DIRECT_NRC",1961,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1945,"I_NOMINAL_DIRECT_NRC",2725,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1946,"I_NOMINAL_DIRECT_NRC",4516,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1947,"I_NOMINAL_DIRECT_NRC",5233,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1948,"I_NOMINAL_DIRECT_NRC",6397,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1949,"I_NOMINAL_DIRECT_NRC",6114,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1950,"I_NOMINAL_DIRECT_NRC",6623,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1951,"I_NOMINAL_DIRECT_NRC",8353,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1952,"I_NOMINAL_DIRECT_NRC",8863,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1953,"I_NOMINAL_DIRECT_NRC",9723,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1954,"I_NOMINAL_DIRECT_NRC",9473,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1955,"I_NOMINAL_DIRECT_NRC",10139,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1956,"I_NOMINAL_DIRECT_NRC",12719,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1957,"I_NOMINAL_DIRECT_NRC",13289,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1958,"I_NOMINAL_DIRECT_NRC",11642,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1959,"I_NOMINAL_DIRECT_NRC",11699,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1960,"I_NOMINAL_DIRECT_NRC",12645,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1961,"I_NOMINAL_DIRECT_NRC",12512,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1962,"I_NOMINAL_DIRECT_NRC",12834,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1963,"I_NOMINAL_DIRECT_NRC",12823,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1964,"I_NOMINAL_DIRECT_NRC",14599,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1965,"I_NOMINAL_DIRECT_NRC",17619,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1966,"I_NOMINAL_DIRECT_NRC",20089,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1967,"I_NOMINAL_DIRECT_NRC",20585,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1968,"I_NOMINAL_DIRECT_NRC",21968,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1969,"I_NOMINAL_DIRECT_NRC",24556,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1970,"I_NOMINAL_DIRECT_NRC",26226,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1971,"I_NOMINAL_DIRECT_NRC",27145,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1972,"I_NOMINAL_DIRECT_NRC",30455,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1973,"I_NOMINAL_DIRECT_NRC",35236,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1974,"I_NOMINAL_DIRECT_NRC",40746,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1975,"I_NOMINAL_DIRECT_NRC",41186,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1976,"I_NOMINAL_DIRECT_NRC",43834,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1977,"I_NOMINAL_DIRECT_NRC",49132,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1978,"I_NOMINAL_DIRECT_NRC",62351,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1979,"I_NOMINAL_DIRECT_NRC",76821,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1980,"I_NOMINAL_DIRECT_NRC",88896,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1981,"I_NOMINAL_DIRECT_NRC",104777,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1982,"I_NOMINAL_DIRECT_NRC",108607,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1983,"I_NOMINAL_DIRECT_NRC",94165,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1984,"I_NOMINAL_DIRECT_NRC",109367,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1985,"I_NOMINAL_DIRECT_NRC",118828,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1986,"I_NOMINAL_DIRECT_NRC",102394,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1987,"I_NOMINAL_DIRECT_NRC",100126,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1988,"I_NOMINAL_DIRECT_NRC",103287,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1989,"I_NOMINAL_DIRECT_NRC",110327,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1990,"I_NOMINAL_DIRECT_NRC",130351,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1991,"I_NOMINAL_DIRECT_NRC",118057,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1992,"I_NOMINAL_DIRECT_NRC",109903,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1993,"I_NOMINAL_DIRECT_NRC",115219,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1994,"I_NOMINAL_DIRECT_NRC",119705,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1995,"I_NOMINAL_DIRECT_NRC",139744,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1996,"I_NOMINAL_DIRECT_NRC",153158,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1997,"I_NOMINAL_DIRECT_NRC",164191,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1998,"I_NOMINAL_DIRECT_NRC",180793,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",1999,"I_NOMINAL_DIRECT_NRC",184880,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",2000,"I_NOMINAL_DIRECT_NRC",209871,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",2001,"I_NOMINAL_DIRECT_NRC",220749,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
"NRC",2002,"I_NOMINAL_DIRECT_NRC",179784,"current_millions","DIRECT_NOMINAL_INVESTMENT_CANONICAL","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Canonical direct nominal investment consumed without reconstruction."
