"scenario_id","input_id","engine_id","initialization","year","investment","stock","retirement","index_1947"
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1997,545859.668908738,10911626.084911,355310.603956743,597.090800734892
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1998,575164.401315289,11124109.3411753,362681.145050921,608.718013456293
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1999,567466.057236843,11321160.3732448,370415.025167389,619.5007655052
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2000,607725.639975239,11550914.7176769,377971.29554313,632.073062651543
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2001,604932.549121768,11769858.1268839,385989.139914763,644.053778862101
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2002,505158.083667507,11881052.0634867,393964.147064683,650.138378547464
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2003,490963.150081099,11971367.1930064,400648.020561376,655.080477239608
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2004,482330.383986646,12046716.9694143,406980.607578777,659.20366272823
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2005,499019.016225755,12132713.1701581,413022.815481978,663.909427016952
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2006,549393.377014793,12263030.2056524,419076.341520436,671.040454277895
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2007,627236.538517461,12464679.5744056,425587.16976432,682.074830100487
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2008,665281.706616734,12696951.2388385,433010.042183838,694.784876524827
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2009,561538.374144344,12817557.5278228,440932.08515999,701.38452584409
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2010,467458.662946097,12837555.5602031,447460.630565817,702.4788303111
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2011,483550.494444752,12868550.0050204,452556.049627444,704.174865139483
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2012,563680.902204506,12974621.5856097,457609.321615263,709.979166395446
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2013,568452.885955404,13079455.3190896,463619.152475455,715.715731906441
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2014,638278.337857747,13248051.5680935,469682.088853834,724.941420959134
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2015,621979.073275771,13393338.9535497,476691.687819596,732.891634854263
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2016,579378.170543424,13489331.4248624,483385.699230727,738.14440113443
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2017,594620,13594673.4584336,489277.966428829,743.908781134862
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2018,617859.095476713,13717402.363844,495130.190066293,750.624581313001
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2019,636545.752942949,13852869.5640146,501078.552772369,758.037428710239
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2020,580836.81570388,13926580.0010829,507126.378635546,762.070908555421
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2021,522494.245490719,13936835.3797999,512238.866773755,762.632089101959
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2022,557883.398397877,13978395.2977898,516323.480407957,764.906273033664
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2023,671450.375942056,14129208.2721514,520637.401580472,773.158850506722
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",2024,676073.851725773,14278940.4180613,526341.705815836,781.35228439104
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1925,139612.986191516,139612.986191516,,8.28227527685507
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1926,160348.180606514,295846.191718275,4114.97507975431,17.5505135035132
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1927,161832.430449746,449092.582287713,8586.03988030852,26.6415646048731
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1928,158413.759632255,594543.491948371,12962.8499715969,35.2701636051555
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1929,175079.52830824,752506.345048927,17116.675207684,44.64100988948
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1930,156217.955467193,887117.170551736,21607.1299643842,52.6265414827203
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1931,105312.437653527,967009.925779444,25419.6824258195,57.3660274680325
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1932,59779.8126193117,999158.14459239,27631.5938063659,59.2731594987459
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1933,45719.2873420467,1016393.21186973,28484.2200647097,60.2955971351003
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1934,51749.4871099679,1039215.1177038,28927.5812758983,61.6494633592704
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1935,61862.6454112425,1071502.85835422,29574.9047608233,63.5648722580361
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1936,73479.6216769077,1114400.61079429,30581.8692368334,66.1096999575146
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1937,98496.4530101459,1180956.0076672,31941.0561372388,70.0579724864439
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1938,80683.578255421,1227657.41346137,33982.1724612517,72.8284446979102
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1939,83543.2927778508,1275795.24050521,35405.4657340102,75.6841298722093
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1940,90251.1827302011,1329211.92034443,36834.5028909798,78.8529729639055
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1941,99163.3092468626,1389937.09688479,38438.1327065,82.4553787433577
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1942,65700.0339344108,1415305.51488505,40331.6159341564,83.9603119658891
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1943,49975.0949548054,1424153.68552337,41126.9243164832,84.4852128860847
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1944,68592.9619568835,1451374.07146314,41372.5760171117,86.1000105896892
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1945,87567.3578102448,1496644.370456,42297.0588173885,88.7855851078793
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1946,137269.167433011,1590201.77238417,43711.7655048373,94.3357003091513
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1947,141869.667181646,1685683.96394245,46387.4756233675,100
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1948,170449.098255111,1806664.92579678,49468.1364007789,107.176965815786
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1949,170298.501382781,1923639.2211273,53324.2060522595,114.116243748818
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1950,168849.182651097,2035406.61241485,57081.7913635472,120.746631987557
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1951,187487.706240401,2162268.68409514,60625.634560115,128.272483475376
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1952,183980.742122259,2281762.20056674,64487.2256506518,135.361209418532
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1953,202015.94997877,2415758.79029124,68019.3602542756,143.310302640674
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1954,204591.91992893,2548438.25472464,71912.45549553,151.181259906181
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1955,207848.444118571,2680607.01498203,75679.6838611767,159.021920616287
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1956,230288.456352039,2831447.91683696,79447.5544971059,167.970270667749
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1957,233566.282987641,2981473.13218875,83541.0676358563,176.870231666423
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1958,221603.016072069,3115460.40540372,87615.7428571028,184.81877220433
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1959,228802.133942694,3252905.04875608,91357.490590332,192.972414659996
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1960,244564.686457092,3402259.62652102,95210.1086921452,201.832591357391
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1961,246075.246257827,3549113.90503998,99220.9677388722,210.544442550155
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1962,259219.627700806,3705158.39885193,103175.13388885,219.801485812701
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1963,263644.125423931,3861381.72061011,107420.803665751,229.069137703558
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1964,286548.16119213,4036139.96571998,111789.916082261,239.436338723917
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1965,330954.28837123,4250435.95401771,116658.300073504,252.149041275618
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1966,349845.896677973,4477576.80396667,122705.046729011,265.623740852028
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1967,342377.767491948,4690790.85728337,129163.714175252,278.272259665604
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1968,339724.494677055,4895279.78704758,135235.564912844,290.403177093682
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1969,359373.081544498,5113718.34756878,140934.521023291,303.36162987568
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1970,358606.935971327,5325325.43849032,146999.845049795,315.91481869683
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1971,351418.409893417,5523834.11082256,152909.737561173,327.690968709432
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1972,370607.775665781,5735976.67836004,158465.208128306,340.275923663937
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1973,398049.375207675,5969523.6243726,164502.429195109,354.130652723965
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1974,370258.374265671,6168394.38187321,171387.616765064,365.928282751571
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1975,361196.449320861,6352461.71149723,177129.119696835,376.847727532521
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1976,357460.715281444,6527359.6970226,182562.72975608,387.223218387658
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1977,374129.231759389,6713804.98932927,187683.93945272,398.283731288939
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1978,422143.193329982,6942814.63824114,193133.544418107,411.869293814922
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1979,472035.384805027,7215136.89896429,199713.124081876,428.024294784751
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1980,485433.069975818,7493120.5663214,207449.402618713,444.51514795197
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1981,537296.888040331,7815519.13285295,214898.321508781,463.64083066758
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1982,542502.636114934,8134586.78007871,223434.988889172,482.568912920883
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1983,471217.399008853,8374278.05603574,231526.123051829,496.788142686612
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1984,535169.375660536,8671961.67925228,237485.752443987,514.447658324426
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1985,585042.539900569,9011942.29295949,245061.926193359,534.616362599934
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1986,518384.245539451,9276730.09109515,253596.447403794,550.324395884914
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1987,505186.514932793,9521813.20361652,260103.402411425,564.863486115575
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1988,503256.999102206,9758981.40627719,266088.796441538,578.933039349384
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1989,512906.232990265,9999817.94805441,272069.691213044,593.220209835005
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1990,534603.043621539,10256156.0912665,278264.900409449,608.426983387775
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1991,469837.117234923,10441092.6509996,284900.557501838,619.397993594253
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1992,421346.136978658,10572912.009301,289526.778677258,627.217926696843
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1993,431036.016313246,10711283.6140487,292664.411565479,635.426559376966
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1994,433353.722116435,10848492.3510187,296144.985146498,643.566207134487
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1995,475690.416936558,11024450.2101254,299732.557829814,654.00457297711
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1996,509686.374377857,11229717.5103651,304419.074138204,666.181665755497
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1997,545859.668908738,11465664.471308,309912.707965776,680.178771143575
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1998,575164.401315289,11724410.6739471,316418.198676237,695.528398248878
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",1999,567466.057236843,11968404.2715805,323472.459603417,710.00285507783
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2000,607725.639975239,12246281.443286,329848.468269806,726.487390592752
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2001,604932.549121768,12514043.6502634,337170.342144352,742.371875033784
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2002,505158.083667507,12674936.7374142,344264.996516714,751.916551888543
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2003,490963.150081099,12817243.5125742,348656.374921109,760.358631080372
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2004,482330.383986646,12946973.5774716,352600.319089159,768.054620819402
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2005,499019.016225755,13089696.5052767,356296.088420698,776.521387476615
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2006,549393.377014793,13278779.2611198,360310.621171639,787.738362893581
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2007,627236.538517461,13540582.2742357,365433.525401649,803.269329475449
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2008,665281.706616734,13833373.2858335,372490.695018902,820.638600220189
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2009,561538.374144344,14014454.9065835,380456.753394351,831.380923492132
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2010,467458.662946097,14096477.9072381,385435.662291496,836.246782241999
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2011,483550.494444752,14192202.1527064,387826.24897642,841.925441321394
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2012,563680.902204506,14365141.3526331,390741.702277823,852.184730940678
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2013,568452.885955404,14537496.6454022,396097.593186353,862.409381376692
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2014,638278.337857747,14774094.1642694,401680.818990501,876.4450798782
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2015,621979.073275771,14987064.2541386,409008.983406596,889.079126023546
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2016,579378.170543424,15151492.090072,414950.334609983,898.833495137248
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2017,594620,15326907.4758964,419204.614175609,909.239679782568
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2018,617859.095476713,15520942.0264277,423824.54494537,920.750411015814
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2019,636545.752942949,15728565.2745245,428922.5048462,933.067265926812
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2020,580836.81570388,15874880.0978997,434521.992328649,941.747114967615
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2021,522494.245490719,15958885.958058,438488.385332482,946.73060309203
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2022,557883.398397877,16075824.5482323,440944.808223549,953.667762884476
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2023,671450.375942056,16302996.7891568,444278.135017546,967.144324670898
"shaikh_asset__shaikh_constant","shaikh_asset","shaikh_constant","cold_start_1925",2024,676073.851725773,16528666.960942,450403.679940534,980.531779058104
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1925,139612.986191516,139612.986191516,,7.57673048772126
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1926,160348.180606514,299393.079868867,568.086929162302,16.247920325574
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1927,161832.430449746,459421.973228486,1803.53709012705,24.9326124040807
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1928,158413.759632255,614303.084270344,3532.64859039802,33.3379367798033
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1929,175079.52830824,783740.175428435,5642.43715014834,42.5332072868554
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1930,156217.955467193,931827.071116528,8131.05977910041,50.5698128204756
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1931,105312.437653527,1026259.42328077,10880.085489281,55.6946117463333
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1932,59779.8126193117,1072418.34167218,13620.8942279041,58.1996343362568
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1933,45719.2873420467,1101994.13092965,16143.498084576,59.8046983799275
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1934,51749.4871099679,1135319.5220081,18424.0960315166,61.6132515345242
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1935,61862.6454112425,1176632.38734412,20549.7800752266,63.8552811255046
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1936,73479.6216769077,1227498.23343212,22613.7755889023,66.6157464471907
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1937,98496.4530101459,1301310.10799309,24684.5784491778,70.6214818418537
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1938,80683.578255421,1355135.47724706,26858.2090014525,73.5425590809005
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1939,83543.2927778508,1409634.33860618,29044.4314187327,76.5001864167938
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1940,90251.1827302011,1468681.55300454,31203.968331842,79.7046507130689
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1941,99163.3092468626,1534475.78079322,33369.0814581841,83.2752722232967
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1942,65700.0339344108,1564592.7494708,35583.0652568329,84.9097058172041
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1943,49975.0949548054,1576873.69367826,37694.1507473371,85.5761868297017
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1944,68592.9619568835,1605870.68855173,39595.9670834169,87.1498399769004
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1945,87567.3578102448,1652031.00373419,41407.0426277873,89.6549383700111
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1946,137269.167433011,1746057.34391527,43242.8272519319,94.7577032182722
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1947,141869.667181646,1842654.77593232,45272.2351645922,100
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1948,170449.098255111,1965563.64480344,47540.2293839919,106.670205970021
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1949,170298.501382781,2085742.43853036,50119.7076558582,113.192252057906
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1950,168849.182651097,2201620.51579505,52971.1053864114,119.480900304893
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1951,187487.706240401,2333095.49167979,56012.7303556544,126.615984836298
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1952,183980.742122259,2457819.2185606,59257.015241453,133.38468228901
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1953,202015.94997877,2597192.82520557,62642.3433337965,140.948421762372
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1954,204591.91992893,2735604.1047631,66180.6403713993,148.459936201505
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1955,207848.444118571,2873604.23754207,69848.3113396024,155.949137900133
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1956,230288.456352039,3030277.98167172,73614.7122223912,164.451747622585
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1957,233566.282987641,3186330.40449705,77513.8601623126,172.920638532786
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1958,221603.016072069,3326407.56929698,81525.8512721336,180.522559773245
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1959,228802.133942694,3469627.88433091,85581.8189087675,188.295058284881
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1960,244564.686457092,3624504.55053549,89688.0202525117,196.700141441395
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1961,246075.246257827,3776706.88574809,93872.9110452227,204.960089924452
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1962,259219.627700806,3937811.23218042,98115.2812684767,213.703146330708
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1963,263644.125423931,4099011.64892425,102443.708680102,222.451416427165
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1964,286548.16119213,4278683.65730995,106876.152806436,232.202131033746
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1965,330954.28837123,4498163.69313935,111474.252541831,244.113208393223
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1966,349845.896677973,4731616.5391223,116393.050695022,256.78258352698
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1967,342377.767491948,4952317.19637847,121677.110235773,268.759903431871
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1968,339724.494677055,5164821.82009536,127219.870960166,280.292428487161
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1969,359373.081544498,5391274.45639535,132920.445244504,292.581905564354
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1970,358606.935971327,5611076.02438961,138805.36797707,304.51043232179
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1971,351418.409893417,5817642.31757506,144852.116707972,315.720686998004
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1972,370607.775665781,6037262.34920346,150987.744037378,327.639361863039
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1973,398049.375207675,6278045.92897738,157265.795433755,340.706572439805
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1974,370258.374265671,6484489.10732938,163815.195913674,351.91014573245
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1975,361196.449320861,6675210.82515205,170474.731498184,362.260522824989
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1976,357460.715281444,6855536.10467857,177135.435754928,372.046690146281
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1977,374129.231759389,7045893.08258708,183772.253850881,382.377272976817
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1978,422143.193329982,7277602.90416218,190433.371754881,394.952055003356
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1979,472035.384805027,7552351.1284336,197287.160533608,409.862510714324
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1980,485433.069975818,7833296.46243682,204487.735972593,425.10928062873
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1981,537296.888040331,8158642.61822916,211950.732247991,442.765662065005
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1982,542502.636114934,8481415.08593013,219730.168413973,460.282370670264
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1983,471217.399008853,8724893.83382034,227738.651118636,473.495846741333
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1984,535169.375660536,9024467.14232262,235596.06715826,489.753547989289
"shaikh_asset__untruncated_5L","shaikh_asset","untruncated_5L","cold_start_1925",1985,585042.539900569,9366017.64975943,243492.032463757,508.289331897265
