"year","variable_id","source_level_variable","value","unit","source_boundary","source_stage","source_file","construction_rule","allowed_use","prohibited_use","status"
2006,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.9107752716908,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2007,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.92088366401,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2008,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.9157805523931,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2009,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.8561575938264,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2010,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.8979465605008,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2011,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.9257048527044,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2012,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.9648697226148,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2013,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",15.987666376681,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2014,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.0234206859281,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2015,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.0599399522715,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2016,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.0666638898573,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2017,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.0949753241786,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2018,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.1307964521612,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2019,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.1609429082768,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2020,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.1289959199072,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2021,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.2188217872877,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2022,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.2490871051765,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2023,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.2683541826698,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2024,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.2962200189117,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2025,"y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",16.3215685438516,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1929,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.2690652332186,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1930,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.1903325095667,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1931,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.0540763517617,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1932,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",12.8581257174357,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1933,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",12.8568871218893,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1934,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.0350952892015,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1935,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.1186771850061,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1936,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.2467222118751,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1937,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.3343888804124,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1938,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.2351455195829,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1939,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.34422520879,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1940,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.4715041116487,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1941,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.6726496951263,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1942,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.8273977173847,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1943,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.9535234289309,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1944,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.9650935342169,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1945,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.8727859240294,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1946,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.7940206105078,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1947,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.8827830637208,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1948,"y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",13.9643862477566,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
